"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"291810 Jeremoabo";1;1;-;1;-;-;-;-;-;-;-;-;3
"291820 Jiquiriçá";-;-;-;-;-;-;-;-;-;-;1;-;1
"291830 Jitaúna";1;-;-;-;-;-;-;-;-;-;-;-;1
"291840 Juazeiro";2;-;1;2;1;-;-;2;2;-;2;1;13
"291870 Lafaiete Coutinho";-;-;-;-;1;-;-;-;-;-;-;-;1
"291880 Laje";-;1;-;-;-;-;-;-;-;-;-;-;1
"291900 Lajedinho";-;-;-;-;-;-;-;-;-;1;-;-;1
"291905 Lajedo do Tabocal";-;-;1;-;-;-;-;-;-;-;-;-;1
"291915 Lapão";-;-;-;-;-;-;2;-;-;-;-;-;2
"291920 Lauro de Freitas";1;-;-;1;-;-;-;1;-;-;1;1;5
"291930 Lençóis";-;-;-;-;-;-;-;-;1;1;-;-;2
"291950 Livramento de Nossa Senhora";-;-;-;-;-;-;1;1;-;-;-;-;2
"291980 Macaúbas";-;1;-;1;-;-;-;-;1;-;-;-;3
"292010 Mairi";-;-;-;-;-;-;-;1;-;-;1;-;2
"292040 Manoel Vitorino";-;-;1;-;-;-;-;-;-;-;-;-;1
"292050 Maracás";-;-;-;-;-;-;-;1;-;-;-;-;1
"292060 Maragogipe";-;-;-;-;-;1;2;-;1;-;-;-;4
"292100 Mata de São João";-;-;-;-;-;-;-;-;1;-;-;-;1
"292110 Medeiros Neto";-;-;1;-;-;-;-;-;-;-;-;-;1
"292120 Miguel Calmon";-;-;-;-;-;1;1;-;-;-;-;1;3
"292130 Milagres";-;-;-;-;-;1;-;-;-;-;-;1;2
"292140 Mirangaba";-;-;-;-;1;-;-;-;-;-;-;-;1
"292150 Monte Santo";-;-;1;-;-;-;-;-;-;-;-;-;1
"292200 Mucuri";1;-;-;-;1;-;-;-;-;-;-;-;2
"292225 Muquém de São Francisco";-;-;-;-;-;-;-;1;-;-;-;-;1
"292230 Muritiba";-;-;-;-;-;1;-;-;-;-;-;1;2
"292240 Mutuípe";-;-;1;1;-;-;-;-;1;-;-;1;4
"292260 Nilo Peçanha";-;-;-;-;-;-;-;1;-;-;-;-;1
"292280 Nova Itarana";-;-;-;-;-;-;-;-;-;-;1;-;1
"292303 Novo Horizonte";-;1;1;-;-;-;-;-;-;-;-;-;2
"292305 Novo Triunfo";1;-;-;-;-;-;-;-;-;-;-;-;1
"292320 Oliveira dos Brejinhos";-;-;-;-;1;-;-;-;-;-;-;1;2
"292330 Ouriçangas";-;-;-;-;-;1;-;-;-;-;-;-;1
"292340 Palmas de Monte Alto";2;-;-;-;2;-;-;1;-;-;-;-;5
"292360 Paramirim";-;-;1;-;-;-;-;-;-;-;-;-;1
"292370 Paratinga";-;-;-;-;-;-;-;-;-;-;1;-;1
"292390 Pau Brasil";-;-;-;-;-;-;-;-;-;1;-;-;1
"292400 Paulo Afonso";-;1;1;-;-;-;-;1;-;-;-;1;4
"292405 Pé de Serra";-;-;1;-;-;-;-;-;-;-;-;-;1
"292420 Pedro Alexandre";-;-;-;-;-;-;-;1;-;-;-;-;1
"292430 Piatã";1;-;-;-;-;-;-;1;-;-;-;-;2
"292440 Pilão Arcado";-;-;1;-;-;-;-;-;-;-;-;-;1
"292450 Pindaí";-;-;1;-;-;-;-;-;-;-;-;-;1
"292460 Pindobaçu";-;-;-;-;-;-;-;-;-;-;1;-;1
"292490 Planaltino";-;-;-;-;1;-;-;-;-;-;-;-;1
"292500 Planalto";-;-;-;-;-;-;-;-;-;1;-;-;1
"292510 Poções";-;-;-;-;-;-;-;1;1;-;-;-;2
"292520 Pojuca";1;-;-;-;-;-;-;-;-;-;-;-;1
"292525 Ponto Novo";-;-;-;-;-;-;1;-;-;-;-;-;1
"292530 Porto Seguro";-;-;1;2;-;-;-;-;-;1;-;-;4
"292550 Prado";-;-;-;-;-;-;-;-;1;-;-;-;1
"292560 Presidente Dutra";-;-;-;-;-;-;-;1;-;-;-;-;1
"292570 Presidente Jânio Quadros";-;-;-;-;-;-;-;1;-;-;-;-;1
"292575 Presidente Tancredo Neves";1;-;-;-;-;-;-;-;-;-;-;-;1
"292590 Quijingue";-;-;1;-;-;-;-;-;-;-;-;-;1
"292593 Quixabeira";-;-;-;-;1;-;-;-;-;-;1;-;2
"292600 Remanso";1;-;-;1;1;-;-;1;-;-;2;1;7
"292620 Riachão das Neves";1;-;-;-;-;-;-;-;-;1;-;-;2
"292630 Riachão do Jacuípe";-;1;-;-;-;-;-;-;-;-;-;-;1
"292640 Riacho de Santana";1;-;-;-;-;1;-;-;-;-;-;-;2
"292650 Ribeira do Amparo";-;-;-;-;-;-;-;-;-;-;-;1;1
"292660 Ribeira do Pombal";-;-;-;-;-;-;1;-;-;-;-;-;1
"292670 Rio de Contas";-;-;-;-;1;-;-;-;-;-;-;-;1
"292700 Rio Real";-;-;-;-;-;-;-;-;-;1;-;1;2
"292720 Ruy Barbosa";-;-;-;-;-;-;-;-;-;1;-;-;1
"292730 Salinas da Margarida";1;-;-;-;-;-;-;-;-;-;-;-;1
"292740 Salvador";10;6;8;9;3;5;2;5;6;8;10;2;74
"292750 Santa Bárbara";-;-;-;-;-;-;-;-;1;-;-;-;1
"292760 Santa Brígida";-;2;-;-;-;-;-;-;-;-;-;-;2
"292770 Santa Cruz Cabrália";-;-;-;-;-;-;1;-;-;-;1;-;2
"292805 Santa Luzia";-;-;-;-;-;-;-;-;2;-;-;-;2
"292810 Santa Maria da Vitória";-;-;1;-;-;-;-;-;-;-;-;-;1
"292840 Santa Rita de Cássia";-;-;-;-;-;1;-;-;-;-;-;-;1
"292800 Santaluz";-;-;-;1;1;-;-;-;-;-;-;-;2
"292820 Santana";-;-;-;1;1;-;1;-;-;-;-;-;3
"292870 Santo Antônio de Jesus";-;-;-;-;-;-;1;2;-;-;1;2;6
"292880 Santo Estêvão";-;-;-;-;-;1;-;-;-;-;-;-;1
"292890 São Desidério";-;-;-;-;-;-;-;-;-;1;-;-;1
"292910 São Felipe";-;1;-;1;-;-;-;-;-;-;-;-;2
"292900 São Félix";-;-;1;-;-;-;-;-;-;-;-;1;2
"292905 São Félix do Coribe";-;-;-;-;-;1;-;-;-;-;-;-;1
"292925 São Gabriel";1;-;-;-;-;-;-;-;-;-;-;-;1
"292930 São Gonçalo dos Campos";1;-;-;-;-;-;-;-;-;-;-;-;1
"292937 São José do Jacuípe";-;-;-;-;-;-;-;-;-;1;-;-;1
"292940 São Miguel das Matas";1;-;-;-;-;-;-;-;-;-;-;-;1
"292950 São Sebastião do Passé";-;-;-;-;1;-;2;-;-;-;1;-;4
"292960 Sapeaçu";-;-;1;-;-;-;-;-;-;-;-;-;1
"292970 Sátiro Dias";-;-;1;-;-;-;-;-;-;1;-;-;2
"292975 Saubara";-;-;1;-;-;-;-;-;-;-;-;-;1
"292990 Seabra";-;1;1;-;-;1;-;-;-;-;-;-;3
"293010 Senhor do Bonfim";-;2;1;1;1;2;-;-;-;-;-;-;7
"293020 Sento Sé";-;-;-;-;-;-;-;1;-;-;1;-;2
"293015 Serra do Ramalho";-;1;-;-;-;-;1;-;-;-;-;-;2
"293050 Serrinha";-;-;-;-;-;-;-;-;1;-;-;1;2
"293060 Serrolândia";-;-;-;-;-;1;-;-;-;-;-;-;1
"293070 Simões Filho";1;-;-;-;1;-;-;-;1;1;1;-;5
"293076 Sítio do Quinto";-;-;-;-;-;-;1;-;1;-;-;-;2
"293080 Souto Soares";-;-;-;-;-;-;-;-;1;-;-;-;1
"293105 Tanque Novo";-;-;-;-;-;-;-;-;-;-;1;-;1
"293135 Teixeira de Freitas";-;-;-;-;-;-;-;-;1;1;-;-;2
"293170 Terra Nova";1;-;-;-;-;-;-;-;-;-;-;-;1
"293180 Tremedal";-;-;-;1;-;-;-;-;-;-;-;-;1
"293200 Uauá";-;-;-;-;-;-;-;-;1;-;-;-;1
"293220 Ubaitaba";-;-;-;-;-;-;1;-;-;-;-;-;1
"293230 Ubatã";-;-;-;-;-;-;1;-;-;-;-;-;1
"293240 Uibaí";1;-;-;-;-;-;-;-;-;-;-;-;1
"293245 Umburanas";-;-;-;-;-;1;-;-;-;-;-;-;1
"293250 Una";-;-;-;-;1;-;-;-;-;-;-;-;1
"293280 Utinga";-;1;-;-;-;-;-;-;-;-;-;-;1
"293290 Valença";-;-;-;-;1;-;-;-;-;-;-;1;2
"293300 Valente";-;-;-;-;-;1;-;-;-;-;-;1;2
"293305 Várzea da Roça";-;-;-;1;-;-;-;-;-;-;-;-;1
"293315 Várzea Nova";1;-;-;-;-;-;-;-;-;-;-;-;1
"293320 Vera Cruz";-;-;2;-;-;-;1;-;-;-;-;-;3
"293325 Vereda";1;-;-;-;-;-;-;-;-;-;-;-;1
"293330 Vitória da Conquista";1;5;1;1;3;1;-;2;1;4;2;-;21
"293360 Xique-Xique";-;1;1;1;-;2;-;-;1;-;-;-;6
"290000 Município ignorado - BA";-;-;-;-;-;-;-;-;-;-;1;-;1
"310010 Abadia dos Dourados";-;-;1;1;-;-;-;-;-;-;1;-;3
"310020 Abaeté";-;1;-;-;1;1;-;-;-;-;-;-;3
"310040 Acaiaca";-;-;-;-;-;-;-;-;-;-;-;1;1
"310050 Açucena";-;-;-;-;-;-;1;-;-;-;-;-;1
"310060 Água Boa";-;-;-;-;-;1;-;1;-;1;-;-;3
"310090 Águas Formosas";-;-;-;-;-;-;-;1;-;-;-;-;1
"310130 Alagoa";-;-;-;-;-;-;-;-;1;-;-;-;1
"310150 Além Paraíba";-;-;1;-;-;-;-;-;-;-;-;-;1
"310160 Alfenas";3;-;2;-;1;-;1;-;-;2;1;4;14
"310163 Alfredo Vasconcelos";-;-;-;1;-;-;-;-;-;-;-;-;1
"310200 Alterosa";-;-;-;1;-;-;-;1;1;-;-;-;3
"310210 Alto Rio Doce";-;-;-;-;-;-;-;-;-;-;2;-;2
"310260 Andradas";-;-;1;1;2;-;-;1;-;2;-;-;7
"310290 Antônio Carlos";-;-;-;-;-;-;-;-;-;-;1;-;1
"310340 Araçuaí";-;-;-;-;-;-;-;-;-;1;-;-;1
"310350 Araguari";-;-;-;-;1;-;-;-;-;-;-;1;2
"310360 Arantina";-;-;-;-;-;-;-;-;-;-;1;-;1
"310370 Araponga";-;-;-;-;1;-;-;-;-;1;-;-;2
"310400 Araxá";2;-;-;2;-;-;-;-;2;1;-;-;7
"310420 Arcos";-;1;1;-;-;-;2;-;-;1;1;-;6
"310430 Areado";2;-;-;-;-;-;-;-;-;-;-;-;2
"310440 Argirita";-;-;-;-;1;-;-;-;-;-;-;-;1
"310450 Arinos";-;-;-;1;-;-;-;-;-;-;-;-;1
"310480 Augusto de Lima";-;-;-;-;-;-;-;-;-;1;-;-;1
"310490 Baependi";-;-;-;-;-;1;-;-;-;-;-;-;1
"310500 Baldim";1;1;-;-;-;-;-;-;-;-;-;-;2
"310510 Bambuí";1;-;-;1;-;-;-;-;3;1;-;-;6
"310520 Bandeira";1;-;-;-;-;-;-;-;-;-;-;-;1
"310530 Bandeira do Sul";-;-;-;-;-;-;-;-;-;1;-;1;2
"310540 Barão de Cocais";-;-;-;-;-;-;-;-;1;-;-;-;1
"310560 Barbacena";1;1;3;-;-;-;2;1;2;-;1;-;11
"310570 Barra Longa";-;-;-;-;-;-;-;-;1;-;-;-;1
"310600 Bela Vista de Minas";-;-;1;-;-;-;-;-;-;-;-;-;1
"310620 Belo Horizonte";13;11;19;19;17;15;7;14;19;12;5;15;166
"310630 Belo Oriente";-;-;-;-;-;-;-;-;1;-;-;-;1
"310650 Berilo";1;-;-;-;-;-;-;-;-;1;-;-;2
"310670 Betim";-;1;4;-;1;1;2;-;2;-;1;-;12
"310710 Boa Esperança";-;-;-;-;-;-;-;-;-;1;-;-;1
"310740 Bom Despacho";3;-;-;-;-;-;1;-;-;-;-;-;4
"310750 Bom Jardim de Minas";-;-;-;1;-;-;-;1;-;2;-;-;4
"310780 Bom Jesus do Galho";-;-;-;-;-;-;-;-;-;-;-;1;1
"310800 Bom Sucesso";-;-;-;-;-;-;-;-;1;-;-;-;1
"310825 Bonito de Minas";-;-;-;-;-;-;-;-;1;-;-;-;1
"310840 Botelhos";-;-;-;-;-;-;-;-;-;-;1;-;1
"310860 Brasília de Minas";-;-;-;1;1;-;-;-;-;1;-;-;3
"310880 Braúnas";-;1;-;-;-;-;-;-;-;-;-;-;1
"310890 Brazópolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"310910 Bueno Brandão";-;-;-;-;-;-;-;-;1;-;-;-;1
"310920 Buenópolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"310925 Bugre";-;-;-;-;1;-;-;-;-;-;-;-;1
"310930 Buritis";1;-;-;-;-;-;-;1;-;-;-;1;3
"310950 Cabo Verde";-;-;1;-;-;1;-;1;-;-;-;-;3
"310960 Cachoeira da Prata";-;-;-;1;-;-;-;-;-;-;-;-;1
"310970 Cachoeira de Minas";-;-;-;-;-;-;1;-;-;1;-;-;2
"310270 Cachoeira de Pajeú";-;-;1;-;-;-;-;-;-;-;-;-;1
"310990 Caetanópolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"311000 Caeté";-;-;-;1;-;-;-;-;-;-;-;-;1
"311030 Caldas";-;-;-;-;-;-;-;1;2;-;-;-;3
"311040 Camacho";-;-;-;-;-;-;1;-;-;-;-;-;1
"311050 Camanducaia";-;-;-;-;-;1;-;-;-;-;-;-;1
"311060 Cambuí";1;-;-;1;-;-;-;-;1;-;1;1;5
"311070 Cambuquira";-;-;-;-;-;-;-;-;-;-;-;1;1
"311100 Campestre";-;-;-;1;-;1;-;-;-;1;-;-;3
"311110 Campina Verde";-;-;-;-;-;1;-;-;-;-;-;-;1
"311120 Campo Belo";-;-;-;-;-;-;-;1;2;-;1;-;4
"311130 Campo do Meio";-;-;1;-;-;-;-;-;-;-;1;-;2
"311150 Campos Altos";-;-;1;-;1;-;-;-;-;-;-;-;2
"311160 Campos Gerais";-;-;-;-;-;1;-;-;-;-;-;-;1
"311200 Candeias";1;-;-;-;-;-;-;-;-;-;-;-;1
"311210 Caparaó";-;-;-;-;-;1;-;-;-;-;-;-;1
"311250 Capim Branco";-;-;1;-;-;-;-;-;-;-;-;-;1
"311260 Capinópolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"311280 Capitólio";-;-;-;-;-;-;-;-;1;-;-;1;2
"311290 Caputira";-;-;-;-;-;-;1;-;-;-;-;-;1
"311320 Carandaí";-;-;-;-;-;-;-;-;-;-;-;1;1
"311330 Carangola";-;-;-;-;-;-;-;-;-;-;1;-;1
"311340 Caratinga";1;-;-;-;1;-;1;2;1;2;-;-;8
"311350 Carbonita";-;-;-;-;-;-;1;-;-;-;-;-;1
"311360 Careaçu";-;1;-;-;-;-;-;-;-;-;-;-;1
"311380 Carmésia";1;-;-;-;-;-;-;-;-;-;-;-;1
"311410 Carmo de Minas";-;-;-;-;-;-;-;1;-;-;1;1;3
"311420 Carmo do Cajuru";3;1;-;-;1;-;-;-;1;-;-;-;6
"311430 Carmo do Paranaíba";2;1;-;-;1;-;1;-;1;2;-;-;8
"311450 Carmópolis de Minas";-;1;-;-;-;-;1;-;-;-;-;-;2
"311455 Carneirinho";-;1;-;-;-;-;-;-;-;-;-;-;1
"311460 Carrancas";-;-;-;1;1;1;-;-;-;-;-;-;3
"311480 Carvalhos";-;-;-;-;-;-;-;-;-;-;1;-;1
"311530 Cataguases";1;1;-;3;-;-;-;-;-;1;1;-;7
"311545 Catuji";-;-;-;-;-;-;-;-;1;-;-;-;1
"311547 Catuti";-;-;-;-;-;-;-;-;-;-;-;1;1
"311550 Caxambu";-;-;-;-;-;-;-;-;-;-;-;1;1
"311570 Central de Minas";-;-;-;-;-;1;-;-;-;-;-;-;1
"311580 Centralina";-;-;-;-;-;-;1;-;-;-;-;2;3
"311615 Chapada Gaúcha";1;-;-;-;-;-;-;-;-;-;-;-;1
"311630 Cipotânea";1;-;-;-;-;1;-;-;-;-;-;-;2
"311660 Cláudio";-;-;-;-;1;1;-;1;-;-;-;1;4
"311670 Coimbra";-;-;-;-;-;-;-;-;-;-;1;-;1
"311730 Conceição das Alagoas";1;-;-;-;-;-;-;-;1;-;-;-;2
"311760 Conceição do Pará";1;-;-;-;-;-;-;-;-;-;-;-;1
"311770 Conceição do Rio Verde";-;-;-;-;-;-;-;1;-;1;-;-;2
"311790 Congonhal";-;-;-;-;-;-;-;1;-;1;-;-;2
"311800 Congonhas";-;-;-;-;-;-;-;-;-;-;2;1;3
"311810 Congonhas do Norte";1;-;-;-;-;-;-;-;-;-;-;1;2
"311820 Conquista";1;-;-;-;-;-;-;-;-;1;-;-;2
"311830 Conselheiro Lafaiete";-;1;-;1;-;1;2;1;1;-;-;1;8
"311860 Contagem";3;2;1;3;2;5;2;2;1;3;4;3;31
"311880 Coração de Jesus";-;1;-;-;-;-;-;-;1;-;-;-;2
"311910 Corinto";1;-;-;-;-;-;-;-;1;-;-;-;2
"311920 Coroaci";-;-;1;-;-;-;-;-;-;-;-;-;1
"311930 Coromandel";-;-;-;-;1;-;1;1;-;1;-;-;4
"311940 Coronel Fabriciano";2;-;-;-;1;-;1;1;-;2;-;-;7
"311960 Coronel Pacheco";-;-;-;-;-;-;-;-;2;-;-;-;2
"312020 Cristais";-;1;-;-;-;-;-;-;-;-;1;-;2
"312030 Cristália";-;-;-;-;-;-;-;-;-;1;-;-;1
"312040 Cristiano Otoni";-;-;-;-;-;-;1;-;-;-;-;-;1
"312050 Cristina";-;1;-;-;-;-;-;-;-;-;-;-;1
"312070 Cruzeiro da Fortaleza";1;-;-;-;-;-;-;-;-;-;-;-;1
"312080 Cruzília";1;-;1;-;-;1;-;-;-;-;1;-;4
"312090 Curvelo";-;-;1;3;-;1;-;-;-;2;-;1;8
"312110 Delfim Moreira";-;-;-;-;1;-;-;1;-;-;-;-;2
"312140 Desterro de Entre Rios";-;-;2;-;-;-;-;-;-;-;1;1;4
"312160 Diamantina";-;-;-;1;-;-;-;-;-;-;-;-;1
"312190 Divinésia";-;-;-;-;1;-;-;-;-;-;-;-;1
"312200 Divino";-;-;-;-;-;-;-;1;1;-;-;-;2
"312210 Divino das Laranjeiras";-;-;-;-;-;-;1;-;-;-;-;1;2
"312220 Divinolândia de Minas";-;-;-;-;-;-;-;-;-;-;-;1;1
"312230 Divinópolis";-;3;2;2;-;3;1;4;1;1;1;2;20
"312235 Divisa Alegre";1;-;-;-;-;-;-;-;-;-;-;-;1
"312247 Dom Bosco";-;-;-;-;-;1;-;-;-;-;-;-;1
"312260 Dom Joaquim";-;-;-;-;-;1;-;-;-;-;-;-;1
"312290 Dona Eusébia";-;-;-;-;1;-;-;-;-;-;-;-;1
"312320 Dores do Indaiá";-;-;-;-;-;-;-;1;1;1;-;1;4
"312330 Dores do Turvo";-;-;-;1;1;-;-;-;-;-;-;-;2
"312340 Doresópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"312352 Durandé";-;-;-;1;-;-;-;-;-;-;1;-;2
"312360 Elói Mendes";1;-;-;-;1;1;-;1;1;1;-;1;7
"312390 Entre Rios de Minas";-;-;-;-;1;-;-;-;-;-;-;-;1
"312400 Ervália";-;-;1;-;-;-;-;-;-;-;1;1;3
"312410 Esmeraldas";-;-;2;-;1;-;-;-;-;-;-;-;3
"312430 Espinosa";-;-;-;-;-;-;-;1;-;-;-;-;1
"312450 Estiva";1;-;1;-;-;-;-;-;-;-;-;-;2
"312470 Estrela do Indaiá";-;-;-;-;1;-;-;-;-;-;-;-;1
"312490 Eugenópolis";-;-;-;-;-;-;-;-;2;-;-;-;2
"312510 Extrema";-;-;-;-;-;-;-;-;-;1;-;-;1
"312540 Felício dos Santos";-;-;-;-;-;1;-;-;-;-;-;-;1
"312570 Felixlândia";1;-;-;-;-;-;-;-;-;-;-;-;1
"312595 Fervedouro";-;-;-;-;-;-;-;-;-;1;-;-;1
"312610 Formiga";1;-;3;1;1;1;-;2;1;-;1;1;12
"312650 Francisco Badaró";-;-;-;-;-;-;-;-;-;-;-;1;1
"312670 Francisco Sá";-;1;-;-;-;-;-;-;-;1;1;-;3
"312710 Frutal";-;1;2;-;-;-;-;-;-;-;-;-;3
"312733 Gameleiras";-;1;-;-;1;2;-;-;-;-;-;-;4
"312738 Goianá";-;1;-;-;-;1;-;1;-;-;-;-;3
"312740 Gonçalves";-;-;-;-;-;1;-;-;-;-;-;-;1
"312760 Gouveia";-;-;-;-;-;-;-;-;1;1;-;-;2
"312770 Governador Valadares";-;2;3;1;-;3;-;-;5;1;1;1;17
"312790 Grupiara";-;-;-;-;-;-;-;-;-;-;1;-;1
"312800 Guanhães";-;3;-;1;-;-;-;-;1;1;-;-;6
"312810 Guapé";-;-;-;-;-;1;-;-;-;-;-;-;1
"312830 Guaranésia";-;-;-;-;-;-;1;-;-;-;1;-;2
"312840 Guarani";-;-;-;-;-;-;1;-;-;-;-;-;1
"312850 Guarará";-;-;-;1;-;-;-;-;-;-;-;-;1
"312860 Guarda-Mor";-;-;-;1;-;-;-;-;-;-;-;-;1
"312870 Guaxupé";-;-;-;-;-;1;-;-;1;2;-;-;4
"312950 Ibiá";-;-;-;-;-;1;-;1;-;-;1;-;3
"312980 Ibirité";1;-;1;2;-;-;-;-;2;3;-;-;9
"313020 Igaratinga";1;1;-;-;-;1;-;-;-;-;-;-;3
"313030 Iguatama";-;1;-;-;-;-;-;-;-;-;-;-;1
"313050 Ilicínea";-;-;1;1;1;-;-;-;-;-;-;-;3
"313090 Inhapim";-;-;-;-;-;-;-;-;-;1;-;-;1
"313100 Inhaúma";-;-;-;-;1;-;-;-;-;-;-;-;1
"313110 Inimutaba";-;-;-;-;-;1;-;-;-;-;-;-;1
"313115 Ipaba";-;-;-;-;-;-;-;1;-;-;-;-;1
"313120 Ipanema";-;-;-;2;-;-;-;-;-;-;-;1;3
"313130 Ipatinga";3;2;-;2;2;-;-;-;3;3;-;1;16
"313160 Iraí de Minas";-;-;-;-;-;-;-;-;1;-;-;-;1
"313170 Itabira";2;-;1;1;-;1;1;-;-;1;2;1;10
"313190 Itabirito";-;-;-;-;1;-;-;3;1;-;-;-;5
"313200 Itacambira";-;-;-;-;-;-;-;-;-;1;-;-;1
"313210 Itacarambi";-;-;-;-;-;-;-;1;-;-;-;-;1
"313220 Itaguara";-;1;-;-;-;-;-;-;-;-;-;-;1
"313230 Itaipé";-;-;1;-;-;-;-;-;-;-;-;-;1
"313240 Itajubá";1;3;1;-;-;1;1;1;2;-;1;-;11
"313290 Itamogi";-;-;-;-;-;1;-;-;-;-;-;-;1
"313300 Itamonte";1;-;-;1;-;-;-;-;-;-;-;-;2
"313310 Itanhandu";-;1;-;-;-;-;-;-;-;-;-;-;1
"313350 Itapecerica";1;1;1;2;1;1;1;-;-;-;-;-;8
"313360 Itapeva";1;-;-;-;-;-;-;-;-;-;-;1;2
"313370 Itatiaiuçu";-;1;-;-;-;-;-;-;-;-;-;-;1
"313380 Itaúna";2;3;-;2;-;-;3;1;1;1;2;3;18
"313410 Itueta";-;-;-;-;1;-;-;-;-;-;-;-;1
"313420 Ituiutaba";1;-;1;-;-;-;-;-;-;1;2;-;5
"313440 Iturama";-;-;-;-;-;-;-;-;-;1;-;1;2
"313450 Itutinga";-;-;-;-;-;1;-;-;-;-;-;-;1
"313460 Jaboticatubas";-;-;-;1;-;1;1;-;-;-;-;-;3
"313470 Jacinto";-;-;-;-;-;-;-;-;-;1;-;-;1
"313480 Jacuí";-;-;-;-;-;-;1;-;-;-;-;-;1
"313490 Jacutinga";-;-;-;-;-;-;-;-;1;1;-;-;2
"313505 Jaíba";-;-;-;-;1;-;-;-;-;-;-;-;1
"313510 Janaúba";1;1;-;-;1;-;-;-;-;2;-;-;5
"313520 Januária";-;-;-;-;1;1;-;1;1;1;1;1;7
"313530 Japaraíba";-;-;-;-;-;-;-;1;1;-;-;-;2
"313540 Jeceaba";-;1;-;-;-;-;-;-;-;-;-;-;1
"313545 Jenipapo de Minas";-;-;-;-;-;-;-;1;-;-;-;-;1
"313550 Jequeri";-;-;-;-;-;-;1;-;-;-;-;1;2
"313570 Jequitibá";1;-;-;-;-;-;-;-;1;-;-;-;2
"313590 Jesuânia";-;-;-;-;-;-;-;-;-;1;-;-;1
"313600 Joaíma";-;-;-;-;-;-;-;-;-;-;-;1;1
"313610 Joanésia";-;1;-;-;1;-;-;-;-;-;-;-;2
"313620 João Monlevade";-;-;-;-;1;-;-;-;-;-;-;-;1
"313630 João Pinheiro";-;-;-;-;1;-;1;-;-;3;-;1;6
"313655 José Raydan";-;-;1;-;-;-;-;-;-;-;-;-;1
"313670 Juiz de Fora";3;-;3;5;3;2;2;2;2;-;-;5;27
"313695 Juvenília";-;-;-;-;-;-;1;-;-;-;-;-;1
"313700 Ladainha";-;-;-;1;-;-;-;-;-;-;-;-;1
"313720 Lagoa da Prata";-;-;-;-;-;-;1;-;-;-;-;-;1
"313730 Lagoa dos Patos";-;-;-;-;-;-;-;-;-;-;1;-;1
"313740 Lagoa Dourada";1;1;-;-;-;-;-;-;-;1;-;-;3
"313750 Lagoa Formosa";-;-;1;-;-;-;-;-;-;2;1;-;4
"313753 Lagoa Grande";-;-;-;-;-;-;-;-;-;-;1;-;1
"313760 Lagoa Santa";-;-;-;-;-;-;-;-;-;1;-;-;1
"313770 Lajinha";-;-;-;-;-;-;-;-;-;1;-;-;1
"313780 Lambari";-;-;-;-;1;-;-;-;-;1;-;1;3
"313820 Lavras";1;1;-;-;1;-;-;1;2;-;1;1;8
"313830 Leandro Ferreira";-;-;-;-;1;-;-;-;-;-;-;-;1
"313840 Leopoldina";-;-;1;-;1;-;-;-;-;-;1;-;3
"313850 Liberdade";-;-;-;-;-;-;-;-;-;-;-;1;1
"313860 Lima Duarte";-;-;-;-;-;-;-;-;1;-;1;-;2
"313862 Limeira do Oeste";-;-;-;-;-;-;-;1;-;-;-;1;2
"313867 Luisburgo";-;1;-;-;-;-;-;-;-;-;-;-;1
"313870 Luminárias";-;-;-;-;-;-;-;-;-;1;-;2;3
"313880 Luz";-;-;1;-;-;-;-;-;-;-;-;-;1
"313890 Machacalis";-;-;-;-;1;-;-;-;-;-;-;-;1
"313900 Machado";-;2;-;-;-;-;-;-;-;-;-;-;2
"313910 Madre de Deus de Minas";-;-;-;1;-;-;1;-;-;-;-;-;2
"313920 Malacacheta";-;-;-;1;-;-;-;-;-;-;-;-;1
"313925 Mamonas";-;-;-;-;-;-;-;-;-;-;1;-;1
"313940 Manhuaçu";-;1;1;-;1;-;-;-;-;1;-;1;5
"313950 Manhumirim";-;1;-;-;-;-;-;-;-;-;-;-;1
"313960 Mantena";1;-;-;-;-;-;-;-;-;-;-;-;1
"313990 Maria da Fé";-;1;-;-;-;-;-;-;-;-;-;-;1
"314000 Mariana";1;1;-;-;-;1;-;-;1;-;-;1;5
"314050 Martinho Campos";-;-;-;-;1;-;-;1;1;-;-;-;3
"314053 Martins Soares";-;-;1;-;-;-;1;-;-;-;-;-;2
"314070 Mateus Leme";-;1;-;-;-;-;-;-;-;-;-;-;1
"314100 Mato Verde";-;-;-;-;-;-;-;1;-;-;-;-;1
"314110 Matozinhos";-;-;-;-;-;-;1;-;-;-;-;-;1
"314140 Medina";-;-;-;-;-;-;-;-;-;-;-;1;1
"314150 Mendes Pimentel";-;-;-;-;-;-;-;-;-;-;1;-;1
"314160 Mercês";-;-;-;-;-;-;-;-;-;-;-;1;1
"314170 Mesquita";-;1;-;-;1;-;-;-;-;-;-;-;2
"314180 Minas Novas";-;-;-;-;-;-;-;1;-;1;2;1;5
"314200 Mirabela";-;-;-;1;-;-;-;-;1;-;-;-;2
"314220 Miraí";-;-;-;-;-;-;-;-;-;-;-;1;1
