"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"292530 Porto Seguro";-;1;-;-;1;1;-;-;2;-;-;-;5
"292560 Presidente Dutra";1;-;1;-;-;-;-;-;-;-;-;-;2
"292600 Remanso";-;-;-;-;-;-;1;-;-;-;-;-;1
"292630 Riachão do Jacuípe";-;-;-;-;-;1;-;-;-;-;-;-;1
"292640 Riacho de Santana";-;-;-;-;-;-;-;-;-;-;-;1;1
"292660 Ribeira do Pombal";-;-;1;-;-;-;-;-;-;-;-;-;1
"292665 Ribeirão do Largo";-;-;-;-;-;1;-;-;-;-;-;-;1
"292670 Rio de Contas";-;-;-;-;-;-;-;-;1;1;-;-;2
"292690 Rio do Pires";-;-;1;-;-;-;-;-;-;-;-;-;1
"292720 Ruy Barbosa";-;-;-;-;-;-;-;1;1;1;-;-;3
"292740 Salvador";7;8;4;5;8;6;10;3;7;6;2;7;73
"292750 Santa Bárbara";-;-;-;-;-;1;-;-;-;-;-;-;1
"292760 Santa Brígida";-;1;-;-;1;-;-;-;-;-;-;-;2
"292810 Santa Maria da Vitória";-;-;-;-;-;-;-;-;-;1;-;-;1
"292840 Santa Rita de Cássia";-;-;-;-;-;1;-;-;-;-;-;-;1
"292850 Santa Teresinha";-;-;-;1;-;-;-;-;-;-;-;-;1
"292820 Santana";-;1;-;-;1;-;-;-;-;-;-;-;2
"292860 Santo Amaro";-;-;-;-;-;-;-;-;1;-;1;-;2
"292870 Santo Antônio de Jesus";-;-;-;-;-;-;-;-;-;-;-;1;1
"292910 São Felipe";2;-;-;-;-;-;-;-;-;1;-;-;3
"292920 São Francisco do Conde";1;-;-;-;1;-;-;1;-;-;-;-;3
"292925 São Gabriel";-;-;1;-;-;-;-;-;-;-;-;-;1
"292935 São José da Vitória";-;-;-;-;-;-;1;-;-;-;-;-;1
"292937 São José do Jacuípe";-;-;-;-;1;-;-;-;-;-;1;-;2
"292940 São Miguel das Matas";-;-;-;-;-;-;-;-;-;-;1;1;2
"292950 São Sebastião do Passé";-;-;-;1;-;-;-;-;-;-;-;-;1
"292990 Seabra";1;-;-;-;1;-;-;-;1;-;-;-;3
"293000 Sebastião Laranjeiras";-;-;-;-;-;-;-;-;1;-;-;-;1
"293010 Senhor do Bonfim";-;-;1;-;1;1;-;-;-;-;-;-;3
"293040 Serra Preta";-;-;-;-;-;-;-;-;-;1;-;-;1
"293050 Serrinha";-;-;-;-;-;-;-;-;-;-;-;1;1
"293060 Serrolândia";-;-;-;-;-;1;-;-;-;-;-;-;1
"293070 Simões Filho";1;-;1;-;-;-;-;-;-;1;-;-;3
"293075 Sítio do Mato";-;-;-;-;-;1;-;-;-;-;-;-;1
"293076 Sítio do Quinto";-;-;-;1;-;-;-;-;-;-;-;-;1
"293080 Souto Soares";-;-;1;-;-;-;-;-;1;-;-;-;2
"293090 Tabocas do Brejo Velho";-;-;-;-;-;-;-;-;1;-;-;-;1
"293100 Tanhaçu";-;-;-;-;-;-;-;-;1;-;-;-;1
"293105 Tanque Novo";-;-;-;1;-;-;-;-;-;-;-;-;1
"293120 Taperoá";1;-;-;-;1;-;-;-;-;1;1;-;4
"293135 Teixeira de Freitas";-;-;-;3;-;1;-;-;-;-;-;1;5
"293170 Terra Nova";1;-;-;-;-;-;-;-;-;-;-;-;1
"293190 Tucano";1;-;-;1;1;-;-;1;-;-;-;-;4
"293240 Uibaí";-;-;-;1;-;-;-;-;1;1;-;1;4
"293245 Umburanas";-;-;-;-;-;-;-;-;1;-;-;-;1
"293250 Una";-;-;-;-;-;-;-;-;-;-;1;-;1
"293270 Uruçuca";-;-;-;-;-;-;-;-;-;1;-;-;1
"293280 Utinga";-;-;-;-;-;-;-;1;-;-;-;-;1
"293290 Valença";-;1;-;1;-;-;-;-;-;1;1;-;4
"293300 Valente";-;-;-;-;-;1;-;-;-;-;-;1;2
"293305 Várzea da Roça";-;-;-;1;-;-;-;-;-;-;-;-;1
"293320 Vera Cruz";-;-;-;-;-;-;-;-;-;1;-;-;1
"293330 Vitória da Conquista";1;2;2;4;-;-;4;1;1;1;2;1;19
"293350 Wenceslau Guimarães";-;-;-;1;-;-;-;-;-;-;-;-;1
"293360 Xique-Xique";-;-;-;1;2;-;1;-;-;2;-;-;6
"290000 Município ignorado - BA";1;-;-;-;-;-;-;-;-;-;-;-;1
"310010 Abadia dos Dourados";-;-;1;-;-;-;-;-;-;-;-;-;1
"310020 Abaeté";-;-;-;1;-;-;-;-;-;2;-;-;3
"310090 Águas Formosas";-;-;-;1;-;-;-;1;-;2;-;-;4
"310100 Águas Vermelhas";-;-;-;-;-;1;-;-;-;-;-;-;1
"310120 Aiuruoca";-;-;-;-;-;-;-;-;-;-;-;1;1
"310150 Além Paraíba";-;-;-;-;-;-;-;-;-;2;-;-;2
"310160 Alfenas";1;-;-;1;-;1;-;-;-;-;-;-;3
"310190 Alpinópolis";-;-;-;-;-;-;-;-;-;-;-;2;2
"310200 Alterosa";-;-;-;-;-;-;-;-;-;-;1;-;1
"315350 Alto Jequitibá";-;-;-;-;-;-;-;1;-;-;-;-;1
"310210 Alto Rio Doce";-;-;2;-;-;-;-;-;-;-;-;-;2
"310230 Alvinópolis";-;-;-;-;1;-;-;1;-;-;-;-;2
"310260 Andradas";-;-;1;2;-;-;-;-;-;-;-;1;4
"310280 Andrelândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"310290 Antônio Carlos";-;-;1;-;-;-;-;-;-;-;-;-;1
"310350 Araguari";-;1;1;-;1;1;1;-;-;1;-;-;6
"310360 Arantina";-;-;-;-;-;-;-;1;-;-;-;-;1
"310370 Araponga";-;-;-;-;-;1;-;-;-;1;-;-;2
"310390 Araújos";-;-;-;-;-;-;-;1;-;-;-;-;1
"310400 Araxá";-;-;-;1;-;1;1;3;1;1;1;-;9
"310410 Arceburgo";-;-;1;-;-;-;-;1;-;-;-;-;2
"310420 Arcos";1;-;-;-;-;1;-;-;-;-;1;1;4
"310430 Areado";-;-;1;-;-;-;-;1;-;-;-;-;2
"310440 Argirita";-;-;-;-;-;-;-;1;-;-;-;-;1
"310450 Arinos";-;-;1;-;-;-;-;-;-;-;-;1;2
"310460 Astolfo Dutra";-;-;-;-;-;1;-;-;-;-;1;-;2
"310470 Ataléia";-;-;-;-;-;-;1;-;-;-;-;-;1
"310490 Baependi";1;-;-;-;-;-;-;1;-;-;2;-;4
"310500 Baldim";-;-;-;-;-;1;-;-;-;-;-;-;1
"310510 Bambuí";-;-;-;-;1;-;-;-;-;1;1;-;3
"310530 Bandeira do Sul";-;-;-;-;-;1;-;-;-;-;-;-;1
"310540 Barão de Cocais";-;-;-;-;-;-;-;-;-;-;1;-;1
"310560 Barbacena";1;-;2;1;-;1;1;-;2;-;1;1;10
"310620 Belo Horizonte";14;16;14;12;9;13;10;11;12;13;9;10;143
"310630 Belo Oriente";-;-;-;-;-;1;-;-;-;-;-;-;1
"310640 Belo Vale";-;-;-;-;-;-;-;-;-;-;-;1;1
"310650 Berilo";-;-;1;-;-;-;-;-;-;-;-;-;1
"310670 Betim";3;-;-;1;-;-;1;1;-;-;2;8;16
"310690 Bicas";-;-;-;-;-;-;-;-;-;2;-;-;2
"310710 Boa Esperança";1;-;-;-;-;-;-;1;-;-;1;-;3
"310730 Bocaiúva";-;-;-;1;-;-;-;1;-;-;3;-;5
"310740 Bom Despacho";-;1;-;-;2;-;1;-;-;-;1;-;5
"310760 Bom Jesus da Penha";-;-;-;-;-;-;-;-;1;-;1;-;2
"310770 Bom Jesus do Amparo";1;-;-;-;-;-;-;-;-;-;-;-;1
"310790 Bom Repouso";-;-;-;-;1;-;-;-;-;-;-;-;1
"310800 Bom Sucesso";-;-;-;1;-;-;-;-;-;-;-;-;1
"310820 Bonfinópolis de Minas";1;2;-;-;-;-;-;-;-;-;-;-;3
"310825 Bonito de Minas";-;-;-;1;-;-;-;-;1;-;-;-;2
"310830 Borda da Mata";-;-;-;1;-;1;-;-;-;-;-;-;2
"310840 Botelhos";-;-;-;-;-;-;1;-;-;-;-;-;1
"310870 Brás Pires";-;-;-;1;-;-;-;-;-;-;-;-;1
"310855 Brasilândia de Minas";-;-;1;-;-;-;-;1;-;-;-;-;2
"310860 Brasília de Minas";1;-;-;-;-;-;-;-;-;-;-;1;2
"310890 Brazópolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"310900 Brumadinho";-;-;-;-;1;-;-;-;-;-;-;-;1
"310910 Bueno Brandão";-;2;-;-;-;-;-;-;-;-;-;-;2
"310920 Buenópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"310930 Buritis";-;1;-;-;-;-;-;-;-;1;-;-;2
"310940 Buritizeiro";-;-;-;-;-;-;-;-;-;1;-;-;1
"311000 Caeté";-;1;-;-;-;-;-;-;-;-;-;1;2
"311020 Cajuri";-;-;-;-;1;-;-;-;-;-;-;-;1
"311030 Caldas";1;-;-;-;-;-;-;1;-;-;1;1;4
"311050 Camanducaia";1;-;-;-;-;-;1;-;-;1;-;-;3
"311060 Cambuí";-;-;-;-;-;-;-;1;1;-;-;-;2
"311100 Campestre";-;-;-;-;-;-;-;1;-;-;1;1;3
"311110 Campina Verde";1;-;-;-;-;1;-;-;-;-;-;-;2
"311120 Campo Belo";-;-;1;-;-;-;2;-;1;1;-;-;5
"311160 Campos Gerais";-;-;-;1;-;-;1;-;-;-;-;-;2
"311190 Cana Verde";-;-;1;-;-;-;-;-;-;-;-;-;1
"311200 Candeias";-;-;-;-;1;1;-;-;-;-;-;-;2
"311220 Capela Nova";1;-;-;-;-;-;-;-;-;-;-;-;1
"311230 Capelinha";-;1;-;1;-;-;-;-;-;-;-;-;2
"311260 Capinópolis";1;-;-;1;-;-;-;-;-;1;-;-;3
"311280 Capitólio";-;-;-;-;-;-;1;-;1;-;-;-;2
"311300 Caraí";-;-;1;-;1;-;-;-;-;1;-;-;3
"311330 Carangola";1;-;-;-;-;-;-;-;-;-;-;-;1
"311340 Caratinga";-;-;2;-;1;-;1;-;-;-;1;-;5
"311350 Carbonita";-;-;-;1;-;-;-;-;-;-;-;-;1
"311400 Carmo da Mata";-;-;-;-;-;-;-;-;1;-;-;-;1
"311420 Carmo do Cajuru";-;-;-;-;-;-;-;-;1;-;-;1;2
"311430 Carmo do Paranaíba";2;-;-;-;-;-;1;-;-;-;-;-;3
"311440 Carmo do Rio Claro";-;-;-;1;-;-;-;-;-;-;-;-;1
"311450 Carmópolis de Minas";-;-;-;-;1;-;-;-;-;-;2;-;3
"311455 Carneirinho";-;-;-;1;-;-;-;-;-;1;1;-;3
"311460 Carrancas";-;-;-;1;-;-;-;-;-;-;1;-;2
"311480 Carvalhos";-;-;1;-;-;-;-;-;-;-;-;-;1
"311510 Cássia";-;1;1;-;-;-;-;2;-;-;-;-;4
"311530 Cataguases";-;-;-;-;1;1;-;1;-;-;-;1;4
"311545 Catuji";-;-;-;-;-;-;-;-;-;1;-;-;1
"311547 Catuti";-;-;-;-;-;-;-;1;-;-;-;-;1
"311570 Central de Minas";1;-;-;-;-;-;-;-;-;-;-;-;1
"311580 Centralina";-;-;-;-;1;-;-;-;-;-;-;-;1
"311630 Cipotânea";1;-;-;-;-;-;-;-;-;-;-;-;1
"311660 Cláudio";-;1;-;-;-;-;2;-;-;-;-;1;4
"311670 Coimbra";-;-;-;-;-;-;-;-;-;-;1;-;1
"311680 Coluna";-;-;-;-;-;-;-;-;-;-;-;1;1
"311710 Conceição da Aparecida";1;-;-;-;-;-;-;-;-;-;-;-;1
"311520 Conceição da Barra de Minas";-;1;-;-;-;-;-;-;-;-;-;-;1
"311760 Conceição do Pará";-;-;1;-;-;-;1;-;-;-;-;-;2
"311790 Congonhal";-;-;-;-;-;-;-;-;-;-;1;-;1
"311800 Congonhas";-;1;1;-;1;-;1;-;-;-;-;1;5
"311830 Conselheiro Lafaiete";1;-;2;-;1;1;2;-;-;4;1;-;12
"311860 Contagem";3;8;1;2;3;7;-;2;3;7;4;1;41
"311880 Coração de Jesus";-;-;-;-;1;-;-;-;-;-;1;2;4
"311900 Cordislândia";-;-;-;-;1;-;-;-;-;-;-;-;1
"311910 Corinto";-;-;-;-;-;-;-;-;-;1;-;-;1
"311920 Coroaci";-;-;-;-;-;-;-;-;-;1;-;-;1
"311930 Coromandel";-;1;-;-;-;-;-;-;-;-;1;-;2
"311940 Coronel Fabriciano";-;1;1;-;1;1;-;-;-;-;-;2;6
"312015 Crisólita";-;-;-;-;-;-;-;-;-;-;1;-;1
"312087 Curral de Dentro";1;-;-;-;-;-;-;-;-;-;-;-;1
"312090 Curvelo";-;-;-;-;1;3;1;1;-;-;-;1;7
"312130 Descoberto";-;-;-;-;1;-;-;-;-;-;-;-;1
"312140 Desterro de Entre Rios";-;-;2;-;-;-;-;1;-;-;-;-;3
"312150 Desterro do Melo";-;-;-;-;-;-;-;-;-;1;-;-;1
"312160 Diamantina";1;-;-;-;1;-;-;-;-;-;1;-;3
"312180 Dionísio";-;-;-;-;-;-;-;-;1;-;-;-;1
"312190 Divinésia";-;-;1;-;-;-;-;-;-;-;-;-;1
"312200 Divino";-;-;-;-;-;1;-;-;-;-;-;-;1
"312230 Divinópolis";2;1;1;1;3;1;1;1;4;2;1;5;23
"312320 Dores do Indaiá";-;-;1;-;-;-;-;-;1;-;-;-;2
"312330 Dores do Turvo";1;-;-;-;-;-;-;-;-;-;-;-;1
"312340 Doresópolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"312352 Durandé";-;-;-;1;-;-;-;-;-;-;-;-;1
"312360 Elói Mendes";-;-;-;1;1;-;-;-;-;1;-;-;3
"312370 Engenheiro Caldas";-;-;-;-;-;-;-;-;-;-;-;1;1
"312385 Entre Folhas";-;-;-;-;-;-;-;-;-;-;-;1;1
"312400 Ervália";-;-;-;-;-;-;-;-;1;-;-;-;1
"312410 Esmeraldas";-;-;1;-;-;-;-;1;-;1;-;1;4
"312420 Espera Feliz";-;-;-;-;-;-;-;-;-;-;-;1;1
"312430 Espinosa";-;-;-;-;-;-;-;-;-;1;-;1;2
"312470 Estrela do Indaiá";1;-;-;-;-;-;-;-;-;-;1;-;2
"312490 Eugenópolis";-;-;-;-;-;-;-;-;1;-;-;1;2
"312510 Extrema";-;-;-;-;1;-;-;-;-;1;-;-;2
"312540 Felício dos Santos";-;-;-;-;-;-;1;-;-;-;-;-;1
"312570 Felixlândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"312590 Ferros";-;-;1;-;-;-;-;-;-;-;-;-;1
"312610 Formiga";-;-;-;-;2;2;-;-;-;1;1;-;6
"312620 Formoso";-;-;-;-;1;-;-;-;-;-;-;-;1
"312670 Francisco Sá";-;-;-;-;-;-;-;1;-;-;-;-;1
"312675 Franciscópolis";-;-;-;-;-;-;-;-;-;-;1;-;1
"312700 Fronteira";1;-;-;-;-;-;-;-;-;-;-;-;1
"312710 Frutal";2;-;-;-;-;1;1;1;-;-;-;-;5
"312720 Funilândia";-;-;-;-;1;-;-;-;-;-;-;-;1
"312770 Governador Valadares";2;-;1;-;1;1;4;-;4;2;1;1;17
"312780 Grão Mogol";-;-;-;-;-;-;-;-;1;-;-;-;1
"312800 Guanhães";1;-;-;-;-;-;-;-;-;-;-;-;1
"312810 Guapé";-;-;1;-;-;-;1;-;-;-;-;-;2
"312830 Guaranésia";-;-;-;-;-;1;-;-;-;-;-;-;1
"312870 Guaxupé";-;2;-;-;2;-;-;1;1;1;-;-;7
"312880 Guidoval";1;-;-;-;-;-;-;-;-;-;-;-;1
"312900 Guiricema";-;-;-;-;-;-;-;-;-;-;1;-;1
"312910 Gurinhatã";-;-;-;-;-;-;-;-;1;-;-;1;2
"312940 Ibertioga";-;-;-;-;-;1;-;-;-;-;-;-;1
"312950 Ibiá";-;2;-;-;-;-;-;1;-;-;1;-;4
"312970 Ibiraci";-;-;1;-;-;-;-;-;-;-;-;-;1
"312980 Ibirité";3;1;-;1;1;1;1;1;-;1;-;2;12
"313000 Ibituruna";-;-;1;-;-;-;-;-;-;-;-;-;1
"313005 Icaraí de Minas";-;-;-;-;-;-;-;-;1;-;-;-;1
"313030 Iguatama";-;-;1;-;-;-;-;-;-;-;-;-;1
"313050 Ilicínea";-;-;-;-;-;-;-;-;-;-;-;1;1
"313055 Imbé de Minas";-;-;-;-;-;-;-;-;-;1;-;-;1
"313090 Inhapim";-;-;-;-;-;-;-;-;-;-;1;-;1
"313100 Inhaúma";1;-;-;-;-;-;-;-;-;-;-;-;1
"313115 Ipaba";-;-;-;-;-;-;-;-;-;1;-;-;1
"313120 Ipanema";-;-;-;1;-;-;-;1;-;-;-;-;2
"313130 Ipatinga";1;3;1;-;-;1;1;-;-;-;2;-;9
"313140 Ipiaçu";-;-;-;-;-;-;-;-;1;1;-;-;2
"313150 Ipuiúna";1;-;-;-;-;-;-;-;-;-;-;-;1
"313160 Iraí de Minas";-;-;2;-;-;-;-;-;-;-;-;-;2
"313170 Itabira";-;2;1;1;1;-;2;1;-;-;-;2;10
"313200 Itacambira";-;-;-;-;-;-;-;-;-;1;1;-;2
"313220 Itaguara";-;1;1;-;-;1;2;-;-;-;-;-;5
"313230 Itaipé";-;-;-;-;-;-;-;-;-;1;-;-;1
"313240 Itajubá";-;-;-;-;-;-;1;1;-;1;-;1;4
"313270 Itambacuri";-;-;-;-;-;1;-;-;-;-;-;-;1
"313300 Itamonte";-;-;-;-;-;-;-;1;-;-;1;-;2
"313350 Itapecerica";1;-;-;-;2;1;1;2;-;2;1;-;10
"313360 Itapeva";-;-;-;-;-;-;1;-;-;-;-;-;1
"313370 Itatiaiuçu";-;1;-;-;1;-;-;2;-;-;-;-;4
"313380 Itaúna";2;-;-;1;1;1;1;4;1;2;-;1;14
"313410 Itueta";1;-;-;-;-;-;-;-;-;-;-;-;1
"313420 Ituiutaba";-;-;-;-;-;1;4;-;-;1;1;-;7
"313440 Iturama";-;-;-;-;-;-;2;-;-;-;-;-;2
"313450 Itutinga";-;-;-;-;1;-;-;-;-;-;-;-;1
"313460 Jaboticatubas";-;-;-;-;1;-;-;-;-;-;-;1;2
"313480 Jacuí";-;-;-;-;-;-;1;1;-;-;1;-;3
"313490 Jacutinga";1;-;-;1;-;-;-;-;-;-;-;-;2
"313510 Janaúba";-;-;-;-;-;1;-;-;-;-;-;-;1
"313520 Januária";-;-;-;-;1;1;1;-;-;-;2;-;5
"313530 Japaraíba";-;1;-;-;-;-;-;-;-;-;-;-;1
"313550 Jequeri";-;-;-;-;1;1;1;-;-;-;-;-;3
"313560 Jequitaí";-;-;-;-;-;-;-;1;-;1;-;-;2
"313570 Jequitibá";-;-;-;-;-;-;-;1;-;-;-;-;1
"313590 Jesuânia";-;-;-;-;-;-;-;1;-;-;-;-;1
"313610 Joanésia";-;-;1;-;-;-;-;-;-;-;-;-;1
"313620 João Monlevade";1;1;-;1;-;-;1;-;-;-;-;-;4
"313630 João Pinheiro";1;1;-;-;-;-;-;1;-;-;-;-;3
"313670 Juiz de Fora";5;2;4;7;3;-;2;3;3;2;-;-;31
"313690 Juruaia";-;-;-;1;-;2;1;-;-;-;-;-;4
"313695 Juvenília";-;-;-;-;1;-;-;-;-;-;-;-;1
"313720 Lagoa da Prata";-;-;1;1;1;-;-;1;-;1;-;-;5
"313740 Lagoa Dourada";-;-;-;-;-;-;-;1;-;-;-;-;1
"313750 Lagoa Formosa";-;-;-;-;-;1;-;-;-;-;-;1;2
"313790 Lamim";-;-;-;-;-;-;-;-;-;-;1;-;1
"313820 Lavras";1;1;2;1;-;-;1;1;4;-;-;-;11
"313835 Leme do Prado";-;-;-;-;-;-;-;-;-;-;-;1;1
"313840 Leopoldina";-;-;-;-;-;-;-;-;-;-;2;1;3
"313850 Liberdade";-;-;-;-;1;-;-;-;-;-;-;-;1
"313860 Lima Duarte";-;-;-;-;-;1;-;-;-;-;-;1;2
"313862 Limeira do Oeste";-;1;-;-;-;-;-;-;1;-;-;-;2
"313865 Lontra";1;-;-;-;-;-;-;-;-;-;-;-;1
"313868 Luislândia";-;-;-;1;-;-;-;-;-;-;-;-;1
"313900 Machado";-;1;-;-;1;-;-;-;-;-;-;1;3
"313910 Madre de Deus de Minas";-;1;-;-;-;-;1;-;-;-;-;-;2
"313920 Malacacheta";-;-;-;-;-;-;-;-;-;-;2;1;3
"313925 Mamonas";-;-;-;-;-;-;-;-;-;-;-;1;1
"313940 Manhuaçu";-;-;-;-;-;-;1;-;-;-;-;-;1
"313950 Manhumirim";1;-;-;-;-;-;-;-;-;1;-;-;2
"313980 Mar de Espanha";-;-;-;-;-;-;-;-;-;-;-;1;1
"313970 Maravilhas";-;-;-;-;1;-;-;-;-;-;-;-;1
"314000 Mariana";-;-;-;-;-;-;-;-;1;-;-;3;4
"314050 Martinho Campos";2;-;1;-;-;-;-;-;1;-;-;-;4
"314070 Mateus Leme";-;-;-;-;-;-;-;-;1;-;-;1;2
"314080 Matias Barbosa";-;-;-;-;-;-;1;-;-;-;-;-;1
"314110 Matozinhos";-;-;1;1;-;-;-;-;1;1;-;-;4
"314120 Matutina";-;1;-;-;-;-;-;-;-;1;-;-;2
"314140 Medina";-;-;-;-;-;-;-;-;-;1;-;-;1
"314180 Minas Novas";-;-;-;-;-;-;-;-;-;-;-;1;1
"314200 Mirabela";-;-;-;-;-;-;-;-;-;-;-;1;1
"314220 Miraí";-;-;1;-;1;-;-;-;-;-;-;-;2
"314225 Miravânia";1;-;-;-;-;1;-;-;-;-;-;-;2
"314240 Moema";-;-;-;-;1;-;-;1;-;-;-;-;2
"314270 Montalvânia";-;-;-;-;1;-;-;-;-;-;1;-;2
"314280 Monte Alegre de Minas";-;-;-;1;-;-;-;-;-;-;-;-;1
"314290 Monte Azul";-;-;-;-;-;-;1;-;-;-;-;1;2
"314300 Monte Belo";-;-;-;1;-;-;-;-;1;-;-;-;2
"314310 Monte Carmelo";-;-;-;-;1;-;-;-;-;-;-;-;1
"314320 Monte Santo de Minas";-;-;1;-;1;-;-;1;-;-;1;1;5
"314340 Monte Sião";1;-;-;-;-;-;-;1;-;-;1;-;3
"314330 Montes Claros";1;2;-;2;1;-;1;-;2;1;1;1;12
"314345 Montezuma";-;-;1;-;-;-;-;-;-;-;-;-;1
"314350 Morada Nova de Minas";-;-;1;-;-;-;-;-;1;-;-;-;2
"314360 Morro da Garça";-;1;-;-;-;-;-;-;-;-;-;-;1
"314380 Munhoz";-;1;-;-;-;-;-;-;-;-;1;-;2
"314390 Muriaé";1;-;1;-;-;1;-;1;-;2;-;1;7
"314400 Mutum";-;-;1;-;-;-;-;-;-;-;-;-;1
"314420 Nacip Raydan";-;-;-;-;-;-;-;-;-;1;-;-;1
"314437 Natalândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"314450 Nazareno";-;-;-;-;-;-;-;-;-;-;-;1;1
"314460 Nepomuceno";-;-;1;-;-;-;-;-;1;1;-;-;3
"314470 Nova Era";-;-;-;-;-;-;-;-;1;-;-;-;1
"314480 Nova Lima";1;-;-;-;-;-;1;-;-;-;-;1;3
"314505 Nova Porteirinha";-;1;-;-;-;-;-;-;-;-;-;-;1
"314510 Nova Resende";2;-;-;-;-;-;-;-;-;1;-;-;3
"314520 Nova Serrana";2;-;1;-;1;-;-;1;-;-;-;1;6
"314530 Novo Cruzeiro";-;-;1;-;-;1;-;-;2;-;-;-;4
"314537 Novorizonte";-;-;-;1;-;-;-;-;-;-;-;-;1
"314545 Olhos-d'Água";-;-;1;1;-;-;-;-;-;-;-;-;2
"314560 Oliveira";-;-;1;-;-;-;-;-;-;-;2;-;3
"314580 Onça de Pitangui";-;-;-;-;1;-;-;-;-;-;-;-;1
"314590 Ouro Branco";1;-;1;-;-;1;-;1;-;-;-;-;4
"314600 Ouro Fino";1;1;-;1;3;-;-;-;-;-;-;-;6
"314610 Ouro Preto";2;-;-;-;-;-;-;-;-;2;-;-;4
"314625 Padre Carvalho";-;-;-;-;-;-;-;1;-;-;-;-;1
"314630 Padre Paraíso";-;-;-;-;-;-;-;-;1;1;-;1;3
"314640 Paineiras";-;1;-;-;-;-;-;-;-;-;-;-;1
"314650 Pains";-;-;-;-;1;-;-;-;-;-;-;-;1
"314675 Palmópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"314690 Papagaios";-;-;-;-;-;-;-;-;-;-;-;1;1
"314710 Pará de Minas";3;1;-;-;1;-;2;1;2;1;1;-;12
"314700 Paracatu";-;-;-;1;-;-;-;1;-;1;-;-;3
"314730 Paraisópolis";-;-;-;-;-;-;-;-;-;-;1;-;1
"314740 Paraopeba";-;-;-;-;-;-;-;-;-;1;-;-;1
"314760 Passa Quatro";1;1;-;-;-;-;-;-;-;-;-;-;2
"314790 Passos";-;3;2;2;-;-;-;-;-;1;1;3;12
"314800 Patos de Minas";2;-;4;2;1;2;-;-;-;1;3;1;16
"314810 Patrocínio";1;1;1;4;-;-;-;1;-;-;-;2;10
"314840 Paulistas";-;-;-;-;-;-;-;-;-;1;-;-;1
"314850 Pavão";-;-;1;-;-;-;-;-;-;-;-;-;1
"314860 Peçanha";-;-;-;1;-;-;-;-;-;-;-;-;1
"314890 Pedra do Indaiá";-;-;1;-;-;-;-;-;-;-;-;-;1
"314930 Pedro Leopoldo";-;-;-;-;-;-;-;-;-;-;1;1;2
"314980 Perdizes";-;-;-;-;1;-;-;-;-;-;-;-;1
"314990 Perdões";1;-;-;1;-;-;1;1;2;-;-;-;6
"314995 Periquito";-;-;-;-;-;-;-;-;1;-;-;-;1
"315030 Piedade do Rio Grande";-;-;-;-;-;-;-;-;-;1;-;-;1
"315050 Pimenta";-;-;-;1;-;-;-;-;-;1;-;-;2
"315057 Pintópolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"315080 Piranga";-;-;1;-;-;-;-;-;-;1;-;1;3
"315100 Piranguinho";-;-;-;-;-;-;-;-;1;-;-;-;1
"315140 Pitangui";-;-;1;-;-;-;1;-;-;-;-;-;2
"315150 Piumhi";-;-;-;-;-;-;-;-;-;-;-;1;1
"315170 Poço Fundo";1;-;-;-;-;-;-;1;-;1;1;-;4
"315180 Poços de Caldas";2;-;2;-;-;1;-;-;1;1;3;2;12
"315190 Pocrane";-;-;-;-;-;-;-;-;1;-;-;-;1
"315200 Pompéu";-;-;-;-;-;1;1;1;-;-;3;1;7
"315210 Ponte Nova";-;-;-;-;-;-;-;1;2;-;-;-;3
"315220 Porteirinha";1;-;-;-;-;-;-;-;-;1;1;-;3
"315240 Poté";-;-;-;-;-;-;-;-;-;-;-;1;1
"315250 Pouso Alegre";1;1;-;-;1;1;1;-;-;-;-;-;5
"315280 Prata";2;-;-;-;-;-;-;-;-;-;-;-;2
"315320 Presidente Juscelino";-;-;-;-;-;-;1;-;-;-;1;-;2
"315340 Presidente Olegário";-;-;1;-;-;-;1;-;-;-;-;-;2
"315400 Raul Soares";-;-;-;-;-;-;1;-;-;-;-;-;1
"315420 Resende Costa";-;-;-;-;-;1;-;1;-;-;1;-;3
"315440 Ressaquinha";-;-;-;-;-;-;-;-;-;-;-;1;1
"315445 Riachinho";-;-;-;-;-;-;-;-;-;-;1;-;1
"315460 Ribeirão das Neves";1;1;1;3;1;-;2;2;1;-;3;2;17
"315470 Ribeirão Vermelho";-;-;1;-;-;-;-;-;-;-;-;-;1
"315490 Rio Casca";-;-;-;1;-;-;-;-;-;-;-;1;2
"315560 Rio Pardo de Minas";-;-;-;-;-;-;-;-;-;-;-;1;1
"315570 Rio Piracicaba";-;-;-;-;-;-;1;-;-;-;-;-;1
"315580 Rio Pomba";-;1;1;-;-;-;-;-;-;-;-;-;2
"315630 Rodeiro";-;1;-;-;-;-;-;-;-;-;-;-;1
"315670 Sabará";-;-;-;-;1;-;2;-;-;-;1;1;5
