"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"312310 Dores de Guanhães";-;-;-;1;-;-;-;-;-;-;-;-;1
"312320 Dores do Indaiá";-;-;-;-;1;-;-;-;-;-;-;-;1
"312352 Durandé";-;1;-;-;-;-;-;-;-;1;-;-;2
"312360 Elói Mendes";-;-;-;1;-;1;-;-;-;-;-;-;2
"312370 Engenheiro Caldas";-;-;1;-;-;-;-;-;-;-;-;-;1
"312390 Entre Rios de Minas";-;-;-;-;-;-;1;-;-;-;-;-;1
"312400 Ervália";-;1;-;-;1;-;-;-;-;-;-;-;2
"312410 Esmeraldas";-;-;-;-;2;-;-;-;-;-;-;-;2
"312420 Espera Feliz";-;-;1;-;-;-;-;-;-;-;-;-;1
"312430 Espinosa";-;1;-;1;-;-;-;1;1;1;1;-;6
"312510 Extrema";-;-;-;1;-;-;-;-;-;-;-;-;1
"312540 Felício dos Santos";-;-;-;-;-;-;-;-;-;-;-;1;1
"312610 Formiga";-;1;-;-;-;2;1;-;-;3;-;-;7
"312620 Formoso";-;-;-;-;-;-;-;-;-;-;1;1;2
"312630 Fortaleza de Minas";-;-;-;-;-;-;1;-;-;1;-;-;2
"312640 Fortuna de Minas";-;-;-;-;1;-;-;-;-;-;-;-;1
"312650 Francisco Badaró";-;-;-;-;-;1;-;-;-;-;-;-;1
"312670 Francisco Sá";-;-;-;1;-;-;-;-;-;-;-;-;1
"312680 Frei Gaspar";-;-;-;1;-;-;-;-;-;-;-;-;1
"312700 Fronteira";-;-;-;-;-;-;1;-;-;-;-;-;1
"312710 Frutal";-;-;-;1;-;1;-;-;-;-;1;-;3
"312720 Funilândia";-;-;-;-;-;-;-;-;-;-;1;-;1
"312730 Galiléia";1;-;-;-;1;-;-;-;-;-;-;-;2
"312738 Goianá";-;-;-;-;-;-;-;-;-;-;1;-;1
"312750 Gonzaga";-;-;-;-;-;-;1;-;-;-;-;-;1
"312770 Governador Valadares";-;-;-;1;-;-;-;1;-;-;1;-;3
"312800 Guanhães";-;1;-;-;-;-;-;-;-;-;1;1;3
"312810 Guapé";-;-;-;-;-;-;-;-;-;-;-;1;1
"312830 Guaranésia";-;1;1;1;-;-;-;1;-;-;-;-;4
"312860 Guarda-Mor";-;-;-;-;-;-;-;-;-;1;-;1;2
"312870 Guaxupé";-;-;-;2;-;-;-;1;-;-;-;-;3
"312910 Gurinhatã";1;-;-;-;-;-;-;-;-;-;-;-;1
"312940 Ibertioga";-;-;-;-;-;2;-;-;-;-;-;-;2
"312950 Ibiá";1;1;1;-;-;1;-;1;1;-;-;1;7
"312965 Ibiracatu";-;-;1;-;-;-;-;-;-;-;-;-;1
"312980 Ibirité";1;2;2;-;-;-;-;2;-;1;1;-;9
"313010 Igarapé";-;-;1;-;1;-;-;1;-;-;-;-;3
"313060 Inconfidentes";-;-;-;-;-;-;-;1;-;-;-;-;1
"313090 Inhapim";-;-;-;-;-;-;-;-;1;-;-;-;1
"313100 Inhaúma";-;-;-;-;-;-;-;-;1;-;-;-;1
"313120 Ipanema";-;-;1;-;-;-;-;-;-;-;-;-;1
"313130 Ipatinga";-;2;1;-;2;2;-;-;-;1;1;-;9
"313140 Ipiaçu";1;-;-;-;-;-;-;-;-;-;-;-;1
"313150 Ipuiúna";-;-;1;-;-;-;-;-;1;-;-;-;2
"313160 Iraí de Minas";-;-;-;1;-;1;-;-;-;-;-;1;3
"313170 Itabira";-;-;1;-;1;-;-;-;1;-;-;2;5
"313180 Itabirinha";-;-;-;-;-;-;-;-;-;1;-;-;1
"313190 Itabirito";-;-;-;-;-;-;-;-;1;-;-;1;2
"313220 Itaguara";-;-;-;-;-;-;1;-;1;2;-;-;4
"313240 Itajubá";-;-;2;1;-;-;-;-;-;-;1;-;4
"313250 Itamarandiba";-;-;-;-;-;-;-;1;-;1;1;-;3
"313270 Itambacuri";-;1;-;-;-;-;-;-;-;-;-;-;1
"313290 Itamogi";-;-;-;1;-;1;-;-;-;-;-;-;2
"313300 Itamonte";-;-;-;-;-;-;-;-;1;-;-;-;1
"313340 Itapagipe";1;-;-;-;-;-;-;-;-;-;-;-;1
"313350 Itapecerica";-;-;-;1;-;-;-;-;-;-;1;-;2
"313360 Itapeva";-;-;-;-;-;-;1;-;-;-;-;-;1
"313380 Itaúna";-;-;-;-;-;2;-;-;1;1;-;2;6
"313420 Ituiutaba";3;1;1;2;-;2;1;-;1;-;-;-;11
"313440 Iturama";-;1;-;1;-;2;-;-;-;-;-;1;5
"313505 Jaíba";-;-;-;-;-;-;-;-;-;1;-;-;1
"313510 Janaúba";-;-;-;-;1;-;-;-;-;-;-;-;1
"313520 Januária";-;2;-;-;-;-;-;-;2;-;-;-;4
"313530 Japaraíba";-;-;-;-;-;-;-;-;1;-;-;-;1
"313535 Japonvar";-;-;1;-;-;-;-;-;-;-;-;-;1
"313560 Jequitaí";-;-;-;-;-;-;-;1;-;-;-;-;1
"313590 Jesuânia";-;-;-;-;-;-;-;-;1;-;-;-;1
"313610 Joanésia";-;-;-;-;-;-;-;-;-;-;-;1;1
"313620 João Monlevade";-;-;1;-;1;-;-;-;-;1;1;-;4
"313630 João Pinheiro";-;-;-;-;-;-;-;-;-;1;-;-;1
"313665 Juatuba";-;-;-;1;-;-;-;-;-;-;1;-;2
"313670 Juiz de Fora";2;2;1;2;3;3;5;1;2;-;1;1;23
"313700 Ladainha";1;-;-;-;-;1;-;-;-;-;1;1;4
"313710 Lagamar";1;-;-;-;-;-;-;-;-;-;-;1;2
"313720 Lagoa da Prata";-;-;-;1;1;-;1;1;1;2;1;-;8
"313740 Lagoa Dourada";-;-;-;-;1;-;-;1;-;-;-;-;2
"313750 Lagoa Formosa";-;-;1;-;-;-;-;-;-;-;-;-;1
"313760 Lagoa Santa";-;-;1;1;-;-;-;-;-;-;-;-;2
"313780 Lambari";1;-;-;1;-;-;-;-;-;-;-;-;2
"313800 Laranjal";-;-;1;-;-;-;-;-;-;-;-;-;1
"313810 Lassance";-;1;-;-;-;-;-;-;-;-;-;-;1
"313820 Lavras";1;1;-;-;-;-;-;1;-;-;1;1;5
"313840 Leopoldina";-;-;-;1;-;-;-;-;1;-;-;-;2
"313860 Lima Duarte";-;2;-;1;-;-;-;-;-;-;-;-;3
"313862 Limeira do Oeste";-;-;-;-;-;-;-;-;1;-;-;-;1
"313880 Luz";-;-;1;-;1;-;-;1;-;-;-;-;3
"313925 Mamonas";1;-;-;-;-;-;-;-;1;-;-;-;2
"313940 Manhuaçu";1;1;-;-;-;-;-;1;-;-;1;-;4
"313990 Maria da Fé";1;-;-;-;-;-;-;-;-;-;-;-;1
"314000 Mariana";-;-;-;1;-;-;-;-;-;-;-;-;1
"314053 Martins Soares";-;-;-;-;-;-;-;-;-;2;-;-;2
"314055 Mata Verde";-;-;-;1;-;-;-;-;-;-;-;-;1
"314070 Mateus Leme";-;-;-;1;-;-;-;-;-;-;1;-;2
"314080 Matias Barbosa";-;-;-;-;-;-;1;1;-;-;-;-;2
"314090 Matipó";-;-;-;-;1;-;-;-;-;-;-;-;1
"314100 Mato Verde";-;-;-;-;-;-;-;-;-;-;1;-;1
"314120 Matutina";-;-;1;-;-;-;-;-;-;-;-;-;1
"314140 Medina";-;-;1;-;-;-;-;-;-;1;-;-;2
"314160 Mercês";-;-;-;-;-;-;1;-;1;-;-;-;2
"314190 Minduri";-;-;-;-;-;-;-;-;-;-;1;-;1
"314220 Miraí";-;1;-;-;-;-;-;-;-;-;-;-;1
"314260 Monsenhor Paulo";-;-;-;-;1;-;-;-;-;-;-;-;1
"314280 Monte Alegre de Minas";-;-;-;-;-;-;-;-;-;1;1;-;2
"314290 Monte Azul";-;-;1;-;-;1;1;-;-;-;-;-;3
"314310 Monte Carmelo";1;-;1;-;-;1;-;1;-;-;-;-;4
"314320 Monte Santo de Minas";-;-;-;1;-;1;-;-;-;1;-;-;3
"314330 Montes Claros";2;3;1;2;2;2;4;-;4;1;1;1;23
"314345 Montezuma";-;-;-;-;-;-;-;-;-;-;-;1;1
"314350 Morada Nova de Minas";1;-;-;-;-;1;-;-;-;-;-;1;3
"314380 Munhoz";-;-;-;-;-;-;-;-;-;-;1;-;1
"314390 Muriaé";-;1;1;-;1;-;-;-;-;-;-;-;3
"314480 Nova Lima";-;1;-;3;-;-;-;-;-;-;1;2;7
"314510 Nova Resende";-;-;-;-;-;-;1;1;1;-;-;-;3
"314520 Nova Serrana";1;-;2;-;1;1;-;-;-;1;-;-;6
"313660 Nova União";-;-;-;-;-;-;-;-;-;-;1;-;1
"314530 Novo Cruzeiro";-;-;1;1;-;-;-;-;-;-;-;-;2
"314560 Oliveira";-;-;-;-;-;-;1;1;-;-;1;-;3
"314585 Oratórios";-;-;1;-;-;-;-;-;-;-;-;-;1
"314590 Ouro Branco";-;1;-;-;-;-;-;-;-;-;-;-;1
"314600 Ouro Fino";-;-;-;-;-;1;-;2;-;-;-;-;3
"314640 Paineiras";-;1;-;-;-;-;-;-;-;-;-;1;2
"314650 Pains";-;-;-;-;-;-;1;-;-;-;-;-;1
"314690 Papagaios";-;1;1;-;-;-;-;-;-;-;-;-;2
"314710 Pará de Minas";-;-;-;1;-;-;-;-;1;-;-;-;2
"314700 Paracatu";-;-;-;1;-;-;-;-;-;-;-;1;2
"314720 Paraguaçu";-;1;-;1;-;-;-;2;-;-;-;1;5
"314730 Paraisópolis";-;-;-;-;-;-;-;1;-;-;-;1;2
"314740 Paraopeba";-;1;-;-;-;-;-;-;-;-;-;-;1
"314760 Passa Quatro";-;-;-;-;-;-;-;-;-;1;1;-;2
"314770 Passa Tempo";-;1;-;-;-;-;-;-;-;-;-;-;1
"314790 Passos";-;-;1;1;-;-;-;-;-;1;1;-;4
"314800 Patos de Minas";2;1;-;1;1;2;4;1;2;3;2;4;23
"314810 Patrocínio";-;1;-;-;-;-;-;-;-;2;1;-;4
"314840 Paulistas";-;1;-;-;-;-;-;-;1;-;-;-;2
"314860 Peçanha";-;-;-;1;-;-;-;-;-;-;-;-;1
"314870 Pedra Azul";-;-;-;1;-;1;-;1;2;-;-;1;6
"314890 Pedra do Indaiá";1;-;-;-;-;-;-;-;-;-;-;-;1
"314915 Pedras de Maria da Cruz";-;-;-;-;1;-;-;-;-;-;-;-;1
"314920 Pedrinópolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"314930 Pedro Leopoldo";-;-;-;-;-;-;1;-;-;-;-;-;1
"314970 Perdigão";1;-;-;-;-;-;-;-;3;-;-;-;4
"314990 Perdões";-;-;-;-;1;-;-;-;-;-;-;-;1
"315015 Piedade de Caratinga";-;-;-;1;-;-;-;-;-;-;-;-;1
"315040 Piedade dos Gerais";-;-;-;-;-;-;-;-;-;-;-;1;1
"315050 Pimenta";-;-;1;-;-;-;-;-;-;-;-;-;1
"315060 Piracema";-;-;-;-;-;-;-;-;-;1;-;-;1
"315080 Piranga";-;-;-;-;-;1;1;-;-;-;-;-;2
"315110 Pirapetinga";-;-;-;-;-;-;-;-;1;-;-;-;1
"315140 Pitangui";-;-;-;1;-;-;-;-;1;-;-;-;2
"315150 Piumhi";-;-;2;-;-;-;3;-;-;-;-;2;7
"315180 Poços de Caldas";-;2;1;-;1;1;1;-;4;1;1;1;13
"315200 Pompéu";1;1;1;-;-;-;-;-;-;-;-;-;3
"315210 Ponte Nova";-;-;1;-;-;-;-;-;-;-;-;-;1
"315220 Porteirinha";-;-;-;1;-;-;-;-;1;-;-;-;2
"315230 Porto Firme";-;-;-;-;-;-;-;1;-;-;-;-;1
"315250 Pouso Alegre";1;-;-;-;-;-;-;1;-;-;1;2;5
"315280 Prata";-;-;-;-;-;-;1;-;-;-;-;-;1
"315290 Pratápolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"315340 Presidente Olegário";1;-;-;-;-;-;2;-;-;-;-;-;3
"315360 Prudente de Morais";-;-;-;-;-;-;-;1;-;-;-;-;1
"315370 Quartel Geral";1;-;-;-;-;-;-;-;-;-;-;-;1
"315390 Raposos";-;-;-;-;-;1;-;-;-;-;-;-;1
"315400 Raul Soares";1;-;-;-;-;-;-;-;-;-;-;-;1
"315420 Resende Costa";-;-;-;-;-;-;2;-;-;-;-;-;2
"315460 Ribeirão das Neves";1;3;2;-;-;1;-;-;3;1;-;3;14
"315550 Rio Paranaíba";-;-;-;-;-;1;-;-;-;-;-;-;1
"315560 Rio Pardo de Minas";-;1;-;-;-;-;-;-;-;-;-;-;1
"315580 Rio Pomba";-;-;-;-;-;-;1;-;1;-;-;-;2
"315670 Sabará";-;-;-;-;-;1;-;-;1;-;1;-;3
"315680 Sabinópolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"315690 Sacramento";-;-;-;-;-;-;-;-;-;2;-;-;2
"315700 Salinas";-;-;1;-;-;-;-;-;-;-;-;-;1
"315720 Santa Bárbara";1;-;-;1;-;-;-;-;-;-;1;-;3
"315727 Santa Bárbara do Monte Verde";1;-;-;-;-;-;-;-;-;-;-;-;1
"315740 Santa Cruz do Escalvado";-;1;-;-;-;-;-;-;-;-;1;-;2
"315770 Santa Juliana";1;-;-;-;-;-;-;-;-;-;-;-;1
"315780 Santa Luzia";-;-;-;2;1;-;2;1;-;1;3;1;11
"315790 Santa Margarida";-;-;-;-;-;-;1;-;-;-;-;-;1
"315920 Santa Rita de Caldas";-;-;1;-;-;1;-;-;-;-;-;-;2
"315940 Santa Rita de Ibitipoca";1;-;-;-;-;-;-;-;-;-;-;-;1
"315960 Santa Rita do Sapucaí";1;1;-;-;-;-;-;-;-;-;-;-;2
"315970 Santa Rosa da Serra";-;-;-;-;-;1;-;-;-;-;-;-;1
"315980 Santa Vitória";-;-;1;-;-;-;-;1;1;-;-;-;3
"315830 Santana da Vargem";-;-;1;-;-;-;-;-;-;-;-;-;1
"315895 Santana do Paraíso";1;-;-;-;-;-;-;-;-;-;-;-;1
"315910 Santana dos Montes";-;-;-;-;-;-;-;-;-;-;-;1;1
"316010 Santo Antônio do Grama";-;-;-;-;-;1;-;-;-;-;-;-;1
"316020 Santo Antônio do Itambé";-;-;-;-;-;-;-;-;-;1;-;-;1
"316040 Santo Antônio do Monte";-;-;1;-;-;-;-;1;-;1;-;1;4
"316070 Santos Dumont";-;-;-;-;-;-;-;1;-;-;-;-;1
"316095 São Domingos das Dores";-;-;-;-;-;-;1;-;-;-;-;-;1
"316100 São Domingos do Prata";-;-;1;-;-;-;1;-;-;-;-;-;2
"316150 São Geraldo";-;-;-;-;-;-;-;-;1;-;-;-;1
"316160 São Geraldo da Piedade";-;-;-;1;-;-;-;-;-;-;-;-;1
"316200 São Gonçalo do Sapucaí";-;-;-;-;-;-;-;-;-;-;1;-;1
"316210 São Gotardo";-;1;-;-;-;-;-;-;-;-;1;-;2
"316230 São João da Mata";-;-;1;-;-;-;-;-;-;-;-;-;1
"316240 São João da Ponte";-;-;-;-;-;-;-;1;-;-;-;-;1
"316250 São João del Rei";-;1;-;1;-;-;1;-;-;-;-;2;5
"316255 São João do Manhuaçu";1;-;-;-;-;-;-;-;-;-;-;-;1
"316257 São João do Manteninha";-;-;-;-;-;-;-;-;-;-;1;-;1
"316280 São João Evangelista";-;-;-;-;-;-;-;-;-;1;-;-;1
"316290 São João Nepomuceno";-;-;-;1;-;-;-;-;-;-;-;-;1
"316295 São José da Lapa";-;-;-;-;-;1;-;-;-;-;-;-;1
"316300 São José da Safira";-;-;-;-;-;-;-;-;-;-;-;1;1
"316310 São José da Varginha";-;-;-;-;-;-;-;-;-;1;-;-;1
"316320 São José do Alegre";-;-;-;-;-;1;-;-;-;-;-;-;1
"316470 São Sebastião do Paraíso";-;-;-;-;-;1;-;1;-;-;-;2;4
"316520 São Thomé das Letras";1;-;1;-;-;-;1;-;-;-;-;-;3
"316553 Sarzedo";-;-;-;1;-;-;-;-;-;-;-;-;1
"316556 Sem-Peixe";-;-;-;-;-;-;-;-;-;1;-;-;1
"316620 Senhora dos Remédios";-;-;-;-;-;-;-;1;-;-;-;-;1
"316660 Serra da Saudade";-;-;-;-;-;-;-;-;1;-;-;-;1
"316670 Serra dos Aimorés";-;-;-;-;1;-;-;-;-;-;-;-;1
"316690 Serrania";-;-;-;-;-;-;-;-;1;-;-;-;1
"316710 Serro";1;-;-;-;-;-;-;-;-;-;-;1;2
"316720 Sete Lagoas";-;-;-;-;1;-;-;-;-;-;1;-;2
"316555 Setubinha";-;1;-;-;-;-;-;-;-;-;-;-;1
"316800 Taiobeiras";-;2;-;-;-;-;-;-;-;-;-;-;2
"316820 Tapiraí";-;-;-;-;-;-;-;-;-;-;-;1;1
"316850 Teixeiras";-;-;1;-;-;-;-;-;1;-;-;-;2
"316860 Teófilo Otoni";2;-;1;-;1;-;-;-;-;1;-;1;6
"316870 Timóteo";-;1;-;-;-;-;1;1;-;-;-;-;3
"316890 Tiros";-;-;-;-;-;-;-;-;1;-;-;-;1
"316900 Tocantins";-;1;-;-;-;-;-;-;-;-;-;-;1
"316905 Tocos do Moji";-;-;-;-;-;-;-;1;-;-;-;-;1
"316910 Toledo";-;-;-;-;-;-;-;1;-;-;-;-;1
"316930 Três Corações";-;3;2;1;1;-;-;-;-;-;-;2;9
"316935 Três Marias";-;-;1;2;1;-;-;1;-;-;-;-;5
"316940 Três Pontas";-;-;-;-;-;1;-;1;-;-;1;-;3
"316980 Turvolândia";-;-;1;-;-;-;1;-;-;-;-;-;2
"316990 Ubá";-;-;-;-;2;-;-;-;-;-;1;2;5
"317010 Uberaba";-;7;1;3;-;-;2;4;1;2;2;2;24
"317020 Uberlândia";5;5;3;4;1;3;4;2;4;1;2;3;37
"317040 Unaí";-;-;-;-;-;1;-;-;1;1;-;-;3
"317047 Uruana de Minas";-;-;-;-;-;-;1;-;-;-;-;-;1
"317070 Varginha";-;1;-;1;-;-;-;-;-;-;1;-;3
"317080 Várzea da Palma";-;-;-;-;1;-;-;-;-;-;-;1;2
"317090 Varzelândia";1;-;-;-;-;-;-;-;-;-;-;-;1
"317100 Vazante";-;-;-;-;-;-;1;-;-;-;-;-;1
"317103 Verdelândia";-;-;-;-;-;1;-;-;-;-;-;-;1
"317107 Veredinha";-;-;-;-;-;-;1;-;-;-;-;-;1
"317120 Vespasiano";-;2;-;-;-;1;1;1;-;-;2;-;7
"317130 Viçosa";2;-;-;-;-;1;-;-;-;1;-;1;5
"317160 Virgem da Lapa";-;-;-;-;-;1;-;-;-;-;1;1;3
"317170 Virgínia";-;-;1;-;-;-;-;-;-;-;-;-;1
"317200 Visconde do Rio Branco";-;-;-;1;-;-;1;-;-;-;-;-;2
"320010 Afonso Cláudio";-;-;-;-;-;1;1;-;-;-;-;1;3
"320020 Alegre";-;-;-;-;-;1;-;-;-;-;-;-;1
"320060 Aracruz";1;-;-;1;-;-;1;-;-;-;-;-;3
"320090 Barra de São Francisco";-;-;-;1;-;1;-;-;1;-;-;-;3
"320100 Boa Esperança";1;-;-;-;-;-;-;-;-;-;-;-;1
"320110 Bom Jesus do Norte";-;-;-;-;-;-;-;1;-;-;-;-;1
"320115 Brejetuba";-;1;-;-;-;-;-;-;-;-;-;-;1
"320120 Cachoeiro de Itapemirim";1;-;1;2;2;-;-;-;1;-;-;1;8
"320130 Cariacica";2;-;-;1;1;-;1;2;2;1;1;1;12
"320140 Castelo";-;-;-;1;-;-;-;-;-;1;-;-;2
"320150 Colatina";-;-;-;-;2;-;-;-;-;-;1;-;3
"320160 Conceição da Barra";-;-;-;-;-;-;-;-;-;-;1;-;1
"320170 Conceição do Castelo";-;-;-;-;-;-;-;-;1;1;-;-;2
"320180 Divino de São Lourenço";-;-;-;-;1;-;-;-;1;-;-;-;2
"320190 Domingos Martins";1;-;-;-;2;1;-;-;1;-;-;1;6
"320210 Ecoporanga";-;-;-;-;1;-;-;-;-;-;-;-;1
"320220 Fundão";-;-;-;-;-;-;1;-;-;-;-;-;1
"320225 Governador Lindenberg";-;-;-;-;-;-;-;-;1;-;-;-;1
"320230 Guaçuí";-;-;-;-;-;-;-;-;1;-;-;-;1
"320240 Guarapari";1;1;-;1;1;-;-;-;-;-;-;-;4
"320245 Ibatiba";-;-;-;-;-;-;-;-;-;1;1;-;2
"320250 Ibiraçu";-;-;-;1;-;-;-;-;-;-;-;-;1
"320255 Ibitirama";-;-;-;-;-;-;-;-;-;-;-;1;1
"320280 Itapemirim";-;-;1;-;-;-;-;-;-;-;-;-;1
"320290 Itarana";-;-;1;-;-;-;-;-;-;-;-;1;2
"320300 Iúna";-;-;-;1;-;-;-;-;-;-;-;-;1
"320310 Jerônimo Monteiro";-;-;-;-;-;-;-;-;-;-;1;-;1
"320320 Linhares";-;-;-;-;-;-;-;-;1;1;1;-;3
"320335 Marilândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"320370 Muniz Freire";-;-;-;-;1;-;2;-;-;-;-;-;3
"320390 Nova Venécia";1;-;1;-;-;1;-;1;-;-;-;2;6
"320400 Pancas";-;1;1;-;-;1;-;-;-;-;1;-;4
"320405 Pedro Canário";-;-;-;1;-;-;-;-;-;1;-;-;2
"320410 Pinheiros";-;-;-;-;-;1;-;-;-;-;-;-;1
"320435 Rio Bananal";1;-;-;-;1;-;-;-;-;-;-;-;2
"320455 Santa Maria de Jetibá";-;-;1;-;-;2;-;-;-;1;-;-;4
"320460 Santa Teresa";-;-;1;-;-;-;-;-;-;-;1;-;2
"320470 São Gabriel da Palha";-;-;-;-;1;-;-;-;-;-;-;-;1
"320490 São Mateus";-;2;-;-;-;-;-;-;1;-;-;-;3
"320495 São Roque do Canaã";-;-;1;-;1;-;-;-;-;-;-;-;2
"320500 Serra";2;-;3;1;1;1;1;3;-;-;-;-;12
"320506 Venda Nova do Imigrante";-;1;-;1;-;-;-;1;-;1;-;-;4
"320510 Viana";-;2;-;-;-;-;-;1;-;1;-;-;4
"320517 Vila Valério";-;-;-;-;-;-;-;-;-;-;-;1;1
"320520 Vila Velha";1;1;1;-;2;1;5;3;1;-;1;1;17
"320530 Vitória";1;2;-;1;1;3;1;2;-;1;-;1;13
"330010 Angra dos Reis";1;-;-;1;-;-;-;-;-;-;1;-;3
"330015 Aperibé";-;-;-;1;-;-;-;-;-;-;-;-;1
"330020 Araruama";-;-;-;-;-;-;-;-;-;-;-;1;1
"330030 Barra do Piraí";-;-;-;-;-;-;-;-;1;-;1;-;2
"330040 Barra Mansa";-;1;1;1;1;2;-;1;1;-;-;-;8
"330045 Belford Roxo";-;-;2;1;-;1;-;-;-;-;1;-;5
"330080 Cachoeiras de Macacu";-;-;-;-;-;-;-;-;-;1;-;-;1
"330090 Cambuci";-;-;-;1;-;-;1;-;-;-;-;-;2
"330100 Campos dos Goytacazes";2;1;3;2;2;-;1;-;-;-;-;1;12
"330120 Carmo";-;-;-;-;-;-;-;-;-;1;-;-;1
"330130 Casimiro de Abreu";-;-;-;1;-;-;-;-;-;-;-;-;1
"330140 Conceição de Macabu";-;-;-;-;-;1;-;-;-;-;-;-;1
"330170 Duque de Caxias";-;2;2;4;-;2;-;-;2;1;-;-;13
"330180 Engenheiro Paulo de Frontin";-;-;-;-;-;-;-;-;1;-;-;-;1
"330185 Guapimirim";-;-;-;1;-;-;-;-;-;-;-;-;1
"330190 Itaboraí";-;3;1;-;1;-;-;-;-;2;1;-;8
"330200 Itaguaí";-;-;1;-;-;2;-;-;-;-;2;-;5
"330205 Italva";-;-;1;-;-;-;-;-;-;-;-;-;1
"330210 Itaocara";1;1;-;-;-;-;-;-;-;-;-;1;3
"330220 Itaperuna";-;1;1;-;-;-;1;-;-;2;-;-;5
"330227 Japeri";1;-;-;-;-;-;-;-;1;1;-;-;3
"330230 Laje do Muriaé";-;-;-;-;-;-;-;-;-;-;1;-;1
"330240 Macaé";1;1;-;-;-;-;-;-;-;1;-;-;3
"330250 Magé";1;1;-;-;-;-;-;-;-;-;-;-;2
"330260 Mangaratiba";-;-;1;-;-;-;-;-;-;-;-;-;1
"330270 Maricá";1;-;1;-;-;-;-;-;-;-;-;-;2
"330280 Mendes";-;-;-;-;1;-;-;-;1;-;-;-;2
"330285 Mesquita";-;2;-;-;-;-;-;1;1;-;-;1;5
"330290 Miguel Pereira";-;-;-;-;-;-;-;-;-;-;1;-;1
"330300 Miracema";-;-;1;-;1;-;-;-;-;-;1;-;3
"330320 Nilópolis";-;-;-;1;-;-;1;1;-;-;-;-;3
"330330 Niterói";1;-;2;-;2;-;1;1;-;-;-;-;7
"330340 Nova Friburgo";2;1;-;1;1;-;-;-;2;-;1;-;8
"330350 Nova Iguaçu";1;4;2;1;4;-;-;2;1;-;1;-;16
"330370 Paraíba do Sul";-;-;-;-;-;-;-;1;1;1;1;-;4
"330385 Paty do Alferes";-;-;-;-;-;-;-;1;-;-;-;-;1
"330390 Petrópolis";-;2;-;-;-;1;-;1;1;-;1;-;6
"330395 Pinheiral";-;-;-;-;-;-;-;-;-;1;-;-;1
"330400 Piraí";-;-;-;-;-;-;-;-;-;-;1;-;1
"330414 Queimados";-;-;-;-;-;-;1;-;-;-;-;1;2
"330415 Quissamã";-;-;-;1;-;-;-;-;-;-;-;-;1
"330420 Resende";-;1;2;-;-;1;1;1;-;-;-;1;7
"330430 Rio Bonito";-;-;-;-;-;-;-;1;-;-;-;-;1
"330450 Rio das Flores";-;-;-;-;-;-;-;1;-;-;-;-;1
"330452 Rio das Ostras";1;-;-;-;-;-;-;-;-;-;-;1;2
"330455 Rio de Janeiro";8;6;15;13;12;11;14;13;7;9;14;10;132
"330460 Santa Maria Madalena";-;-;-;-;1;-;-;-;-;-;-;-;1
"330470 Santo Antônio de Pádua";-;-;-;-;-;-;-;1;-;-;-;-;1
"330480 São Fidélis";-;1;-;-;-;-;-;-;-;-;-;-;1
"330475 São Francisco de Itabapoana";-;-;-;2;1;-;-;-;-;-;-;-;3
"330490 São Gonçalo";1;1;-;1;-;1;-;-;-;-;-;2;6
"330500 São João da Barra";-;-;-;-;-;-;1;-;-;1;-;1;3
"330510 São João de Meriti";-;-;-;-;-;-;-;-;-;1;-;-;1
"330515 São José do Vale do Rio Preto";1;-;-;-;-;-;-;-;-;-;-;-;1
"330540 Sapucaia";-;-;-;-;-;1;-;-;1;-;-;-;2
"330550 Saquarema";-;-;-;-;-;1;-;-;1;-;-;-;2
"330560 Silva Jardim";-;1;-;-;-;-;-;-;-;1;1;-;3
"330570 Sumidouro";-;1;-;-;-;-;-;-;-;-;-;-;1
"330575 Tanguá";-;-;-;-;-;-;-;1;-;-;-;-;1
"330580 Teresópolis";1;-;-;1;-;-;-;-;2;-;-;1;5
"330600 Três Rios";-;-;-;-;-;-;1;1;-;-;-;-;2
"330610 Valença";-;1;1;-;1;-;-;-;-;-;1;-;4
"330630 Volta Redonda";2;-;3;-;-;1;-;1;-;-;2;-;9
"330000 Município ignorado - RJ";-;1;-;1;-;-;-;-;-;-;-;-;2
"350030 Aguaí";-;-;-;-;-;1;1;1;1;1;-;1;6
"350040 Águas da Prata";-;-;-;-;-;-;-;-;-;-;-;1;1
"350050 Águas de Lindóia";-;-;-;-;1;-;-;-;-;1;-;1;3
"350070 Agudos";-;-;-;-;1;-;-;-;-;-;-;-;1
"350080 Alfredo Marcondes";-;-;-;-;-;-;-;-;-;-;1;-;1
"350120 Álvares Florence";1;-;-;-;-;-;-;-;-;-;-;-;1
"350130 Álvares Machado";-;-;-;-;-;-;1;-;-;-;-;-;1
"350160 Americana";-;1;-;-;-;1;1;1;1;1;1;1;8
"350180 Américo de Campos";1;-;-;1;-;-;-;-;-;-;-;-;2
"350190 Amparo";1;2;-;-;2;-;-;-;-;1;2;-;8
"350210 Andradina";1;-;-;-;-;-;-;-;1;-;-;-;2
"350280 Araçatuba";-;1;-;-;-;-;1;-;-;-;1;-;3
