"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"311540 Catas Altas da Noruega";1;-;1;-;-;-;-;-;-;-;-;-;2
"311545 Catuji";-;-;-;-;-;1;-;-;-;-;-;-;1
"311547 Catuti";-;-;-;-;-;-;-;-;1;-;-;-;1
"311550 Caxambu";-;-;-;-;-;-;1;-;-;-;-;-;1
"311580 Centralina";-;-;-;-;-;-;-;-;-;-;1;-;1
"311600 Chalé";-;-;-;1;-;-;-;-;-;-;-;-;1
"311650 Claro dos Poções";-;-;-;-;-;-;-;-;-;1;-;-;1
"311660 Cláudio";-;1;-;-;-;-;-;-;2;-;2;-;5
"311670 Coimbra";-;-;-;-;-;-;-;-;-;-;-;1;1
"311690 Comendador Gomes";-;-;-;-;1;-;-;-;-;-;-;-;1
"311730 Conceição das Alagoas";-;-;-;-;-;-;-;-;-;-;-;1;1
"311720 Conceição das Pedras";-;-;-;-;-;-;-;-;-;-;1;-;1
"311740 Conceição de Ipanema";-;-;-;-;-;1;-;-;1;-;-;-;2
"311750 Conceição do Mato Dentro";-;-;-;-;-;-;1;-;-;-;-;-;1
"311790 Congonhal";1;-;-;-;-;-;-;-;2;-;-;-;3
"311800 Congonhas";1;-;-;-;1;-;-;-;1;-;-;-;3
"311820 Conquista";-;-;-;-;-;-;-;-;-;-;1;-;1
"311830 Conselheiro Lafaiete";1;2;1;-;-;1;-;-;1;-;-;1;7
"311840 Conselheiro Pena";-;-;-;-;-;-;-;-;1;-;-;-;1
"311860 Contagem";2;1;4;1;1;2;-;1;2;2;2;1;19
"311870 Coqueiral";-;-;-;-;-;-;1;-;-;-;1;-;2
"311880 Coração de Jesus";1;-;-;-;-;1;-;-;-;-;-;-;2
"311910 Corinto";-;-;1;-;-;-;1;-;-;-;-;-;2
"311930 Coromandel";-;-;-;2;-;-;-;-;-;-;-;-;2
"311940 Coronel Fabriciano";1;-;-;1;1;-;2;1;-;-;-;2;8
"311990 Córrego do Bom Jesus";-;-;-;-;-;-;-;-;-;-;-;1;1
"311995 Córrego Fundo";-;-;-;-;-;-;1;-;-;-;-;-;1
"312050 Cristina";-;-;-;-;-;-;1;-;-;-;-;-;1
"312070 Cruzeiro da Fortaleza";-;-;-;-;2;-;-;-;-;1;-;-;3
"312080 Cruzília";-;1;-;-;-;-;-;-;-;-;-;-;1
"312090 Curvelo";1;1;-;1;1;-;-;1;-;1;-;1;7
"312125 Delta";-;-;-;-;-;-;-;-;-;-;1;-;1
"312140 Desterro de Entre Rios";-;1;-;1;-;-;-;-;-;-;-;-;2
"312160 Diamantina";-;-;1;-;1;1;-;-;-;-;-;-;3
"312180 Dionísio";-;-;-;-;-;-;1;-;-;-;-;-;1
"312190 Divinésia";-;-;-;-;-;-;-;1;-;-;-;-;1
"312230 Divinópolis";-;1;2;1;1;1;-;-;1;-;1;-;8
"312240 Divisa Nova";-;-;1;-;-;-;-;-;-;-;-;-;1
"312270 Dom Silvério";-;-;-;-;-;-;-;-;-;-;-;1;1
"312300 Dores de Campos";-;-;1;-;-;-;-;1;-;-;-;-;2
"312320 Dores do Indaiá";-;-;-;-;1;-;1;-;-;-;-;-;2
"312330 Dores do Turvo";1;-;-;-;-;-;-;-;-;-;-;-;1
"312360 Elói Mendes";-;-;1;-;-;-;-;-;-;-;-;1;2
"312370 Engenheiro Caldas";-;-;-;-;-;1;-;-;-;-;-;-;1
"312385 Entre Folhas";1;-;-;-;-;-;-;-;-;-;-;-;1
"312390 Entre Rios de Minas";-;-;-;-;-;-;-;1;-;-;-;-;1
"312400 Ervália";-;-;-;-;-;1;-;1;-;-;-;1;3
"312410 Esmeraldas";2;-;-;1;-;-;-;-;-;1;-;-;4
"312420 Espera Feliz";1;-;-;-;-;-;-;-;-;-;-;1;2
"312430 Espinosa";-;1;-;-;-;-;-;-;-;-;-;1;2
"312450 Estiva";-;-;-;-;-;-;-;-;-;1;-;-;1
"312480 Estrela do Sul";-;-;-;-;-;-;-;-;-;-;-;1;1
"312510 Extrema";-;-;-;-;-;-;-;1;-;-;-;-;1
"312600 Florestal";-;-;-;1;-;1;-;-;-;-;-;-;2
"312610 Formiga";2;1;-;-;-;1;-;-;-;1;-;2;7
"312630 Fortaleza de Minas";-;-;-;-;1;-;-;-;-;-;-;-;1
"312675 Franciscópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"312707 Fruta de Leite";-;-;1;-;-;-;-;-;-;-;-;-;1
"312710 Frutal";-;-;-;1;3;-;1;-;-;1;-;3;9
"312730 Galiléia";-;-;-;-;-;-;1;-;-;-;-;-;1
"312738 Goianá";-;-;-;-;-;1;-;-;-;-;-;-;1
"312770 Governador Valadares";1;2;-;2;2;1;-;1;1;-;-;-;10
"312780 Grão Mogol";-;-;-;-;-;-;-;1;-;-;-;-;1
"312790 Grupiara";-;-;-;-;-;-;-;-;1;-;-;-;1
"312800 Guanhães";-;-;1;2;-;-;-;-;1;-;-;-;4
"312810 Guapé";-;-;-;-;1;-;-;-;-;-;-;-;1
"312820 Guaraciaba";-;1;-;1;-;-;-;-;-;-;-;-;2
"312825 Guaraciama";-;-;-;-;-;1;-;-;-;-;-;-;1
"312830 Guaranésia";1;-;-;-;-;-;-;-;1;-;-;-;2
"312840 Guarani";-;-;-;1;-;-;-;-;-;-;-;-;1
"312860 Guarda-Mor";1;-;-;-;-;-;-;-;-;-;-;-;1
"312870 Guaxupé";2;-;-;-;1;-;1;-;1;-;-;-;5
"312950 Ibiá";-;-;-;-;1;-;-;-;-;-;-;-;1
"312960 Ibiaí";-;-;-;1;-;-;-;-;-;-;-;-;1
"312965 Ibiracatu";-;-;-;-;-;-;1;-;-;-;-;-;1
"312980 Ibirité";-;-;-;-;-;-;1;2;-;1;-;1;5
"313030 Iguatama";-;-;-;-;-;-;1;-;1;-;-;1;3
"313050 Ilicínea";1;-;-;-;-;-;-;-;-;-;-;-;1
"313065 Indaiabira";-;-;-;-;-;-;-;-;-;1;-;-;1
"313080 Ingaí";1;-;-;-;-;-;-;-;-;-;-;-;1
"313090 Inhapim";-;-;-;-;-;-;-;-;1;-;-;1;2
"313100 Inhaúma";-;-;-;-;-;1;-;-;-;-;-;-;1
"313110 Inimutaba";-;1;-;-;-;-;-;-;-;-;-;-;1
"313115 Ipaba";-;-;1;-;-;-;-;-;-;-;-;-;1
"313120 Ipanema";-;-;1;1;-;-;-;-;-;-;-;-;2
"313130 Ipatinga";3;1;-;-;-;-;2;2;-;-;-;1;9
"313150 Ipuiúna";-;1;-;-;-;-;-;-;-;-;1;-;2
"313160 Iraí de Minas";-;-;-;-;1;-;-;-;-;-;-;-;1
"313170 Itabira";-;1;1;-;1;2;2;2;-;1;1;3;14
"313190 Itabirito";-;-;-;-;-;-;-;-;-;1;-;-;1
"313200 Itacambira";-;-;1;-;-;-;-;-;-;-;-;-;1
"313210 Itacarambi";-;-;-;-;-;1;-;1;-;-;-;-;2
"313220 Itaguara";1;-;-;-;-;-;-;-;1;-;-;-;2
"313230 Itaipé";-;-;-;-;-;-;-;-;-;-;-;1;1
"313240 Itajubá";-;-;1;-;-;1;-;-;-;-;1;-;3
"313250 Itamarandiba";-;-;1;-;-;-;-;-;-;-;-;-;1
"313270 Itambacuri";-;-;-;-;-;-;-;-;1;-;1;-;2
"313290 Itamogi";-;-;-;-;-;2;-;-;-;-;-;-;2
"313300 Itamonte";-;-;-;-;1;-;-;-;-;-;-;-;1
"313350 Itapecerica";-;1;-;-;-;-;-;-;-;-;-;1;2
"313360 Itapeva";-;-;-;-;-;-;-;-;-;-;-;1;1
"313370 Itatiaiuçu";-;-;-;1;-;1;-;-;-;-;-;-;2
"313375 Itaú de Minas";-;-;-;-;-;-;-;-;-;-;-;1;1
"313380 Itaúna";2;3;1;3;-;-;2;5;2;-;2;-;20
"313420 Ituiutaba";-;-;-;2;-;2;-;-;1;1;2;3;11
"313440 Iturama";-;-;1;2;-;-;-;-;-;1;-;-;4
"313460 Jaboticatubas";-;-;1;-;-;-;-;-;-;-;-;-;1
"313470 Jacinto";-;-;-;-;-;-;-;-;-;-;-;1;1
"313480 Jacuí";-;-;-;-;-;-;-;-;-;1;-;-;1
"313505 Jaíba";-;-;-;1;-;-;-;-;2;1;-;-;4
"313510 Janaúba";2;-;-;-;-;-;-;-;-;-;-;2;4
"313520 Januária";-;1;1;1;-;-;-;-;-;-;1;-;4
"313535 Japonvar";1;-;-;1;-;-;-;-;-;-;-;-;2
"313540 Jeceaba";-;-;-;-;-;-;-;1;-;-;2;-;3
"313550 Jequeri";-;-;1;-;-;-;-;-;-;-;-;-;1
"313610 Joanésia";-;-;-;-;-;-;-;-;-;-;1;-;1
"313620 João Monlevade";-;-;-;-;-;1;-;-;-;-;-;1;2
"313630 João Pinheiro";1;-;-;-;-;-;-;-;1;-;1;-;3
"313640 Joaquim Felício";-;-;-;-;-;-;-;1;-;-;-;-;1
"313652 José Gonçalves de Minas";-;-;-;1;-;-;-;-;-;-;-;-;1
"313670 Juiz de Fora";5;-;5;2;3;-;-;1;2;1;5;4;28
"313690 Juruaia";-;-;1;-;-;-;-;1;1;-;-;1;4
"313700 Ladainha";-;-;-;-;-;-;1;-;-;-;-;-;1
"313720 Lagoa da Prata";1;-;-;-;1;-;-;1;-;-;1;-;4
"313740 Lagoa Dourada";1;-;-;-;-;-;1;1;-;2;-;1;6
"313750 Lagoa Formosa";-;-;1;-;1;-;-;2;-;-;1;1;6
"313753 Lagoa Grande";-;-;-;-;-;-;-;-;-;-;-;1;1
"313780 Lambari";-;-;-;-;-;-;-;-;-;-;1;-;1
"313790 Lamim";-;-;-;-;-;-;-;-;1;-;1;1;3
"313820 Lavras";-;-;1;1;1;-;1;1;2;-;-;1;8
"313840 Leopoldina";-;-;-;-;-;2;-;-;-;-;-;-;2
"313860 Lima Duarte";-;-;-;-;-;-;-;-;-;1;-;-;1
"313862 Limeira do Oeste";-;1;-;-;-;-;-;-;-;-;-;-;1
"313865 Lontra";-;-;-;-;-;-;-;-;-;1;1;-;2
"313867 Luisburgo";-;-;-;-;-;-;-;2;-;-;-;-;2
"313890 Machacalis";-;-;-;-;-;-;-;1;-;-;-;-;1
"313910 Madre de Deus de Minas";-;-;-;-;1;-;-;-;-;-;-;-;1
"313920 Malacacheta";-;1;-;1;1;-;1;-;1;-;-;-;5
"313925 Mamonas";-;-;-;-;-;-;-;1;-;-;-;-;1
"313930 Manga";-;1;-;-;-;-;-;-;-;1;-;-;2
"313940 Manhuaçu";-;-;-;-;-;2;-;1;1;-;-;-;4
"313950 Manhumirim";-;-;-;-;-;-;-;-;-;2;-;-;2
"313980 Mar de Espanha";-;-;-;-;-;-;-;-;-;-;-;1;1
"313970 Maravilhas";-;1;-;-;-;-;-;-;-;-;-;-;1
"314000 Mariana";-;-;1;-;-;-;-;-;1;-;-;1;3
"314015 Mário Campos";-;-;-;-;-;1;-;-;1;-;-;-;2
"314050 Martinho Campos";-;-;1;3;-;-;-;-;-;-;-;1;5
"314053 Martins Soares";-;-;-;1;-;1;-;-;-;-;-;-;2
"314070 Mateus Leme";-;-;-;-;1;-;-;1;1;-;1;-;4
"314080 Matias Barbosa";-;-;-;-;-;-;-;-;-;1;-;-;1
"314085 Matias Cardoso";-;-;-;1;1;-;-;-;-;-;-;-;2
"314090 Matipó";-;-;-;-;-;-;-;-;1;-;-;-;1
"314100 Mato Verde";-;-;-;-;-;2;-;-;-;-;-;-;2
"314160 Mercês";-;1;-;-;-;-;-;-;-;-;-;-;1
"314180 Minas Novas";-;-;-;-;-;1;-;-;-;-;1;-;2
"314200 Mirabela";-;-;-;-;1;-;-;-;-;-;-;-;1
"314220 Miraí";-;-;-;-;-;-;-;-;1;-;-;-;1
"314270 Montalvânia";-;-;-;1;-;-;-;-;-;-;-;-;1
"314280 Monte Alegre de Minas";-;-;-;-;-;-;-;-;-;-;-;1;1
"314290 Monte Azul";-;-;1;-;1;-;-;-;-;-;1;-;3
"314300 Monte Belo";-;-;1;-;-;-;-;-;-;-;-;1;2
"314310 Monte Carmelo";-;1;1;2;-;-;-;-;1;-;-;-;5
"314320 Monte Santo de Minas";-;-;-;-;-;-;-;-;-;-;1;-;1
"314340 Monte Sião";-;-;-;1;-;-;-;-;1;-;1;-;3
"314330 Montes Claros";1;2;-;1;2;-;1;-;2;2;-;-;11
"314390 Muriaé";-;-;-;-;-;1;-;-;-;-;-;-;1
"314400 Mutum";-;-;1;-;-;-;-;-;-;-;-;-;1
"314410 Muzambinho";-;-;-;-;-;-;1;-;-;-;-;1;2
"314430 Nanuque";-;-;-;-;-;-;-;-;1;-;-;-;1
"314437 Natalândia";-;-;-;-;1;-;-;-;-;-;-;-;1
"314440 Natércia";-;-;-;-;-;-;-;-;1;-;1;-;2
"314450 Nazareno";-;-;-;-;-;-;-;-;1;-;-;-;1
"314460 Nepomuceno";-;-;-;1;-;-;-;-;-;1;-;-;2
"314467 Nova Belém";-;-;-;-;-;-;-;1;-;-;-;-;1
"314480 Nova Lima";-;-;-;-;-;-;-;-;-;-;2;1;3
"314500 Nova Ponte";-;-;1;1;-;-;-;-;-;-;-;-;2
"314520 Nova Serrana";1;-;-;-;-;-;-;-;-;-;-;-;1
"314530 Novo Cruzeiro";-;-;1;1;1;-;2;-;-;-;-;-;5
"314535 Novo Oriente de Minas";-;-;-;-;-;1;-;-;-;-;-;-;1
"314537 Novorizonte";-;-;-;-;-;1;-;-;-;-;-;-;1
"314560 Oliveira";-;-;-;1;-;-;-;-;-;-;-;1;2
"314600 Ouro Fino";-;-;2;-;-;-;1;1;-;-;1;-;5
"314610 Ouro Preto";-;-;-;-;-;-;1;-;-;-;-;1;2
"314625 Padre Carvalho";-;-;-;-;-;-;-;1;-;-;-;2;3
"314630 Padre Paraíso";-;-;-;-;-;-;-;-;1;1;-;-;2
"314655 Pai Pedro";-;-;-;-;-;1;-;-;-;-;-;-;1
"314690 Papagaios";-;-;-;-;-;1;1;-;1;-;-;-;3
"314710 Pará de Minas";-;-;-;1;-;1;1;-;-;1;-;1;5
"314700 Paracatu";1;2;-;1;-;-;-;-;-;-;-;1;5
"314720 Paraguaçu";-;1;-;-;-;-;-;-;-;-;-;-;1
"314730 Paraisópolis";-;-;-;-;1;-;-;-;1;-;-;-;2
"314740 Paraopeba";-;-;-;-;1;-;-;-;-;-;-;-;1
"314760 Passa Quatro";-;-;-;-;-;-;-;-;-;1;-;-;1
"314770 Passa Tempo";1;-;-;-;-;-;-;-;-;-;1;-;2
"314790 Passos";-;1;-;1;2;1;-;1;1;-;-;-;7
"314795 Patis";-;-;-;-;-;1;-;-;-;-;-;-;1
"314800 Patos de Minas";-;2;1;2;1;1;2;2;-;-;1;2;14
"314810 Patrocínio";-;1;2;1;-;-;5;2;-;1;-;2;14
"314850 Pavão";-;-;-;-;-;-;-;-;-;-;-;1;1
"314860 Peçanha";-;-;-;-;-;-;-;1;-;-;-;-;1
"314875 Pedra Bonita";-;-;-;-;-;-;-;1;-;-;-;-;1
"314915 Pedras de Maria da Cruz";-;-;-;-;-;1;-;-;-;-;-;-;1
"314940 Pedro Teixeira";-;-;-;-;1;-;-;-;-;-;-;1;2
"314970 Perdigão";-;-;-;-;-;-;-;-;-;-;1;-;1
"314990 Perdões";-;-;1;1;-;-;-;-;-;1;-;-;3
"315015 Piedade de Caratinga";-;-;-;-;-;-;1;-;-;-;-;-;1
"315040 Piedade dos Gerais";-;-;-;-;-;-;-;2;-;-;-;-;2
"315050 Pimenta";1;-;-;-;-;-;-;-;1;-;-;-;2
"315060 Piracema";-;-;-;-;-;-;-;-;-;-;1;-;1
"315070 Pirajuba";-;-;-;-;-;-;-;-;-;-;1;-;1
"315100 Piranguinho";-;-;-;-;-;-;-;-;-;-;1;-;1
"315120 Pirapora";-;-;-;-;1;2;-;-;-;1;-;-;4
"315140 Pitangui";-;-;-;-;-;-;-;-;1;1;-;-;2
"315150 Piumhi";1;1;-;-;-;-;-;-;-;1;1;-;4
"315160 Planura";-;-;-;-;-;-;-;-;-;1;-;-;1
"315170 Poço Fundo";-;-;-;-;-;1;-;-;1;-;1;-;3
"315180 Poços de Caldas";-;1;-;-;-;-;1;1;3;-;3;-;9
"315200 Pompéu";2;1;-;1;-;1;-;1;-;1;1;-;8
"315220 Porteirinha";-;-;-;-;-;-;-;-;1;-;-;1;2
"315240 Poté";-;1;-;-;-;-;-;-;-;-;-;-;1
"315250 Pouso Alegre";3;-;1;-;-;-;1;1;1;1;-;2;10
"315280 Prata";1;-;-;-;-;-;-;-;-;-;1;1;3
"315300 Pratinha";-;-;-;-;1;-;-;-;-;-;-;-;1
"315310 Presidente Bernardes";1;-;-;-;-;-;-;-;-;-;-;-;1
"315320 Presidente Juscelino";-;-;1;-;-;-;-;-;-;-;-;-;1
"315330 Presidente Kubitschek";-;-;-;-;-;-;1;-;-;-;-;-;1
"315340 Presidente Olegário";-;2;-;1;-;1;-;-;-;1;-;-;5
"315390 Raposos";-;-;-;-;-;-;-;-;1;-;-;-;1
"315400 Raul Soares";1;-;-;-;-;1;-;-;-;1;-;-;3
"315410 Recreio";-;-;-;-;-;-;-;-;1;-;-;-;1
"315415 Reduto";-;-;1;-;-;-;-;-;-;-;-;1;2
"315430 Resplendor";-;-;-;-;-;-;-;-;-;-;-;1;1
"315445 Riachinho";-;-;-;-;-;-;-;-;-;2;-;-;2
"315450 Riacho dos Machados";-;-;-;-;-;-;-;-;1;-;-;-;1
"315460 Ribeirão das Neves";1;2;-;-;-;1;4;1;1;-;-;1;11
"315480 Rio Acima";-;-;1;-;1;-;-;-;-;-;-;-;2
"315560 Rio Pardo de Minas";-;-;-;-;-;-;-;1;-;-;-;-;1
"315570 Rio Piracicaba";-;-;-;-;-;-;-;-;-;-;-;1;1
"315590 Rio Preto";-;-;-;1;-;-;-;-;-;-;-;-;1
"315610 Ritápolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"315630 Rodeiro";1;-;1;-;-;-;-;-;-;-;-;-;2
"315670 Sabará";-;-;1;-;-;-;-;-;-;-;-;-;1
"315680 Sabinópolis";-;-;-;-;-;-;1;-;1;1;-;-;3
"315700 Salinas";-;-;1;1;-;-;-;-;1;1;-;-;4
"315720 Santa Bárbara";-;-;-;-;-;1;-;-;-;-;-;-;1
"315727 Santa Bárbara do Monte Verde";-;-;-;-;1;-;-;-;-;-;-;-;1
"315760 Santa Fé de Minas";-;-;1;-;-;-;-;-;-;-;-;-;1
"315780 Santa Luzia";-;1;1;-;-;-;-;-;2;2;1;-;7
"315790 Santa Margarida";-;-;-;-;-;-;1;-;-;-;-;-;1
"315920 Santa Rita de Caldas";-;-;-;-;-;-;1;-;1;-;-;-;2
"315960 Santa Rita do Sapucaí";-;-;2;-;-;-;-;-;-;-;1;-;3
"315980 Santa Vitória";1;-;-;-;-;-;-;-;-;-;-;1;2
"315830 Santana da Vargem";-;-;-;-;-;-;-;-;-;1;-;-;1
"315850 Santana de Pirapama";-;-;-;1;-;-;-;-;-;-;-;-;1
"315895 Santana do Paraíso";-;-;-;-;1;-;-;-;-;-;-;-;1
"315990 Santo Antônio do Amparo";-;-;1;-;-;-;-;-;-;-;-;-;1
"316010 Santo Antônio do Grama";-;-;-;1;-;-;-;-;-;-;-;-;1
"316040 Santo Antônio do Monte";-;-;-;1;-;-;-;1;1;-;-;-;3
"316045 Santo Antônio do Retiro";-;-;-;-;-;-;-;-;-;-;-;1;1
"316070 Santos Dumont";-;-;1;-;1;-;-;-;-;-;-;-;2
"316080 São Bento Abade";-;-;-;-;-;-;-;1;-;-;-;-;1
"316100 São Domingos do Prata";-;-;-;-;-;-;-;-;-;-;-;2;2
"316110 São Francisco";-;-;-;-;-;-;-;2;-;-;-;-;2
"316130 São Francisco de Sales";-;-;-;-;-;1;-;-;-;-;-;-;1
"316150 São Geraldo";-;-;-;-;-;-;-;-;-;1;-;-;1
"316165 São Geraldo do Baixio";-;-;-;1;-;-;-;-;-;-;-;-;1
"316170 São Gonçalo do Abaeté";-;-;-;-;-;-;-;1;-;-;-;-;1
"316190 São Gonçalo do Rio Abaixo";-;1;-;-;-;-;-;-;-;-;-;-;1
"316210 São Gotardo";2;-;-;1;-;-;-;2;-;-;-;1;6
"316225 São João da Lagoa";-;-;-;-;-;-;-;-;-;-;1;1;2
"316240 São João da Ponte";-;-;-;-;-;-;-;-;-;1;-;-;1
"316245 São João das Missões";-;-;-;-;-;-;-;-;-;-;1;1;2
"316250 São João del Rei";-;1;1;1;1;-;-;2;2;-;1;-;9
"316255 São João do Manhuaçu";-;-;-;-;-;-;1;-;-;-;-;-;1
"316260 São João do Oriente";-;-;-;-;-;-;-;-;1;-;-;-;1
"316270 São João do Paraíso";-;-;1;-;-;-;-;2;-;-;-;-;3
"316290 São João Nepomuceno";-;-;-;-;-;-;1;-;-;-;-;-;1
"316295 São José da Lapa";-;-;-;-;-;-;-;-;-;1;-;-;1
"316320 São José do Alegre";1;1;-;-;-;-;-;-;1;1;-;-;4
"316330 São José do Divino";-;-;-;1;-;-;-;-;-;-;-;-;1
"316350 São José do Jacuri";-;-;1;-;-;-;-;-;-;-;-;-;1
"316360 São José do Mantimento";-;-;-;-;-;-;-;-;-;-;-;1;1
"316370 São Lourenço";1;-;2;-;-;-;-;1;-;1;-;1;6
"316390 São Pedro da União";-;-;1;-;-;-;-;-;-;-;-;-;1
"316430 São Roque de Minas";-;-;-;1;-;-;-;-;-;-;-;-;1
"316450 São Sebastião do Maranhão";-;1;-;-;-;-;-;-;-;-;-;-;1
"316460 São Sebastião do Oeste";-;-;-;-;-;-;-;-;-;-;1;-;1
"316470 São Sebastião do Paraíso";-;-;-;-;-;2;-;-;-;1;-;1;4
"316510 São Tomás de Aquino";-;-;-;-;1;-;-;-;-;-;-;-;1
"316540 Sapucaí-Mirim";-;-;-;1;-;-;-;-;-;-;-;-;1
"316553 Sarzedo";-;1;-;-;-;-;-;-;-;-;1;1;3
"316570 Senador Firmino";-;-;-;-;-;-;-;1;-;1;-;-;2
"316610 Senhora do Porto";-;-;-;-;-;-;-;1;-;-;-;-;1
"316620 Senhora dos Remédios";-;1;-;-;-;-;-;-;-;-;-;-;1
"316680 Serra do Salitre";-;-;-;-;-;-;-;-;-;-;-;1;1
"316670 Serra dos Aimorés";-;-;-;-;-;-;-;1;-;-;-;-;1
"316700 Serranos";-;-;1;-;-;-;-;-;-;-;-;-;1
"316720 Sete Lagoas";1;1;-;-;2;1;2;3;-;1;1;1;13
"316555 Setubinha";-;-;-;-;-;-;-;-;-;1;-;-;1
"316730 Silveirânia";-;-;-;-;-;-;1;-;-;-;-;-;1
"316740 Silvianópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"316760 Simonésia";-;-;-;-;-;-;-;1;-;-;-;-;1
"316770 Sobrália";-;-;1;-;-;-;-;1;-;-;-;-;2
"316790 Tabuleiro";-;-;-;-;1;-;-;-;-;-;-;-;1
"316800 Taiobeiras";-;-;1;-;-;-;-;-;-;-;-;-;1
"316850 Teixeiras";-;-;-;-;-;-;-;-;-;-;1;-;1
"316860 Teófilo Otoni";2;1;3;3;-;-;-;1;1;1;1;1;14
"316870 Timóteo";1;-;-;-;-;-;-;1;-;1;1;-;4
"316890 Tiros";-;1;-;-;-;-;-;-;-;-;-;-;1
"316900 Tocantins";-;-;-;-;-;-;-;-;1;-;-;-;1
"316910 Toledo";-;-;-;-;-;-;-;-;1;-;-;-;1
"316930 Três Corações";1;-;-;-;-;-;-;1;-;-;-;-;2
"316935 Três Marias";-;-;-;-;1;-;-;-;2;-;-;-;3
"316940 Três Pontas";-;-;1;-;-;-;-;-;-;-;-;-;1
"316990 Ubá";1;3;-;1;-;-;-;1;-;2;-;3;11
"317000 Ubaí";1;-;-;-;-;-;-;-;-;1;-;-;2
"317005 Ubaporanga";-;-;-;1;-;-;-;-;-;-;-;-;1
"317010 Uberaba";1;5;2;3;3;1;2;-;1;3;7;3;31
"317020 Uberlândia";1;2;2;4;3;2;2;3;2;3;4;2;30
"317040 Unaí";1;1;-;-;-;-;-;-;1;1;-;-;4
"317043 União de Minas";-;-;-;-;-;-;-;-;-;1;-;-;1
"317052 Urucuia";-;-;-;-;1;1;-;-;-;1;-;-;3
"317057 Vargem Alegre";-;-;-;1;-;-;-;-;-;-;-;-;1
"317060 Vargem Bonita";-;-;-;-;-;1;-;-;-;-;-;-;1
"317070 Varginha";-;-;-;1;-;-;-;-;-;-;-;-;1
"317075 Varjão de Minas";-;-;1;-;-;-;-;-;-;-;-;-;1
"317080 Várzea da Palma";-;-;-;-;1;-;-;-;-;-;-;1;2
"317090 Varzelândia";1;-;-;-;-;-;-;-;-;-;-;-;1
"317100 Vazante";1;-;-;-;-;-;-;-;-;-;-;-;1
"317120 Vespasiano";-;-;-;2;-;-;-;-;1;-;-;-;3
"317130 Viçosa";-;-;-;-;2;-;1;-;-;-;1;1;5
"317160 Virgem da Lapa";-;-;-;-;-;-;-;-;-;-;1;-;1
"317170 Virgínia";-;-;-;1;-;-;-;-;-;-;-;-;1
"317190 Virgolândia";-;-;-;-;-;-;-;-;-;-;1;-;1
"317200 Visconde do Rio Branco";-;-;-;-;-;-;-;1;1;-;-;-;2
"310000 Município ignorado - MG";-;-;-;-;-;-;1;-;1;-;-;-;2
"320010 Afonso Cláudio";1;-;-;-;-;1;-;-;2;-;1;-;5
"320013 Águia Branca";-;-;-;-;1;-;-;-;-;-;-;-;1
"320020 Alegre";-;-;-;1;-;-;1;-;-;-;1;-;3
"320060 Aracruz";-;-;-;-;1;-;-;-;-;-;-;1;2
"320080 Baixo Guandu";1;-;-;-;-;-;-;-;-;-;-;1;2
"320115 Brejetuba";-;-;-;-;-;1;-;-;-;-;-;-;1
"320120 Cachoeiro de Itapemirim";1;-;-;-;1;-;-;-;-;-;1;-;3
"320130 Cariacica";2;2;-;1;1;1;1;2;1;-;3;4;18
"320150 Colatina";-;3;-;-;1;-;-;-;1;-;-;-;5
"320160 Conceição da Barra";-;-;2;-;-;-;-;1;-;-;-;-;3
"320190 Domingos Martins";1;1;-;-;2;-;-;-;-;-;-;-;4
"320210 Ecoporanga";-;-;2;1;-;-;1;1;-;-;-;-;5
"320220 Fundão";-;-;-;-;-;-;-;-;1;-;-;1;2
"320230 Guaçuí";-;-;-;-;-;-;-;-;-;-;1;-;1
"320240 Guarapari";-;2;-;1;-;3;1;-;-;-;-;1;8
"320245 Ibatiba";-;-;-;1;-;1;-;-;-;-;2;-;4
"320265 Irupi";3;-;-;-;-;-;-;-;-;-;-;-;3
"320270 Itaguaçu";-;-;-;-;-;-;-;1;-;-;-;1;2
"320280 Itapemirim";-;-;-;-;-;1;-;-;-;-;-;1;2
"320290 Itarana";-;-;-;-;-;-;-;-;-;1;-;-;1
"320300 Iúna";1;2;-;2;-;-;-;-;-;-;2;1;8
"320310 Jerônimo Monteiro";-;-;1;1;-;-;-;-;-;-;-;-;2
"320316 Laranja da Terra";-;-;-;-;-;-;1;-;-;-;-;-;1
"320320 Linhares";-;1;1;1;1;-;1;-;1;1;-;-;7
"320335 Marilândia";-;-;-;-;-;-;-;-;-;1;-;-;1
"320340 Mimoso do Sul";-;-;-;-;-;-;-;-;-;1;-;-;1
"320370 Muniz Freire";-;-;-;-;-;1;-;-;-;-;1;-;2
"320380 Muqui";-;-;-;-;-;1;-;-;-;-;-;2;3
"320390 Nova Venécia";-;1;1;-;-;-;-;-;-;-;-;-;2
"320400 Pancas";-;-;-;-;-;1;-;-;-;-;-;-;1
"320405 Pedro Canário";-;-;-;1;-;-;-;-;-;-;-;1;2
"320410 Pinheiros";-;-;-;-;-;-;-;-;-;-;-;1;1
"320430 Presidente Kennedy";-;-;-;-;-;-;-;-;-;-;1;-;1
