"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"411810 Paranacity";-;-;1;-;-;-;2;1;-;-;-;4
"411820 Paranaguá";44;48;58;35;49;52;74;73;64;64;73;634
"411840 Paranavaí";-;-;-;-;-;2;-;-;-;-;-;2
"411850 Pato Branco";-;-;1;-;-;-;-;-;-;-;1;2
"411880 Peabiru";-;-;-;1;2;-;2;1;2;2;1;11
"411910 Piên";1;-;-;1;-;-;1;-;1;4;1;9
"411915 Pinhais";13;12;14;17;22;10;13;22;30;20;10;183
"411920 Pinhalão";-;-;-;-;-;1;-;-;-;2;1;4
"411930 Pinhão";-;-;-;-;-;-;-;-;1;-;-;1
"411940 Piraí do Sul";-;-;-;-;-;-;-;-;2;5;-;7
"411950 Piraquara";14;25;20;25;11;8;28;18;13;21;23;206
"411965 Pitangueiras";-;-;-;-;-;-;-;3;-;-;-;3
"411970 Planaltina do Paraná";-;-;-;-;-;-;1;-;-;-;-;1
"411990 Ponta Grossa";1;1;1;1;1;1;4;5;2;6;7;30
"411995 Pontal do Paraná";4;5;1;-;4;5;12;15;6;7;6;65
"412000 Porecatu";1;2;-;2;4;3;1;-;1;1;7;22
"412010 Porto Amazonas";-;-;-;-;-;-;-;-;-;1;-;1
"412040 Presidente Castelo Branco";-;-;-;-;-;-;-;1;-;-;-;1
"412050 Primeiro de Maio";-;-;-;1;1;-;-;-;1;-;1;4
"412060 Prudentópolis";-;-;-;-;-;1;-;-;-;-;-;1
"412070 Quatiguá";-;-;-;-;-;-;1;-;-;1;-;2
"412080 Quatro Barras";9;6;1;3;5;-;-;4;4;7;6;45
"412090 Quedas do Iguaçu";-;1;1;-;1;1;4;-;1;-;3;12
"412100 Querência do Norte";-;-;-;-;-;-;1;-;-;1;1;3
"412110 Quinta do Sol";-;-;-;-;2;1;-;-;1;-;-;4
"412120 Quitandinha";-;-;1;-;2;-;-;-;-;-;2;5
"412135 Rancho Alegre D'Oeste";-;-;-;1;-;-;-;-;-;-;-;1
"412150 Rebouças";2;-;-;-;-;-;-;-;-;-;-;2
"412170 Reserva";-;1;2;-;-;-;-;1;5;3;-;12
"412175 Reserva do Iguaçu";-;-;-;-;-;-;-;-;-;1;-;1
"412180 Ribeirão Claro";-;-;-;-;-;-;-;-;-;1;-;1
"412217 Rio Branco do Ivaí";-;-;-;-;-;-;-;-;1;-;1;2
"412220 Rio Branco do Sul";-;4;1;1;4;5;4;5;5;7;4;40
"412230 Rio Negro";-;-;2;-;2;-;-;-;2;4;4;14
"412240 Rolândia";7;5;4;5;7;6;9;7;7;9;6;72
"412250 Roncador";-;-;-;-;1;-;-;-;-;1;-;2
"412270 Sabáudia";-;-;-;-;-;-;-;-;-;-;1;1
"412320 Santa Cecília do Pavão";-;-;-;-;-;-;-;-;-;-;2;2
"412340 Santa Fé";2;1;-;1;-;1;-;-;-;-;-;5
"412360 Santa Inês";-;-;-;-;-;1;-;-;-;-;-;1
"412385 Santa Maria do Oeste";-;-;-;-;-;-;-;-;-;-;4;4
"412402 Santa Tereza do Oeste";-;-;-;-;-;1;-;-;3;-;-;4
"412410 Santo Antônio da Platina";1;1;-;-;-;-;-;1;-;1;2;6
"412450 Santo Inácio";1;-;-;1;-;-;-;-;-;-;-;2
"412470 São Jerônimo da Serra";-;-;-;-;-;-;-;-;-;-;1;1
"412500 São João do Ivaí";-;-;-;-;-;-;1;-;-;-;-;1
"412510 São João do Triunfo";-;-;-;-;-;-;-;1;-;-;-;1
"412520 São Jorge d'Oeste";1;-;-;-;-;-;-;-;-;-;-;1
"412530 São Jorge do Ivaí";-;-;-;-;-;1;2;-;-;-;-;3
"412550 São José dos Pinhais";25;29;25;27;34;40;27;31;28;25;25;316
"412560 São Mateus do Sul";-;-;-;-;1;-;2;3;1;2;-;9
"412580 São Pedro do Ivaí";6;3;-;2;-;-;-;-;1;-;1;13
"412590 São Pedro do Paraná";-;-;-;-;1;-;-;-;-;-;-;1
"412600 São Sebastião da Amoreira";-;-;3;-;-;-;-;-;-;-;-;3
"412625 Sarandi";4;1;2;2;2;3;1;1;2;4;4;26
"412630 Sengés";-;-;-;-;-;-;-;-;1;1;-;2
"412650 Sertanópolis";2;1;1;1;-;1;3;1;4;1;2;17
"412660 Siqueira Campos";-;-;1;-;-;-;-;-;-;-;-;1
"412667 Tamarana";-;-;-;1;-;-;-;4;-;-;1;6
"412690 Tapira";-;-;-;-;-;-;-;1;-;-;-;1
"412710 Telêmaco Borba";1;6;-;1;1;2;1;1;6;5;3;27
"412730 Terra Rica";-;-;-;-;-;-;-;-;-;1;-;1
"412740 Terra Roxa";-;1;-;-;-;-;-;-;-;-;-;1
"412750 Tibagi";1;-;-;-;-;-;-;-;-;-;-;1
"412760 Tijucas do Sul";1;1;1;-;-;1;-;-;-;-;-;4
"412770 Toledo";-;-;-;-;-;-;3;-;-;1;1;5
"412785 Três Barras do Paraná";-;2;-;-;1;5;2;-;2;1;1;14
"412788 Tunas do Paraná";-;-;-;-;-;-;-;-;-;-;1;1
"412795 Tupãssi";-;-;-;-;-;-;-;-;-;2;-;2
"412800 Ubiratã";-;-;-;-;-;-;1;-;2;1;1;5
"412810 Umuarama";-;-;-;-;-;-;-;1;-;7;3;11
"412820 União da Vitória";-;-;-;-;1;1;-;1;-;1;-;4
"412840 Uraí";-;-;-;-;-;-;-;-;-;1;-;1
"412853 Ventania";-;-;-;-;-;-;-;-;-;3;-;3
"412870 Vitorino";-;-;-;-;-;-;-;-;-;1;-;1
"412850 Wenceslau Braz";-;1;-;-;-;-;-;-;-;-;-;1
"420005 Abdon Batista";-;-;-;-;-;1;-;-;-;-;-;1
"420010 Abelardo Luz";1;2;-;2;1;6;3;2;-;-;-;17
"420020 Agrolândia";-;-;1;-;-;1;1;2;2;1;2;10
"420030 Agronômica";-;-;-;1;1;-;-;-;-;-;1;3
"420040 Água Doce";-;-;-;-;-;1;-;1;-;-;2;4
"420050 Águas de Chapecó";-;-;-;-;1;-;-;-;-;-;-;1
"420055 Águas Frias";-;-;-;-;-;-;-;-;-;-;2;2
"420060 Águas Mornas";-;-;-;2;-;-;2;1;1;3;-;9
"420070 Alfredo Wagner";-;-;2;-;-;-;-;-;-;-;1;3
"420090 Angelina";-;1;-;-;-;3;-;1;1;-;-;6
"420100 Anita Garibaldi";-;-;-;-;-;1;-;-;-;1;1;3
"420110 Anitápolis";-;2;-;2;-;1;-;-;-;-;-;5
"420120 Antônio Carlos";-;1;4;5;3;3;4;2;1;-;-;23
"420125 Apiúna";-;-;-;1;-;-;-;1;-;2;-;4
"420127 Arabutã";-;-;-;-;-;-;-;1;1;1;-;3
"420130 Araquari";2;13;10;8;4;8;11;6;12;15;11;100
"420140 Araranguá";2;3;-;1;18;15;7;19;12;19;2;98
"420150 Armazém";-;-;-;-;-;1;1;-;-;-;-;2
"420165 Arvoredo";-;-;-;-;-;-;-;-;-;1;-;1
"420170 Ascurra";-;-;-;-;-;-;1;1;-;1;-;3
"420180 Atalanta";-;1;-;-;-;-;-;1;-;-;-;2
"420195 Balneário Arroio do Silva";1;1;-;2;3;3;4;2;3;3;4;26
"420205 Balneário Barra do Sul";3;4;9;5;4;8;3;5;3;5;1;50
"420200 Balneário Camboriú";36;45;37;53;3;8;6;13;9;11;11;232
"420207 Balneário Gaivota";-;-;-;-;1;6;2;-;2;-;1;12
"421280 Balneário Piçarras";4;11;2;7;4;5;9;8;3;4;4;61
"422000 Balneário Rincão";-;-;-;-;-;-;3;7;5;6;10;31
"420210 Barra Velha";2;5;11;19;12;13;7;2;5;6;6;88
"420220 Benedito Novo";3;-;1;-;1;-;-;-;-;-;-;5
"420230 Biguaçu";39;44;45;60;55;71;90;57;58;33;26;578
"420240 Blumenau";80;88;66;62;47;48;67;67;63;63;59;710
"420243 Bocaina do Sul";-;-;1;-;-;-;-;-;-;-;-;1
"420250 Bom Jardim da Serra";-;-;-;-;1;-;1;-;-;-;-;2
"420253 Bom Jesus";-;-;3;-;-;-;-;-;-;-;-;3
"420260 Bom Retiro";2;-;1;-;-;-;-;4;1;1;-;9
"420245 Bombinhas";5;2;1;-;1;5;1;-;3;2;2;22
"420280 Braço do Norte";-;4;5;-;2;-;1;2;4;2;-;20
"420285 Braço do Trombudo";5;-;-;-;-;-;1;-;-;-;-;6
"420290 Brusque";1;1;2;-;-;2;-;-;1;1;-;8
"420300 Caçador";2;4;2;-;2;1;2;2;-;2;6;23
"420310 Caibi";2;-;-;-;-;1;-;-;-;-;-;3
"420315 Calmon";-;-;-;-;-;-;-;-;-;-;1;1
"420320 Camboriú";16;16;13;25;2;7;3;5;8;11;5;111
"420340 Campo Belo do Sul";3;-;-;1;2;1;4;-;-;-;2;13
"420350 Campo Erê";-;-;-;-;-;-;1;-;-;-;-;1
"420360 Campos Novos";-;-;1;-;-;-;-;-;-;-;-;1
"420370 Canelinha";5;5;5;3;2;2;1;2;4;2;1;32
"420380 Canoinhas";-;-;-;2;2;-;1;2;2;3;3;15
"420325 Capão Alto";-;-;-;1;-;1;2;-;-;-;-;4
"420390 Capinzal";-;-;-;1;-;-;-;-;-;-;-;1
"420395 Capivari de Baixo";7;10;14;9;17;12;13;11;4;6;2;105
"420420 Chapecó";24;35;34;27;22;16;21;19;16;16;8;238
"420425 Cocal do Sul";5;3;5;5;7;4;3;2;5;4;3;46
"420430 Concórdia";-;-;-;-;-;3;6;2;1;3;1;16
"420435 Cordilheira Alta";-;-;-;-;1;2;-;-;1;-;-;4
"420440 Coronel Freitas";-;-;-;-;-;-;-;-;-;-;1;1
"420455 Correia Pinto";1;7;5;2;2;3;4;2;2;1;2;31
"420460 Criciúma";104;84;104;68;113;116;124;109;109;86;78;1095
"420470 Cunha Porã";-;1;-;-;-;-;-;-;-;2;-;3
"420480 Curitibanos";-;-;-;1;7;1;-;-;-;-;2;11
"420500 Dionísio Cerqueira";-;-;-;-;1;-;-;-;1;-;-;2
"420510 Dona Emma";-;-;-;-;-;-;1;-;-;-;-;1
"420515 Doutor Pedrinho";-;-;1;-;-;-;-;-;-;-;-;1
"420517 Entre Rios";-;-;-;-;-;-;2;2;-;-;-;4
"420530 Faxinal dos Guedes";3;-;-;-;-;1;-;-;1;2;-;7
"420540 Florianópolis";257;339;392;480;395;440;418;362;338;398;362;4181
"420545 Forquilhinha";4;4;2;3;2;3;1;3;2;8;6;38
"420550 Fraiburgo";1;-;-;2;-;-;1;-;-;-;-;4
"420560 Galvão";-;2;2;-;-;-;-;-;-;-;-;4
"420570 Garopaba";16;13;1;7;27;19;9;15;3;15;5;130
"420580 Garuva";3;2;-;1;1;1;8;5;5;-;1;27
"420590 Gaspar";14;16;4;2;2;5;6;-;3;1;1;54
"420600 Governador Celso Ramos";3;6;11;9;4;8;7;3;7;9;4;71
"420610 Grão Pará";-;1;-;-;2;-;2;-;-;-;2;7
"420620 Gravatal";1;-;-;2;1;-;1;8;2;-;1;16
"420640 Guaraciaba";-;-;-;-;-;1;-;-;-;-;-;1
"420650 Guaramirim";-;-;-;-;-;-;-;-;1;-;1;2
"420665 Guatambú";-;-;1;-;-;2;1;-;1;-;-;5
"420690 Ibirama";-;-;1;-;-;-;-;4;8;3;-;16
"420700 Içara";7;15;12;12;16;11;8;17;19;10;5;132
"420710 Ilhota";2;-;1;6;7;-;2;1;-;1;2;22
"420720 Imaruí";3;2;-;1;-;2;5;1;3;2;1;20
"420730 Imbituba";15;27;11;15;10;18;24;7;10;11;25;173
"420740 Imbuia";-;2;-;1;-;-;-;-;2;-;-;5
"420750 Indaial";1;6;4;1;1;4;-;3;2;1;-;23
"420768 Ipuaçu";1;2;2;4;5;2;1;1;-;-;2;20
"420780 Irani";-;-;-;-;-;1;-;-;-;-;-;1
"420785 Irati";-;-;-;-;-;-;-;-;-;-;2;2
"420810 Itaiópolis";1;4;2;1;-;3;-;-;2;2;-;15
"420820 Itajaí";202;210;122;152;112;119;118;166;135;141;81;1558
"420830 Itapema";12;13;7;8;1;4;4;7;3;4;4;67
"420840 Itapiranga";-;1;-;-;-;-;-;-;-;-;-;1
"420845 Itapoá";-;2;1;2;-;3;4;15;3;-;-;30
"420850 Ituporanga";2;-;1;-;-;-;1;-;-;-;2;6
"420870 Jacinto Machado";-;-;-;-;-;2;1;-;-;1;-;4
"420880 Jaguaruna";3;2;5;2;4;6;2;3;-;1;4;32
"420890 Jaraguá do Sul";1;-;1;3;-;1;1;2;-;1;3;13
"420895 Jardinópolis";-;-;-;-;1;-;-;-;-;-;-;1
"420900 Joaçaba";-;-;-;-;1;1;-;-;4;-;-;6
"420910 Joinville";177;197;262;242;202;240;271;230;166;196;225;2408
"420915 José Boiteux";-;-;-;2;-;1;-;-;-;-;1;4
"420930 Lages";88;98;81;83;74;113;78;51;71;46;41;824
"420940 Laguna";49;71;42;34;55;41;28;29;23;15;11;398
"420950 Laurentino";-;-;-;-;-;1;-;2;-;-;1;4
"420960 Lauro Muller";-;1;-;-;3;5;3;-;5;1;2;20
"420980 Leoberto Leal";-;-;-;-;2;-;-;-;2;-;-;4
"420990 Lontras";2;1;3;1;-;1;-;1;1;2;4;16
"421000 Luiz Alves";-;-;1;1;-;-;1;2;1;-;1;7
"421010 Mafra";3;-;1;-;2;1;3;2;1;3;4;20
"421020 Major Gercino";-;-;-;-;-;-;1;-;1;2;-;4
"421040 Maracajá";-;-;-;-;1;2;-;1;-;-;-;4
"421050 Maravilha";-;1;-;-;-;-;-;-;1;-;-;2
"421080 Meleiro";-;-;-;-;1;1;-;-;-;-;2;4
"421090 Modelo";-;-;-;-;-;-;-;2;-;-;-;2
"421105 Monte Carlo";-;1;-;-;1;-;-;-;-;-;-;2
"421110 Monte Castelo";-;-;-;-;-;-;-;2;-;-;-;2
"421120 Morro da Fumaça";3;-;-;1;1;7;1;4;2;1;2;22
"421130 Navegantes";21;17;23;22;12;9;8;26;14;23;6;181
"421140 Nova Erechim";-;-;-;-;-;1;1;-;-;-;-;2
"421145 Nova Itaberaba";2;-;-;-;-;-;-;-;-;-;-;2
"421150 Nova Trento";3;11;1;1;-;3;4;6;1;1;1;32
"421160 Nova Veneza";-;1;-;1;-;1;-;1;1;3;2;10
"421170 Orleans";-;2;2;1;6;1;1;3;3;6;4;29
"421175 Otacílio Costa";2;1;4;1;4;2;2;1;2;4;3;26
"421185 Ouro Verde";-;-;-;-;-;1;-;-;-;-;-;1
"421189 Painel";1;-;-;-;-;1;-;-;1;-;-;3
"421190 Palhoça";75;76;98;77;108;117;141;90;113;109;106;1110
"421200 Palma Sola";-;-;-;-;-;-;-;-;-;1;-;1
"421205 Palmeira";-;-;-;-;-;1;-;-;-;2;-;3
"421210 Palmitos";-;1;-;1;1;1;-;-;-;-;-;4
"421220 Papanduva";-;-;-;1;-;-;-;-;1;-;-;2
"421225 Passo de Torres";-;-;-;-;1;-;1;-;2;-;1;5
"421230 Paulo Lopes";7;6;1;4;3;-;4;-;2;7;6;40
"421240 Pedras Grandes";-;1;-;-;-;2;-;-;-;-;-;3
"421250 Penha";9;10;8;2;2;5;4;5;7;7;5;64
"421265 Pescaria Brava";-;-;-;-;-;1;6;2;2;2;-;13
"421290 Pinhalzinho";3;-;1;-;1;-;-;1;1;2;-;9
"421300 Pinheiro Preto";-;-;-;-;3;-;-;-;-;-;-;3
"421310 Piratuba";-;-;-;-;-;1;-;-;-;-;2;3
"421320 Pomerode";-;2;2;-;2;-;-;1;-;2;-;9
"421330 Ponte Alta";-;-;1;-;-;2;3;-;-;-;2;8
"421335 Ponte Alta do Norte";-;-;-;-;-;-;-;1;-;1;-;2
"421340 Ponte Serrada";-;-;4;1;-;-;2;-;-;-;-;7
"421350 Porto Belo";2;4;1;7;5;1;1;3;2;1;3;30
"421360 Porto União";-;-;-;-;-;-;-;1;-;-;-;1
"421370 Pouso Redondo";-;-;-;-;6;4;1;-;-;2;3;16
"421400 Presidente Getúlio";-;2;-;-;-;-;-;-;-;2;2;6
"421410 Presidente Nereu";-;-;1;-;1;-;-;-;-;-;-;2
"421420 Quilombo";-;1;-;-;-;1;-;-;-;1;-;3
"421430 Rancho Queimado";-;-;-;-;1;-;1;-;-;-;-;2
"421460 Rio do Oeste";-;-;-;-;1;-;-;-;-;1;-;2
"421480 Rio do Sul";17;12;12;14;24;8;16;20;8;14;11;156
"421470 Rio dos Cedros";1;-;-;-;-;-;-;-;-;-;-;1
"421490 Rio Fortuna";1;-;-;-;-;-;-;-;-;-;-;1
"421500 Rio Negrinho";1;-;-;1;-;1;1;1;-;-;-;5
"421505 Rio Rufino";1;-;-;-;-;-;-;-;-;-;-;1
"421510 Rodeio";1;1;-;-;-;-;-;-;-;-;1;3
"421520 Romelândia";1;-;-;-;-;-;-;-;-;-;-;1
"421530 Salete";-;-;-;-;1;2;-;-;1;-;1;5
"421540 Salto Veloso";1;-;-;-;-;-;-;-;-;-;-;1
"421545 Sangão";-;2;1;3;-;2;2;1;1;3;1;16
"421550 Santa Cecília";-;-;2;3;-;5;-;-;-;-;-;10
"421565 Santa Rosa do Sul";-;-;-;-;-;1;-;1;1;1;-;4
"421569 Santiago do Sul";-;-;1;-;-;-;-;-;-;-;-;1
"421570 Santo Amaro da Imperatriz";7;15;7;8;12;8;8;3;14;7;8;97
"421580 São Bento do Sul";1;1;4;4;-;2;-;-;2;3;4;21
"421575 São Bernardino";-;-;1;-;-;-;-;-;-;-;-;1
"421590 São Bonifácio";-;-;-;1;1;-;-;-;-;-;-;2
"421600 São Carlos";-;-;-;-;-;-;-;1;-;-;-;1
"421605 São Cristovão do Sul";-;-;-;7;-;-;-;-;-;-;-;7
"421610 São Domingos";-;-;-;1;-;-;-;-;-;-;-;1
"421620 São Francisco do Sul";8;24;14;37;18;32;34;22;10;35;17;251
"421630 São João Batista";4;9;9;10;6;6;7;3;11;9;2;76
"421635 São João do Itaperiú";-;-;-;1;-;-;-;-;-;-;-;1
"421640 São João do Sul";-;-;-;-;1;-;1;2;1;-;-;5
"421650 São Joaquim";1;-;-;-;1;3;1;1;-;1;2;10
"421660 São José";132;168;166;163;220;235;207;154;181;159;158;1943
"421680 São José do Cerrito";-;-;-;-;-;1;-;-;-;-;1;2
"421690 São Lourenço do Oeste";-;-;-;1;2;-;-;1;-;-;-;4
"421700 São Ludgero";1;1;2;-;-;2;-;1;-;-;-;7
"421710 São Martinho";-;-;-;-;1;-;-;-;-;-;-;1
"421720 São Miguel do Oeste";2;-;-;-;-;-;-;1;-;-;-;3
"421725 São Pedro de Alcântara";21;15;9;7;5;4;1;3;-;1;2;68
"421740 Schroeder";-;-;-;-;-;-;-;-;-;1;-;1
"421750 Seara";-;1;-;-;1;-;-;3;-;1;1;7
"421760 Siderópolis";1;1;1;1;1;3;3;7;4;3;2;27
"421770 Sombrio";-;-;-;1;1;1;3;2;6;6;3;23
"421780 Taió";3;4;2;1;1;-;1;-;-;1;1;14
"421800 Tijucas";31;24;21;14;16;36;27;21;14;25;15;244
"421810 Timbé do Sul";-;-;1;-;-;-;-;2;-;-;-;3
"421820 Timbó";1;-;2;-;-;-;-;3;2;-;-;8
"421825 Timbó Grande";-;-;-;-;-;-;-;-;1;-;-;1
"421830 Três Barras";2;-;-;1;-;-;-;-;-;-;2;5
"421835 Treviso";-;-;-;-;-;-;-;1;-;-;-;1
"421840 Treze de Maio";-;-;-;1;1;1;1;-;-;-;2;6
"421860 Trombudo Central";-;-;-;-;1;-;-;1;-;-;1;3
"421870 Tubarão";37;50;64;53;47;38;57;32;28;18;24;448
"421880 Turvo";-;-;-;-;-;-;-;1;-;-;-;1
"421890 Urubici";-;-;2;1;-;4;-;-;-;1;1;9
"421895 Urupema";-;-;-;-;-;-;1;-;-;-;-;1
"421900 Urussanga";2;3;-;2;2;2;2;10;2;-;2;27
"421915 Vargem";-;-;-;-;-;-;-;-;3;-;-;3
"421917 Vargem Bonita";-;-;-;-;-;-;-;-;-;-;1;1
"421930 Videira";1;4;2;1;1;-;-;-;-;2;-;11
"421935 Vitor Meireles";-;-;-;-;-;-;-;-;-;-;1;1
"421940 Witmarsum";-;-;-;-;-;-;-;-;2;-;1;3
"421950 Xanxerê";12;6;11;6;14;14;18;10;3;6;2;102
"421970 Xaxim";-;1;2;-;2;1;4;1;-;1;1;13
"430003 Aceguá";-;-;-;-;-;13;-;-;-;-;-;13
"430010 Agudo";1;-;-;1;-;-;-;-;-;-;-;2
"430020 Ajuricaba";-;-;4;1;2;1;1;-;-;-;-;9
"430030 Alecrim";-;-;8;8;10;6;-;-;-;-;-;32
"430040 Alegrete";14;15;18;26;23;26;17;16;19;14;15;203
"430060 Alvorada";193;212;220;180;241;179;152;119;147;131;103;1877
"430063 Amaral Ferrador";-;-;-;-;1;1;-;-;1;-;-;3
"430064 Ametista do Sul";-;-;-;-;-;1;-;-;2;-;3;6
"430070 Anta Gorda";-;-;-;3;-;-;-;-;-;-;-;3
"430080 Antônio Prado";1;1;-;-;-;-;-;-;-;-;-;2
"430085 Arambaré";9;5;1;5;-;1;-;-;1;-;-;22
"430100 Arroio do Meio";-;1;-;-;-;1;-;1;-;-;-;3
"430107 Arroio do Padre";-;-;-;-;-;2;-;1;-;-;1;4
"430105 Arroio do Sal";-;6;1;-;-;1;-;-;1;-;-;9
"430120 Arroio do Tigre";-;-;-;-;-;-;-;-;-;1;1;2
"430110 Arroio dos Ratos";3;3;5;2;5;18;7;4;11;4;3;65
"430130 Arroio Grande";11;2;-;2;2;2;4;6;3;6;6;44
"430140 Arvorezinha";-;-;-;-;-;1;1;-;-;-;-;2
"430150 Augusto Pestana";-;-;-;-;-;-;-;1;-;1;-;2
"430155 Áurea";-;-;-;-;-;-;-;-;2;-;-;2
"430160 Bagé";2;2;-;-;-;-;1;-;2;-;2;9
"430163 Balneário Pinhal";-;-;5;10;11;9;3;5;7;5;4;59
"430170 Barão de Cotegipe";1;-;-;1;-;-;-;-;-;-;-;2
"430175 Barão do Triunfo";-;-;-;-;-;-;-;-;2;-;-;2
"430187 Barra do Quaraí";-;1;2;-;1;2;2;1;2;-;1;12
"430190 Barra do Ribeiro";5;2;1;1;2;-;1;1;1;2;3;19
"430195 Barra Funda";-;-;-;-;1;-;-;-;-;-;-;1
"430180 Barracão";-;-;-;-;-;3;-;-;-;-;-;3
"430200 Barros Cassal";-;-;-;-;1;-;-;-;-;-;-;1
"430210 Bento Gonçalves";5;1;-;-;-;-;1;-;3;5;1;16
"430222 Boa Vista do Cadeado";-;-;1;2;-;-;1;-;1;-;-;5
"430223 Boa Vista do Incra";-;-;-;-;-;-;-;-;-;-;1;1
"430230 Bom Jesus";-;1;-;-;-;-;1;-;-;-;-;2
"430235 Bom Princípio";-;-;1;1;-;-;-;-;-;1;-;3
"430240 Bom Retiro do Sul";-;-;-;1;-;-;-;-;-;-;-;1
"430245 Boqueirão do Leão";3;-;-;-;-;-;-;-;-;-;-;3
"430258 Bozano";-;-;-;-;-;-;-;-;-;1;2;3
"430270 Butiá";7;5;10;16;13;8;11;5;6;6;5;92
"430280 Caçapava do Sul";2;-;2;2;1;-;3;3;-;-;1;14
"430290 Cacequi";2;2;9;4;2;2;2;1;2;1;1;28
"430300 Cachoeira do Sul";7;8;25;19;24;35;16;17;23;14;17;205
"430310 Cachoeirinha";61;45;37;41;38;33;33;25;24;47;46;430
"430320 Cacique Doble";-;-;-;1;-;-;-;1;-;-;-;2
"430350 Camaquã";14;18;19;14;17;11;11;7;12;8;2;133
"430355 Camargo";-;-;1;-;-;-;-;-;-;-;1;2
"430380 Campinas do Sul";1;2;-;-;-;-;-;-;-;-;-;3
"430390 Campo Bom";-;4;-;1;-;1;1;1;6;2;1;17
"430420 Candelária";-;1;-;1;3;-;-;-;-;-;2;7
"430435 Candiota";-;-;-;-;-;-;1;-;-;1;1;3
"430440 Canela";3;7;9;4;2;2;2;6;4;3;-;42
"430450 Canguçu";6;1;1;1;5;7;1;2;3;8;6;41
"430460 Canoas";189;307;436;407;297;202;143;154;134;172;148;2589
"430461 Canudos do Vale";-;-;-;1;-;-;-;-;-;-;-;1
"430462 Capão Bonito do Sul";-;-;-;-;-;-;1;-;-;-;-;1
"430463 Capão da Canoa";11;35;10;13;9;20;25;28;26;24;12;213
"430466 Capão do Leão";20;34;14;15;14;24;24;16;21;13;14;209
"430468 Capela de Santana";-;-;1;-;-;-;-;2;-;-;-;3
"430467 Capivari do Sul";1;-;-;-;1;-;1;-;1;1;1;6
"430471 Caraá";-;-;-;-;-;-;-;-;1;-;-;1
"430470 Carazinho";-;-;1;3;-;-;-;-;2;-;-;6
"430480 Carlos Barbosa";1;-;-;-;-;-;-;-;1;-;-;2
"430490 Casca";-;-;1;1;-;1;-;-;-;-;-;3
"430495 Caseiros";-;-;-;-;-;-;-;-;1;-;1;2
"430500 Catuípe";3;-;-;-;1;-;3;-;-;1;-;8
"430510 Caxias do Sul";114;105;56;82;66;43;53;65;57;42;48;731
"430512 Cerrito";-;-;-;-;-;3;-;2;5;4;2;16
"430513 Cerro Branco";-;-;-;-;-;-;1;1;-;-;-;2
"430517 Cerro Grande do Sul";-;2;1;-;1;3;5;-;1;-;1;14
"430520 Cerro Largo";-;-;1;-;-;-;-;-;-;1;-;2
"430530 Chapada";-;-;-;-;-;-;-;-;1;-;-;1
"430535 Charqueadas";30;34;28;43;40;39;36;30;29;13;14;336
"430543 Chuí";-;-;-;1;-;-;1;-;-;-;-;2
"430545 Cidreira";3;10;1;13;5;19;13;10;12;13;13;112
"430550 Ciríaco";2;-;-;1;-;-;1;2;-;-;1;7
"430560 Colorado";-;-;-;-;-;2;-;-;-;-;1;3
"430570 Condor";2;-;-;1;-;-;1;-;-;-;-;4
"430580 Constantina";-;3;2;4;4;-;-;-;2;-;-;15
"430587 Coronel Barros";-;-;-;-;1;-;1;1;-;-;-;3
"430590 Coronel Bicaco";-;-;-;-;-;-;-;-;-;1;-;1
"430595 Cotiporã";-;-;-;-;-;-;-;-;-;1;-;1
"430597 Coxilha";-;-;1;1;-;-;-;-;-;-;-;2
"430600 Crissiumal";-;-;-;-;-;-;-;-;1;-;-;1
"430605 Cristal";-;-;-;-;1;-;-;1;1;8;6;17
"430610 Cruz Alta";65;33;26;55;74;60;58;54;43;47;38;553
"430637 Dilermando de Aguiar";-;-;1;-;-;2;-;-;-;1;-;4
"430640 Dois Irmãos";9;8;8;-;-;1;1;4;5;1;5;42
"430650 Dom Feliciano";-;-;3;1;-;-;-;-;-;-;-;4
"430660 Dom Pedrito";-;-;-;-;-;-;-;1;2;14;1;18
"430670 Dona Francisca";-;-;2;-;1;-;-;1;-;-;-;4
"430676 Eldorado do Sul";28;50;37;23;21;20;16;12;16;20;16;259
"430680 Encantado";1;-;-;2;1;-;-;-;-;1;-;5
"430690 Encruzilhada do Sul";5;4;3;4;5;3;1;1;-;1;-;27
"430693 Entre-Ijuís";1;-;-;-;2;-;-;1;-;1;1;6
"430700 Erechim";26;18;14;7;3;11;10;6;3;-;2;100
"430705 Ernestina";1;-;-;-;-;-;-;-;-;1;-;2
"430730 Erval Seco";-;-;-;-;-;-;-;-;1;-;-;1
"430740 Esmeralda";-;-;-;-;-;-;1;-;-;-;-;1
"430750 Espumoso";-;1;3;3;1;-;2;1;3;1;3;18
"430760 Estância Velha";-;-;-;2;2;2;2;6;-;1;2;17
"430770 Esteio";17;20;17;8;15;16;9;10;7;5;7;131
"430780 Estrela";1;1;-;-;-;2;-;-;-;-;-;4
"430781 Estrela Velha";-;-;-;-;-;-;1;-;-;-;-;1
"430783 Eugênio de Castro";2;1;-;-;1;-;-;-;-;-;-;4
"430790 Farroupilha";3;-;-;1;2;1;1;2;2;2;-;14
"430800 Faxinal do Soturno";1;-;-;-;-;-;-;2;-;-;1;4
"430805 Faxinalzinho";-;-;-;-;-;-;-;1;-;-;-;1
