"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"411990 Ponta Grossa";1;2;-;1;2;3;15;19;17;6;6;72
"411995 Pontal do Paraná";-;-;-;-;-;1;-;-;-;-;-;1
"412000 Porecatu";-;-;1;-;-;-;-;-;-;-;-;1
"412010 Porto Amazonas";-;-;-;1;-;-;-;-;1;-;-;2
"412035 Pranchita";-;-;1;-;-;-;-;-;-;-;-;1
"412060 Prudentópolis";-;-;-;-;-;-;1;1;-;1;-;3
"412080 Quatro Barras";-;-;-;-;-;-;-;-;-;1;2;3
"412175 Reserva do Iguaçu";-;-;-;1;-;-;-;-;-;-;-;1
"412210 Rio Bom";-;1;-;-;-;-;-;-;-;1;-;2
"412217 Rio Branco do Ivaí";-;-;1;-;-;-;-;-;-;-;-;1
"412220 Rio Branco do Sul";-;-;-;1;-;1;-;-;-;-;-;2
"412230 Rio Negro";-;-;-;-;-;-;-;-;1;2;1;4
"412240 Rolândia";-;-;1;1;-;-;-;1;-;-;-;3
"412250 Roncador";-;-;-;-;-;-;-;1;-;-;-;1
"412290 Salto do Itararé";-;-;-;-;-;-;-;-;-;-;1;1
"412402 Santa Tereza do Oeste";-;-;-;1;-;-;-;-;-;-;-;1
"412410 Santo Antônio da Platina";-;-;-;-;-;-;-;1;-;-;-;1
"412490 São João do Caiuá";-;-;-;-;-;-;-;-;1;1;-;2
"412500 São João do Ivaí";1;-;-;-;-;-;-;-;-;-;-;1
"412510 São João do Triunfo";-;-;-;1;-;-;-;1;2;-;-;4
"412535 São Jorge do Patrocínio";-;-;1;-;-;-;-;-;-;-;-;1
"412550 São José dos Pinhais";-;-;-;-;-;1;3;1;3;2;-;10
"412555 São Manoel do Paraná";-;1;-;-;-;-;-;-;-;-;-;1
"412575 São Pedro do Iguaçu";-;-;-;-;-;-;-;1;-;-;-;1
"412625 Sarandi";-;25;1;-;-;-;2;2;-;5;-;35
"412630 Sengés";-;-;-;-;-;-;1;-;-;1;-;2
"412635 Serranópolis do Iguaçu";-;-;-;-;-;-;-;-;-;1;2;3
"412650 Sertanópolis";1;1;-;-;-;-;-;-;-;-;1;3
"412710 Telêmaco Borba";-;1;-;-;-;-;-;-;-;-;1;2
"412720 Terra Boa";1;-;-;-;-;-;-;-;-;-;-;1
"412730 Terra Rica";-;-;-;-;-;-;-;-;1;-;-;1
"412750 Tibagi";-;-;-;1;-;-;-;-;1;2;-;4
"412760 Tijucas do Sul";-;-;-;-;-;-;-;1;-;-;-;1
"412770 Toledo";-;-;-;-;1;1;2;-;-;-;-;4
"412796 Turvo";-;-;-;-;-;-;-;2;-;-;-;2
"412810 Umuarama";1;7;2;1;1;6;3;1;1;3;1;27
"412820 União da Vitória";-;1;-;1;1;2;-;-;-;-;-;5
"412830 Uniflor";-;-;-;1;-;-;-;-;-;-;-;1
"412840 Uraí";-;1;-;-;-;-;-;-;-;-;-;1
"412853 Ventania";-;-;-;-;-;-;-;-;1;-;-;1
"412870 Vitorino";-;-;-;-;-;-;-;1;-;-;-;1
"420010 Abelardo Luz";-;-;-;-;-;-;-;-;-;1;-;1
"420020 Agrolândia";-;1;-;-;-;-;-;-;-;-;-;1
"420030 Agronômica";1;-;-;-;-;-;-;-;-;-;-;1
"420040 Água Doce";-;-;-;-;-;-;-;-;2;1;-;3
"420055 Águas Frias";-;-;-;1;-;-;-;-;-;-;-;1
"420100 Anita Garibaldi";-;-;-;-;-;-;1;-;-;-;-;1
"420125 Apiúna";-;-;-;-;-;-;-;1;-;-;-;1
"420127 Arabutã";-;-;-;-;-;-;1;-;-;-;-;1
"420140 Araranguá";-;-;3;-;-;-;1;-;-;-;-;4
"420195 Balneário Arroio do Silva";-;-;-;-;-;-;-;1;-;-;-;1
"420205 Balneário Barra do Sul";-;-;-;-;1;-;-;-;-;-;-;1
"420200 Balneário Camboriú";-;-;-;2;-;-;4;4;-;-;1;11
"421280 Balneário Piçarras";-;-;-;-;-;-;-;1;-;-;-;1
"420230 Biguaçu";1;1;-;-;-;1;4;2;-;-;-;9
"420240 Blumenau";2;1;1;1;-;1;3;3;4;1;7;24
"420243 Bocaina do Sul";-;-;-;-;-;1;-;-;-;-;-;1
"420250 Bom Jardim da Serra";-;-;-;-;-;1;-;-;-;-;-;1
"420260 Bom Retiro";-;-;-;-;-;-;-;-;-;-;1;1
"420270 Botuverá";-;-;-;1;-;-;-;-;-;-;-;1
"420280 Braço do Norte";-;1;-;3;2;2;2;-;-;-;-;10
"420290 Brusque";11;3;3;4;1;2;5;1;1;3;3;37
"420300 Caçador";1;1;1;-;-;-;-;-;-;1;-;4
"420310 Caibi";-;1;-;-;-;-;-;-;-;-;-;1
"420315 Calmon";-;-;-;-;-;-;1;-;-;-;-;1
"420320 Camboriú";-;-;-;-;-;-;2;1;-;-;-;3
"420330 Campo Alegre";-;-;-;-;-;-;-;-;1;-;-;1
"420350 Campo Erê";-;-;-;-;-;-;1;-;-;1;-;2
"420360 Campos Novos";-;-;1;-;-;1;-;-;-;-;-;2
"420370 Canelinha";1;-;-;-;-;-;-;-;-;-;-;1
"420380 Canoinhas";2;-;-;-;-;-;-;-;-;-;1;3
"420325 Capão Alto";-;-;1;-;-;-;-;-;-;-;-;1
"420395 Capivari de Baixo";-;-;-;2;-;-;-;-;1;1;-;4
"420420 Chapecó";1;5;3;-;2;2;3;2;1;2;1;22
"420425 Cocal do Sul";-;-;-;-;-;1;-;-;-;-;-;1
"420430 Concórdia";-;-;1;1;1;-;-;-;6;1;-;10
"420440 Coronel Freitas";-;2;-;-;-;-;-;-;-;-;-;2
"420455 Correia Pinto";-;-;-;1;-;-;-;1;-;-;-;2
"420450 Corupá";1;-;-;-;-;-;-;-;-;1;-;2
"420460 Criciúma";2;3;2;-;-;1;1;-;1;-;-;10
"420470 Cunha Porã";-;-;-;1;-;-;-;-;-;-;-;1
"420475 Cunhataí";-;-;-;2;-;-;-;-;-;1;-;3
"420480 Curitibanos";-;-;-;-;-;1;-;-;-;-;-;1
"420490 Descanso";-;-;-;1;-;-;1;-;-;-;-;2
"420500 Dionísio Cerqueira";-;-;-;-;-;-;-;-;1;-;-;1
"420535 Flor do Sertão";-;-;-;-;-;-;-;-;1;-;-;1
"420540 Florianópolis";2;9;10;5;-;6;12;9;2;2;-;57
"420545 Forquilhinha";-;-;-;-;-;-;2;-;-;-;-;2
"420550 Fraiburgo";-;-;-;-;-;-;1;2;-;-;-;3
"420580 Garuva";-;-;-;-;-;-;-;-;1;-;1;2
"420590 Gaspar";-;1;-;2;-;-;1;-;2;-;-;6
"420600 Governador Celso Ramos";-;-;-;-;-;1;-;-;-;-;1;2
"420610 Grão Pará";-;-;-;2;-;-;1;-;1;-;-;4
"420630 Guabiruba";1;1;-;2;-;1;-;-;-;1;-;6
"420640 Guaraciaba";-;-;-;1;-;1;-;-;-;-;-;2
"420650 Guaramirim";-;-;-;-;-;-;1;-;-;-;-;1
"420665 Guatambú";-;1;-;-;-;-;-;-;-;-;-;1
"420700 Içara";-;-;-;1;-;-;1;-;-;-;-;2
"420710 Ilhota";-;-;-;-;-;-;-;-;1;-;-;1
"420720 Imaruí";2;-;-;-;-;-;-;-;-;-;-;2
"420730 Imbituba";-;-;-;1;-;-;2;-;-;-;1;4
"420760 Ipira";-;-;-;-;-;-;1;1;-;-;-;2
"420765 Iporã do Oeste";-;-;-;-;-;-;-;-;1;-;-;1
"420770 Ipumirim";-;-;-;-;-;-;-;-;2;-;-;2
"420790 Irineópolis";-;-;-;-;-;-;-;-;1;-;-;1
"420810 Itaiópolis";-;-;-;-;-;-;-;1;-;-;-;1
"420820 Itajaí";2;1;-;-;-;-;-;1;1;6;4;15
"420830 Itapema";1;1;-;-;-;-;-;-;-;-;-;2
"420840 Itapiranga";-;-;-;-;-;-;-;-;-;2;4;6
"420845 Itapoá";-;1;-;-;-;-;1;-;-;-;-;2
"420850 Ituporanga";1;-;-;1;-;-;1;2;1;-;-;6
"420870 Jacinto Machado";4;-;-;-;-;-;-;1;-;-;-;5
"420890 Jaraguá do Sul";3;1;1;2;1;-;-;-;-;-;2;10
"420910 Joinville";4;4;4;-;-;1;8;4;3;3;5;36
"420915 José Boiteux";-;-;1;-;-;-;1;-;-;-;-;2
"420930 Lages";4;3;-;4;3;2;5;1;-;1;-;23
"420940 Laguna";-;-;-;-;-;-;-;-;1;2;-;3
"420985 Lindóia do Sul";-;-;-;-;-;-;-;-;-;1;1;2
"420990 Lontras";-;-;1;-;-;-;-;-;-;-;-;1
"421010 Mafra";2;1;3;1;1;3;1;-;-;3;2;17
"421030 Major Vieira";-;-;1;-;-;-;-;-;-;-;-;1
"421040 Maracajá";-;-;-;-;-;-;1;-;-;1;-;2
"421050 Maravilha";-;-;-;-;-;-;1;2;-;-;-;3
"421060 Massaranduba";-;-;-;1;-;-;2;-;-;-;-;3
"421080 Meleiro";-;-;-;-;-;-;-;-;-;-;1;1
"421085 Mirim Doce";-;-;-;-;-;-;-;1;-;-;-;1
"421100 Mondaí";1;-;-;-;-;-;-;-;-;1;1;3
"421145 Nova Itaberaba";-;-;-;-;1;-;-;-;-;-;-;1
"421150 Nova Trento";-;2;1;-;-;-;-;-;-;1;-;4
"421160 Nova Veneza";-;-;-;-;-;-;2;1;1;-;1;5
"421170 Orleans";4;2;-;-;-;-;4;1;-;4;2;17
"421180 Ouro";-;-;-;-;-;-;1;-;-;-;-;1
"421189 Painel";1;-;-;-;-;-;-;-;-;-;-;1
"421190 Palhoça";3;1;2;1;-;4;3;-;-;1;1;16
"421200 Palma Sola";-;-;-;-;-;-;3;1;1;-;-;5
"421210 Palmitos";-;1;-;-;-;-;-;-;1;-;-;2
"421220 Papanduva";-;-;-;-;-;-;-;-;1;-;1;2
"421225 Passo de Torres";-;-;-;-;-;-;-;-;1;-;-;1
"421227 Passos Maia";-;-;-;-;-;-;2;1;-;-;-;3
"421290 Pinhalzinho";-;-;-;-;-;-;-;-;1;-;-;1
"421320 Pomerode";1;-;-;1;1;-;-;-;-;-;2;5
"421350 Porto Belo";1;-;1;-;-;-;-;-;-;-;-;2
"421380 Praia Grande";-;-;-;-;-;-;1;-;-;-;1;2
"421430 Rancho Queimado";-;-;-;-;-;-;1;-;-;-;-;1
"421480 Rio do Sul";2;2;-;-;-;-;1;1;-;-;-;6
"421470 Rio dos Cedros";-;-;-;-;-;-;-;-;-;1;-;1
"421490 Rio Fortuna";-;2;-;-;1;1;1;1;1;-;1;8
"421500 Rio Negrinho";1;-;-;-;-;-;-;-;-;-;-;1
"421507 Riqueza";-;-;-;-;-;-;2;2;-;-;1;5
"421520 Romelândia";-;-;-;1;-;-;-;-;-;-;-;1
"421535 Saltinho";-;-;-;-;-;1;-;-;1;-;-;2
"421545 Sangão";-;-;-;-;1;-;-;-;-;-;-;1
"421550 Santa Cecília";-;-;-;-;-;-;2;1;-;-;-;3
"421560 Santa Rosa de Lima";-;-;-;-;-;-;-;-;-;1;-;1
"421567 Santa Terezinha";-;-;-;-;-;-;-;-;-;1;-;1
"421570 Santo Amaro da Imperatriz";-;-;-;-;1;-;-;-;-;-;-;1
"421580 São Bento do Sul";1;-;-;-;-;-;3;2;1;-;-;7
"421600 São Carlos";1;-;1;1;-;-;1;1;1;1;1;8
"421620 São Francisco do Sul";-;-;-;-;-;1;1;-;-;-;-;2
"421630 São João Batista";-;-;-;-;-;-;-;-;1;-;1;2
"421640 São João do Sul";-;-;-;-;2;-;-;-;-;-;-;2
"421660 São José";2;2;2;-;1;1;7;3;1;1;-;20
"421690 São Lourenço do Oeste";-;-;-;-;-;-;1;-;-;2;1;4
"421700 São Ludgero";1;-;-;-;1;2;2;2;1;-;-;9
"421720 São Miguel do Oeste";1;-;-;-;-;-;1;-;-;1;-;3
"421725 São Pedro de Alcântara";-;-;-;-;1;-;-;-;-;-;-;1
"421750 Seara";-;-;-;-;-;-;-;-;5;-;-;5
"421760 Siderópolis";-;-;-;-;-;-;1;-;-;-;-;1
"421770 Sombrio";-;-;-;-;-;-;-;2;1;-;-;3
"421790 Tangará";-;1;-;-;-;-;-;-;-;1;1;3
"421800 Tijucas";4;2;1;-;-;-;-;-;1;-;-;8
"421830 Três Barras";1;1;-;-;-;-;-;-;-;-;1;3
"421835 Treviso";-;-;-;-;-;-;1;-;-;-;-;1
"421840 Treze de Maio";-;-;-;1;-;-;-;-;1;-;-;2
"421870 Tubarão";2;2;2;-;3;-;6;3;1;1;-;20
"421890 Urubici";-;1;-;-;-;-;-;-;-;-;-;1
"421895 Urupema";-;-;-;-;-;-;4;1;-;-;-;5
"421900 Urussanga";-;-;-;-;-;-;3;-;-;-;-;3
"421920 Vidal Ramos";-;-;-;-;-;-;-;-;-;1;-;1
"421930 Videira";1;-;-;-;-;-;-;1;2;-;-;4
"421950 Xanxerê";1;-;-;-;-;-;-;-;-;-;-;1
"421970 Xaxim";4;1;-;-;-;-;-;-;-;1;-;6
"430003 Aceguá";-;-;-;-;-;-;1;-;1;-;-;2
"430005 Água Santa";-;-;-;-;-;1;-;-;-;-;-;1
"430010 Agudo";-;-;-;-;-;1;1;-;-;1;-;3
"430030 Alecrim";-;-;-;-;1;-;-;-;-;-;1;2
"430040 Alegrete";-;-;-;-;-;-;1;1;-;-;-;2
"430055 Alto Alegre";-;-;-;-;-;1;-;-;-;-;-;1
"430060 Alvorada";1;-;-;2;2;2;-;5;-;6;2;20
"430064 Ametista do Sul";-;-;-;1;-;-;1;-;1;1;-;4
"430070 Anta Gorda";-;1;-;-;-;-;-;1;-;-;-;2
"430080 Antônio Prado";-;-;-;1;-;-;2;-;-;-;-;3
"430085 Arambaré";-;-;-;1;-;-;-;-;-;-;-;1
"430087 Araricá";-;-;-;-;-;-;-;-;-;-;1;1
"430090 Aratiba";-;-;-;-;-;-;-;-;-;-;1;1
"430110 Arroio dos Ratos";-;-;1;-;-;-;-;-;-;-;-;1
"430130 Arroio Grande";-;-;-;-;-;1;-;-;-;-;-;1
"430140 Arvorezinha";-;-;-;-;-;-;-;1;-;2;-;3
"430155 Áurea";-;2;-;-;-;-;-;-;-;-;-;2
"430160 Bagé";3;1;-;-;-;2;3;4;1;1;-;15
"430170 Barão de Cotegipe";-;-;-;1;-;-;-;-;1;-;-;2
"430190 Barra do Ribeiro";1;-;-;-;-;-;-;-;-;-;-;1
"430195 Barra Funda";1;-;-;-;-;-;-;-;-;-;-;1
"430200 Barros Cassal";-;-;-;-;-;1;-;1;1;1;-;4
"430205 Benjamin Constant do Sul";-;-;1;-;-;-;-;-;-;-;-;1
"430210 Bento Gonçalves";3;6;2;3;7;5;3;3;-;-;1;33
"430223 Boa Vista do Incra";-;-;-;2;1;-;-;-;-;-;-;3
"430230 Bom Jesus";-;-;-;-;-;-;1;-;-;-;-;1
"430235 Bom Princípio";4;4;1;-;-;-;-;-;-;-;-;9
"430258 Bozano";-;-;-;1;1;-;-;-;-;-;-;2
"430260 Braga";-;1;-;-;-;-;-;-;1;1;-;3
"430270 Butiá";-;-;-;-;-;-;-;1;-;-;-;1
"430280 Caçapava do Sul";6;3;4;2;-;-;1;-;-;-;3;19
"430300 Cachoeira do Sul";-;-;-;-;-;-;-;1;-;-;-;1
"430310 Cachoeirinha";1;-;-;2;1;-;1;-;1;-;2;8
"430340 Caiçara";-;1;-;-;-;-;-;-;-;-;-;1
"430350 Camaquã";1;-;-;-;-;-;-;2;-;-;2;5
"430380 Campinas do Sul";1;-;-;-;-;-;-;-;-;-;-;1
"430390 Campo Bom";-;-;-;-;-;-;1;-;-;-;-;1
"430410 Campos Borges";-;-;-;-;-;-;-;-;-;1;-;1
"430420 Candelária";1;-;3;-;-;-;-;1;2;-;-;7
"430440 Canela";-;-;-;-;-;1;2;-;1;-;-;4
"430450 Canguçu";1;1;-;-;-;2;4;4;-;1;1;14
"430460 Canoas";1;2;-;-;5;4;1;3;3;-;1;20
"430463 Capão da Canoa";-;-;-;-;1;-;-;-;-;-;-;1
"430470 Carazinho";3;5;3;4;4;1;3;3;5;2;1;34
"430480 Carlos Barbosa";-;-;-;1;1;1;-;-;-;-;-;3
"430490 Casca";-;-;-;-;-;-;-;1;-;-;-;1
"430495 Caseiros";-;-;-;-;1;-;-;-;-;-;-;1
"430500 Catuípe";1;-;-;-;1;-;-;-;-;-;-;2
"430510 Caxias do Sul";2;3;1;1;1;3;-;-;1;-;3;15
"430511 Centenário";-;-;-;-;-;-;1;-;-;1;-;2
"430515 Cerro Grande";-;-;-;-;-;-;1;-;-;-;-;1
"430520 Cerro Largo";-;-;-;-;-;-;-;-;-;2;3;5
"430530 Chapada";-;-;-;-;-;-;1;-;-;-;-;1
"430535 Charqueadas";-;-;-;-;-;-;-;-;-;1;1;2
"430550 Ciríaco";-;-;-;1;-;-;-;-;-;-;-;1
"430560 Colorado";-;-;-;-;-;-;1;-;-;-;-;1
"430570 Condor";-;1;-;-;-;-;-;-;-;-;-;1
"430585 Coqueiros do Sul";-;1;-;1;1;-;-;-;-;-;-;3
"430587 Coronel Barros";1;-;-;-;-;-;-;-;-;-;-;1
"430597 Coxilha";1;-;-;-;-;-;-;-;-;-;-;1
"430605 Cristal";-;-;-;-;-;-;1;-;-;-;-;1
"430610 Cruz Alta";1;1;1;3;1;1;-;-;-;1;1;10
"430630 David Canabarro";-;-;-;-;-;-;-;-;1;-;-;1
"430635 Dezesseis de Novembro";-;-;1;-;-;-;-;-;-;-;-;1
"430650 Dom Feliciano";-;-;-;-;-;-;-;2;-;-;-;2
"430655 Dom Pedro de Alcântara";-;-;-;-;-;-;1;-;-;-;-;1
"430673 Doutor Maurício Cardoso";-;-;-;-;-;-;-;-;1;-;-;1
"430676 Eldorado do Sul";-;1;-;-;1;-;-;-;-;-;-;2
"430680 Encantado";-;-;1;-;-;1;-;-;-;-;-;2
"430695 Entre Rios do Sul";-;-;-;-;1;-;-;-;-;-;-;1
"430693 Entre-Ijuís";1;-;-;-;-;-;-;1;-;-;-;2
"430700 Erechim";6;7;3;3;6;1;2;4;1;5;4;42
"430705 Ernestina";-;-;-;-;-;-;-;-;-;1;-;1
"430720 Erval Grande";-;-;-;-;-;-;1;-;-;-;1;2
"430750 Espumoso";4;-;-;-;2;-;-;-;1;1;-;8
"430760 Estância Velha";-;-;-;-;-;1;-;1;-;-;-;2
"430770 Esteio";-;-;-;-;-;-;1;-;-;-;-;1
"430780 Estrela";1;-;1;-;-;-;1;-;-;-;-;3
"430786 Fagundes Varela";-;1;-;-;-;-;1;-;-;-;-;2
"430790 Farroupilha";-;-;-;-;1;-;-;-;-;-;-;1
"430800 Faxinal do Soturno";-;1;-;-;-;-;-;-;1;-;-;2
"430805 Faxinalzinho";-;-;-;1;-;-;-;-;-;-;-;1
"430820 Flores da Cunha";-;-;-;-;2;-;-;-;-;-;-;2
"430825 Floriano Peixoto";-;-;1;-;-;-;1;-;-;-;-;2
"430830 Fontoura Xavier";1;-;-;-;-;1;-;-;-;-;-;2
"430850 Frederico Westphalen";1;-;2;1;2;-;-;1;1;1;-;9
"430860 Garibaldi";-;-;1;-;-;1;-;3;-;-;-;5
"430870 Gaurama";-;-;-;-;-;-;-;1;-;-;-;1
"430880 General Câmara";-;-;1;-;-;-;-;-;-;-;-;1
"430890 Getúlio Vargas";-;1;-;-;-;-;-;-;-;-;-;1
"430900 Giruá";-;-;-;-;-;1;-;-;-;-;-;1
"430910 Gramado";-;1;1;-;-;-;1;-;-;1;-;4
"430912 Gramado dos Loureiros";-;-;-;1;-;-;-;-;-;-;-;1
"430915 Gramado Xavier";-;-;-;1;-;-;-;-;-;-;-;1
"430920 Gravataí";-;-;1;-;-;-;-;-;-;3;1;5
"430925 Guabiju";-;-;-;-;-;-;-;-;-;-;1;1
"430930 Guaíba";3;-;1;-;1;1;-;1;3;-;-;10
"430940 Guaporé";-;-;-;7;4;1;1;1;-;1;-;15
"430960 Horizontina";-;-;-;-;-;-;-;-;1;-;-;1
"430990 Ibiraiaras";-;-;1;-;-;-;-;1;-;-;-;2
"431010 Igrejinha";-;-;1;-;-;1;1;-;1;1;-;5
"431020 Ijuí";3;3;2;4;1;-;2;1;-;-;-;16
"431030 Ilópolis";-;-;-;-;-;-;4;4;2;-;-;10
"431033 Imbé";-;-;-;-;1;-;-;-;-;-;-;1
"431036 Imigrante";-;1;-;1;-;-;-;-;-;1;-;3
"431041 Inhacorá";-;-;-;-;-;-;-;-;1;-;-;1
"431046 Ipiranga do Sul";-;1;-;-;-;-;-;-;-;-;-;1
"431050 Iraí";-;-;-;-;-;1;-;-;-;2;-;3
"431057 Itapuca";-;-;-;-;-;-;-;1;2;1;-;4
"431070 Itatiba do Sul";-;-;1;-;-;-;-;1;-;-;-;2
"431080 Ivoti";-;-;-;-;-;1;-;-;-;-;-;1
"431100 Jaguarão";-;-;-;-;-;1;-;-;-;-;-;1
"431110 Jaguari";-;-;-;-;-;-;1;2;2;1;-;6
"431113 Jari";-;-;-;-;-;1;-;-;-;-;-;1
"431120 Júlio de Castilhos";1;-;-;-;-;-;-;-;-;1;-;2
"431130 Lagoa Vermelha";-;-;-;-;-;-;4;3;1;-;1;9
"431140 Lajeado";-;-;-;-;-;-;3;-;-;-;1;4
"431160 Liberato Salzano";-;-;-;-;-;1;3;-;-;1;-;5
"431173 Mampituba";-;-;-;-;-;-;-;-;-;1;-;1
"431180 Marau";-;-;-;1;-;-;-;-;-;-;-;1
"431190 Marcelino Ramos";-;-;-;-;-;-;-;1;-;-;-;1
"431205 Marques de Souza";-;-;1;1;-;-;-;-;-;-;-;2
"431213 Mato Castelhano";-;-;-;-;-;-;-;-;1;-;-;1
"431225 Minas do Leão";-;-;-;-;-;-;-;1;-;-;-;1
"431238 Monte Belo do Sul";-;1;-;-;-;-;-;-;-;-;-;1
"431240 Montenegro";-;-;-;-;-;-;1;-;-;-;-;1
"431245 Morro Redondo";-;-;-;-;-;-;1;1;-;-;-;2
"431247 Morro Reuter";-;-;-;-;-;1;-;-;-;-;-;1
"431262 Muliterno";1;-;-;-;-;-;1;-;-;-;-;2
"431265 Não-Me-Toque";2;-;2;-;-;1;1;-;-;-;1;7
"431267 Nicolau Vergueiro";-;-;-;-;-;1;-;-;-;-;-;1
"431270 Nonoai";-;-;-;-;-;-;-;-;1;-;-;1
"431275 Nova Alvorada";-;-;-;-;-;-;-;1;-;-;-;1
"431306 Nova Hartz";-;-;-;1;-;-;-;-;-;-;-;1
"431330 Nova Prata";-;-;-;-;-;-;-;-;1;-;-;1
"431333 Nova Ramada";-;-;-;-;-;-;1;-;-;-;-;1
"431337 Nova Santa Rita";-;-;-;-;-;-;-;-;1;-;-;1
"431349 Novo Barreiro";1;-;-;-;-;-;-;-;-;-;-;1
"431339 Novo Cabrais";-;-;-;-;-;-;-;1;-;-;-;1
"431340 Novo Hamburgo";1;1;2;1;-;6;3;-;3;-;1;18
"431346 Novo Xingu";-;-;-;1;-;-;-;1;-;-;-;2
"431370 Palmeira das Missões";1;1;-;-;2;-;-;-;-;-;-;4
"431380 Palmitinho";-;-;1;-;-;-;-;-;-;-;-;1
"431390 Panambi";1;-;-;-;-;-;-;-;-;1;1;3
"431400 Paraí";1;-;-;-;-;-;-;-;2;1;-;4
"431405 Parobé";-;-;1;-;1;-;-;-;2;-;-;4
"431406 Passa Sete";1;-;-;-;-;-;-;-;-;-;-;1
"431410 Passo Fundo";10;14;6;9;5;2;7;5;2;3;5;68
"431413 Paulo Bento";-;1;-;-;-;-;-;-;-;-;-;1
"431415 Paverama";-;-;-;-;-;-;1;-;-;-;-;1
"431430 Pejuçara";-;1;1;-;-;-;1;-;1;-;-;4
"431440 Pelotas";-;2;1;1;2;3;-;2;3;-;1;15
"431445 Pinhal";1;1;1;-;-;-;-;1;-;-;-;4
"431449 Pinheirinho do Vale";-;-;-;-;-;-;-;1;-;-;-;1
"431450 Pinheiro Machado";-;-;-;-;-;-;-;-;1;-;-;1
"431455 Pirapó";-;-;1;-;-;-;-;-;-;-;-;1
"431460 Piratini";-;-;-;-;-;-;-;-;-;1;2;3
"431470 Planalto";-;-;-;-;-;-;-;-;-;2;2;4
"431475 Poço das Antas";-;-;-;-;-;1;-;-;-;-;-;1
"431477 Pontão";-;-;-;3;-;-;1;-;-;-;-;4
"431480 Portão";-;-;-;-;-;-;-;-;-;1;-;1
"431490 Porto Alegre";18;9;22;17;14;23;17;14;16;18;14;182
"431500 Porto Lucena";-;-;-;-;1;-;-;-;-;-;-;1
"431510 Porto Xavier";-;-;-;1;-;-;-;-;1;-;-;2
"431514 Presidente Lucena";-;-;1;-;-;-;-;-;-;-;-;1
"431515 Progresso";-;-;-;2;4;2;3;2;2;3;2;20
"431530 Quaraí";-;-;-;-;-;-;1;-;-;-;-;1
"431531 Quatro Irmãos";-;-;-;-;-;-;-;-;-;-;1;1
"431550 Restinga Seca";2;4;2;-;-;2;-;-;1;1;1;13
"431560 Rio Grande";3;3;2;3;1;4;1;2;1;3;5;28
"431570 Rio Pardo";-;-;1;-;-;-;-;1;-;-;-;2
"431575 Riozinho";-;-;-;1;-;-;-;-;-;-;-;1
"431580 Roca Sales";-;-;-;-;-;-;-;-;2;-;-;2
"431590 Rodeio Bonito";-;-;-;-;-;-;-;-;1;-;-;1
"431595 Rolador";-;1;-;-;-;-;-;-;-;-;-;1
"431610 Ronda Alta";-;-;1;-;-;-;-;1;-;-;-;2
"431630 Roque Gonzales";-;-;-;2;2;1;-;-;-;1;-;6
"431640 Rosário do Sul";-;-;-;-;-;-;-;-;1;4;3;8
"431645 Salto do Jacuí";-;-;-;1;1;-;-;1;1;-;-;4
"431647 Salvador das Missões";-;-;-;-;-;-;-;-;-;1;-;1
"431660 Sananduva";-;-;-;-;-;-;1;-;-;-;-;1
"431710 Sant'Ana do Livramento";-;-;-;-;-;-;1;2;3;1;-;7
"431670 Santa Bárbara do Sul";-;-;-;1;-;-;-;-;-;1;-;2
"431673 Santa Cecília do Sul";-;1;-;-;-;-;-;-;-;-;-;1
"431675 Santa Clara do Sul";-;-;-;1;-;-;-;-;-;-;-;1
"431680 Santa Cruz do Sul";4;4;-;2;1;5;-;1;2;2;7;28
"431697 Santa Margarida do Sul";-;-;-;-;-;-;-;-;1;-;-;1
"431690 Santa Maria";1;3;-;-;-;1;1;-;3;2;-;11
"431720 Santa Rosa";-;2;1;1;-;-;1;3;1;1;-;10
"431725 Santa Tereza";-;-;-;-;1;-;-;-;-;-;-;1
"431740 Santiago";-;-;-;-;-;-;-;1;-;-;-;1
"431750 Santo Ângelo";-;4;1;-;-;-;-;1;2;1;1;10
"431760 Santo Antônio da Patrulha";-;-;-;-;1;-;-;-;1;-;1;3
"431770 Santo Antônio das Missões";-;-;1;-;-;-;-;-;-;-;1;2
"431755 Santo Antônio do Palma";-;1;-;1;-;-;-;-;1;-;-;3
"431775 Santo Antônio do Planalto";1;1;-;-;-;-;-;-;-;-;-;2
"431780 Santo Augusto";1;2;-;-;-;-;-;-;1;1;-;5
"431800 São Borja";2;2;3;1;1;1;3;-;1;1;-;15
"431805 São Domingos do Sul";-;-;2;-;-;1;-;1;-;-;-;4
"431810 São Francisco de Assis";-;1;-;-;-;-;-;-;-;-;-;1
"431820 São Francisco de Paula";1;-;-;-;-;-;-;-;-;-;1;2
"431830 São Gabriel";-;-;2;-;-;3;3;-;4;1;1;14
"431840 São Jerônimo";-;-;1;-;-;1;1;-;-;-;-;3
"431843 São João do Polêsine";-;-;-;-;1;-;-;-;-;2;-;3
"431846 São José do Herval";-;-;-;-;-;-;-;-;1;-;-;1
"431850 São José do Norte";-;-;-;-;-;-;1;-;-;-;-;1
"431870 São Leopoldo";4;2;2;-;-;2;1;2;-;2;5;20
"431880 São Lourenço do Sul";-;-;-;-;-;-;-;1;-;-;-;1
"431890 São Luiz Gonzaga";4;2;1;-;-;-;-;-;-;-;-;7
