"Município";"2007/Fev";"2007/Ago";"2007/Set";"2007/Out";"2007/Nov";"2007/Dez";"2008/Jan";"2008/Fev";"2008/Mar";"2008/Abr";"2008/Mai";"2008/Jun";"2008/Jul";"2008/Ago";"2008/Set";"2008/Out";"2008/Nov";"2008/Dez";"2009/Jan";"2009/Fev";"2009/Mar";"2009/Abr";"2009/Mai";"2009/Jun";"2009/Jul";"2009/Ago";"2009/Set";"2009/Out";"2009/Nov";"2009/Dez";"2010/Jan";"2010/Fev";"2010/Mar";"2010/Abr";"2010/Mai";"2010/Jun";"2010/Jul";"2010/Ago";"2010/Set";"2010/Out";"2010/Nov";"2010/Dez";"2011/Jan";"2011/Fev";"2011/Mar";"2011/Abr";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"Total"
"353570 Paraíso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"353580 Paranapanema";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;7
"353590 Paranapuã";-;-;-;-;-;-;-;-;1;-;1;-;2;-;-;-;-;-;-;-;1;-;1;-;1;-;-;1;1;-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;-;1;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"353600 Parapuã";-;-;-;-;-;-;4;6;8;4;3;3;12;2;4;7;5;5;1;5;11;1;4;6;9;5;5;1;2;5;6;2;-;-;-;2;1;1;-;-;1;-;-;-;-;-;2;-;-;2;5;8;2;1;1;1;2;2;-;1;-;2;1;5;1;2;3;2;4;4;3;-;4;6;1;2;4;4;5;4;3;6;-;-;-;2;2;2;1;-;2;1;2;-;-;1;1;1;-;1;1;1;2;-;5;3;1;1;-;-;8;3;2;3;2;1;4;1;2;2;1;3;1;2;1;2;4;1;1;6;3;2;-;1;2;2;5;3;6;3;6;3;1;1;2;2;-;1;-;1;2;1;-;-;2;1;354
"353610 Pardinho";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"353620 Pariquera-Açu";-;-;-;-;-;3;8;2;3;6;2;4;1;1;1;1;2;1;2;3;1;3;4;1;-;-;1;2;4;2;7;11;6;2;3;2;4;1;1;-;1;2;5;8;8;3;12;5;5;1;-;1;2;1;2;3;4;8;5;2;4;4;2;3;1;3;1;-;2;2;1;2;3;1;1;1;4;1;4;2;1;-;2;1;1;3;1;2;4;5;7;1;5;3;3;2;3;4;7;7;-;2;3;2;3;1;1;-;6;3;5;1;1;3;3;1;-;-;2;-;1;2;-;1;2;-;-;1;-;-;-;1;-;1;2;-;1;2;1;1;1;1;2;-;1;2;-;2;-;-;-;2;-;1;-;-;342
"353630 Patrocínio Paulista";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"353640 Paulicéia";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;2;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;1;-;-;-;2;1;-;3;4;2;2;2;-;5;2;5;2;3;4;2;3;-;2;1;5;-;-;-;5;1;-;1;2;-;1;-;1;1;2;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;82
"353650 Paulínia";-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;1;-;-;1;-;-;1;-;1;-;-;-;-;1;1;-;-;-;-;-;1;-;1;-;-;-;-;25
"353657 Paulistânia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"353660 Paulo de Faria";-;-;-;-;-;2;1;1;-;7;5;3;1;2;2;7;1;1;3;4;8;9;3;3;4;3;-;3;1;2;1;1;2;-;-;2;-;-;1;1;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;1;1;-;1;1;-;-;2;-;-;-;-;-;1;-;-;6;1;-;1;-;-;1;-;-;-;-;1;1;2;3;1;-;1;-;-;-;1;1;4;1;-;1;1;-;1;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;125
"353670 Pederneiras";-;-;-;-;-;1;1;2;2;1;1;4;2;4;7;25;4;7;8;12;9;7;1;1;2;5;2;8;12;5;5;11;7;2;7;6;6;9;10;17;4;2;8;8;-;2;3;3;5;7;2;-;3;4;3;2;-;-;-;-;-;-;2;4;1;1;4;5;1;-;-;-;2;6;3;-;2;2;1;-;3;2;1;-;4;-;2;1;2;-;6;2;2;8;-;2;-;3;3;2;3;2;3;3;-;-;2;2;2;1;2;1;2;-;2;1;1;-;1;-;3;1;3;1;3;-;3;-;1;-;2;-;-;2;5;4;-;-;2;1;3;-;1;-;-;-;2;2;2;4;-;-;-;-;-;-;419
"353680 Pedra Bela";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"353700 Pedregulho";-;-;-;-;-;1;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;1;1;-;-;-;1;1;-;1;-;1;-;-;2;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2;-;-;-;17;15;2;4;1;-;2;2;-;4;4;9;-;1;2;4;1;-;1;2;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;101
"353710 Pedreira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;10
"353715 Pedrinhas Paulista";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"353720 Pedro de Toledo";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"353730 Penápolis";-;-;-;-;-;-;4;1;1;3;-;1;1;1;4;2;1;1;-;3;-;1;2;2;3;3;4;-;2;2;1;4;3;2;2;3;2;-;-;3;-;3;3;1;8;1;1;1;6;-;-;-;1;-;2;-;1;1;-;2;4;-;-;2;1;2;3;1;-;-;1;1;-;-;1;1;-;1;1;1;1;-;2;-;2;-;-;-;1;-;2;4;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;2;1;-;-;-;4;-;-;2;-;-;-;-;-;-;-;-;2;-;-;-;-;2;-;2;2;1;1;1;1;-;-;-;-;-;-;-;-;1;1;-;1;-;2;-;-;-;-;154
"353740 Pereira Barreto";-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"353750 Pereiras";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;2;-;2;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;24
"353760 Peruíbe";-;-;-;-;-;-;1;-;1;1;1;-;-;1;-;-;-;1;1;-;1;-;1;-;-;-;1;2;1;-;1;-;-;1;-;-;-;1;-;-;-;-;1;1;1;-;-;1;1;1;1;2;4;2;2;2;-;-;1;-;1;-;-;-;2;1;1;-;2;2;1;-;-;-;-;-;-;-;-;6;1;2;1;-;2;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;67
"353770 Piacatu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;3;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"353780 Piedade";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2;-;1;1;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;2;1;-;-;-;1;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;29
"353790 Pilar do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;2;1;-;3;-;-;1;-;1;-;3;-;4;2;7;3;3;5;3;1;3;9;2;2;2;1;2;3;2;2;2;1;7;-;5;-;2;1;1;3;1;-;-;-;-;2;1;3;3;-;1;-;2;-;1;-;-;-;-;-;2;-;-;-;1;-;5;3;1;2;2;1;1;-;-;1;-;2;1;-;2;2;1;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;1;-;-;1;1;-;-;-;-;142
"353800 Pindamonhangaba";-;-;-;-;-;-;-;2;1;1;2;1;2;1;2;1;1;2;4;5;3;5;6;4;4;2;3;4;4;1;2;-;-;1;4;3;2;7;3;2;8;7;7;6;3;4;5;1;3;3;3;4;5;8;1;3;3;2;3;2;1;3;4;3;1;4;1;1;2;-;-;5;1;2;-;-;-;3;-;-;2;1;-;1;-;2;1;-;1;-;-;-;4;2;3;-;-;-;1;1;2;4;1;-;-;2;-;-;-;2;1;1;1;2;-;2;1;1;-;-;-;1;2;-;-;-;1;2;-;-;2;-;-;2;6;-;-;1;1;-;-;2;-;-;1;-;-;-;1;1;-;-;-;1;2;-;262
"353810 Pindorama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;-;-;14
"353820 Pinhalzinho";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"353830 Piquerobi";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;3;2;2;1;1;-;2;2;10;2;1;1;2;2;-;1;1;4;2;2;-;-;4;-;1;1;1;-;-;-;2;1;4;2;2;2;-;1;3;-;3;1;-;4;2;-;1;-;1;-;1;-;2;3;-;2;1;-;2;-;102
"353850 Piquete";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"353860 Piracaia";-;-;-;-;-;3;1;1;2;3;1;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;1;2;-;-;1;-;-;1;1;1;1;-;3;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;35
"353870 Piracicaba";-;-;-;-;-;-;1;-;-;-;-;-;2;2;-;1;1;1;1;-;-;-;1;1;1;-;-;-;3;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;34
"353880 Piraju";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"353890 Pirajuí";-;-;-;-;-;-;-;-;-;-;1;1;4;2;7;7;7;5;6;2;5;4;5;3;2;4;6;1;5;3;4;6;4;5;5;7;3;7;3;4;2;3;4;2;2;5;1;6;1;4;5;8;7;2;4;1;8;3;3;2;3;1;6;5;1;6;5;-;6;1;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2;2;-;-;-;-;-;2;3;3;1;-;-;1;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;1;3;1;-;-;-;-;-;-;-;1;1;-;-;-;1;-;1;-;1;-;1;-;-;270
"353900 Pirangi";-;-;-;-;-;-;2;10;5;6;-;2;1;4;-;3;1;1;2;-;-;2;-;1;-;1;4;4;1;1;9;1;6;2;3;7;5;4;4;4;7;4;2;3;6;8;10;18;5;12;7;13;11;3;10;12;8;13;5;24;12;5;15;8;6;6;20;6;12;10;4;4;4;10;8;14;11;4;7;23;12;5;9;4;7;15;16;3;6;1;6;4;2;8;4;3;4;2;4;9;8;7;5;-;5;3;14;3;7;11;3;4;9;3;2;-;2;3;4;2;2;4;7;7;6;7;1;2;2;-;2;1;1;5;1;1;4;1;3;5;2;3;1;1;-;2;-;1;6;2;3;2;3;1;-;-;774
"353910 Pirapora do Bom Jesus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;1;-;1;1;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"353920 Pirapozinho";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"353930 Pirassununga";-;-;-;-;-;3;2;-;1;1;-;-;2;3;2;1;2;1;2;1;1;-;-;2;1;3;4;1;4;2;1;2;-;1;4;-;-;3;2;2;1;1;-;-;-;1;-;-;-;1;1;-;-;1;2;-;1;2;1;2;5;3;1;1;1;1;2;3;1;3;3;-;2;2;2;3;3;2;5;1;1;-;2;2;1;3;1;6;-;-;2;1;5;1;1;1;3;1;3;1;1;1;1;1;1;-;1;1;-;1;-;-;-;1;1;1;2;-;2;-;-;2;2;-;2;1;-;1;1;-;1;-;-;-;1;1;-;-;-;-;1;1;-;1;1;-;-;-;2;-;-;-;1;1;-;-;182
"353940 Piratininga";-;-;-;-;-;-;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"353950 Pitangueiras";-;-;-;-;-;-;1;2;-;1;2;1;1;3;3;4;2;1;2;1;2;3;2;2;1;-;2;-;-;-;-;1;-;2;-;-;-;8;3;1;2;2;1;1;2;-;1;1;-;1;-;-;1;-;1;-;-;-;-;-;-;1;2;1;1;1;-;-;1;-;-;-;-;-;-;1;2;1;3;-;3;-;1;-;1;2;1;2;3;1;1;1;1;-;3;2;2;-;1;1;3;1;2;1;2;3;3;1;-;2;2;3;1;1;4;2;1;1;4;1;-;2;2;-;2;4;2;-;1;1;2;1;1;1;2;2;1;-;1;1;1;-;14;1;1;-;4;3;3;2;-;1;4;1;-;-;203
